,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,3300000000.0,3305000000.0,3169000000.0,2363000000.0,
Repurchase Of Capital Stock,,,0.0,-572000000.0,0.0
Repayment Of Debt,-9683000000.0,-9206000000.0,-4050000000.0,-7880000000.0,
Issuance Of Debt,13405000000.0,7326000000.0,7631000000.0,13997000000.0,
Issuance Of Capital Stock,15000000.0,4166000000.0,39000000.0,36000000.0,
Capital Expenditure,-51000000.0,-260000000.0,-58000000.0,-16000000.0,
End Cash Position,287000000.0,28000000.0,76000000.0,84000000.0,
Other Cash Adjustment Outside Changein Cash,,,-1000000.0,1000000.0,
Beginning Cash Position,28000000.0,76000000.0,84000000.0,24000000.0,
Effect Of Exchange Rate Changes,1000000.0,1000000.0,2000000.0,0.0,
Changes In Cash,258000000.0,-49000000.0,-9000000.0,59000000.0,
Financing Cash Flow,2639000000.0,1135000000.0,2666000000.0,4703000000.0,
Net Other Financing Charges,203000000.0,-40000000.0,-19000000.0,-86000000.0,
Cash Dividends Paid,-1301000000.0,-1111000000.0,-935000000.0,-792000000.0,
Common Stock Dividend Paid,-1301000000.0,-1111000000.0,-935000000.0,-792000000.0,
Net Preferred Stock Issuance,,,0.0,-572000000.0,0.0
Preferred Stock Payments,,,0.0,-572000000.0,0.0
Net Common Stock Issuance,15000000.0,4166000000.0,39000000.0,36000000.0,
Common Stock Issuance,15000000.0,4166000000.0,39000000.0,36000000.0,
Net Issuance Payments Of Debt,3722000000.0,-1880000000.0,3581000000.0,6117000000.0,
Net Long Term Debt Issuance,3722000000.0,-1880000000.0,3581000000.0,6117000000.0,
Long Term Debt Payments,-9683000000.0,-9206000000.0,-4050000000.0,-7880000000.0,
Long Term Debt Issuance,13405000000.0,7326000000.0,7631000000.0,13997000000.0,
Investing Cash Flow,-5732000000.0,-4749000000.0,-5902000000.0,-7023000000.0,
Net Other Investing Changes,-54000000.0,-46000000.0,-64000000.0,-1000000.0,
Net Investment Purchase And Sale,582000000.0,1533000000.0,-1679000000.0,-1956000000.0,
Sale Of Investment,683000000.0,2600000000.0,44000000.0,0.0,
Purchase Of Investment,-101000000.0,-1067000000.0,-1723000000.0,-1956000000.0,
Net Investment Properties Purchase And Sale,-5855000000.0,-5904000000.0,-3870000000.0,-4615000000.0,
Sale Of Investment Properties,127000000.0,86000000.0,47000000.0,867000000.0,
Purchase Of Investment Properties,-5982000000.0,-5990000000.0,-3917000000.0,-5482000000.0,
Net Business Purchase And Sale,-442000000.0,-336000000.0,-264000000.0,-485000000.0,
Sale Of Business,,0.0,3000000.0,0.0,
Purchase Of Business,-442000000.0,-336000000.0,-267000000.0,-485000000.0,
Net PPE Purchase And Sale,37000000.0,4000000.0,-25000000.0,34000000.0,
Sale Of PPE,88000000.0,264000000.0,33000000.0,50000000.0,
Purchase Of PPE,-51000000.0,-260000000.0,-58000000.0,-16000000.0,
Operating Cash Flow,3351000000.0,3565000000.0,3227000000.0,2379000000.0,
Taxes Refund Paid,-162000000.0,-130000000.0,-149000000.0,-146000000.0,
Dividend Received Cfo,477000000.0,653000000.0,577000000.0,373000000.0,
Change In Working Capital,-235000000.0,80000000.0,212000000.0,32000000.0,
Change In Other Current Liabilities,-431000000.0,1000000.0,371000000.0,103000000.0,
Change In Other Current Assets,,79000000.0,-159000000.0,-71000000.0,
Change In Receivables,196000000.0,79000000.0,,-71000000.0,77000000.0
Other Non Cash Items,52000000.0,18000000.0,13000000.0,28000000.0,
Gain Loss On Investment Securities,-1730000000.0,2229000000.0,644000000.0,-5734000000.0,
Net Income From Continuing Operations,5732000000.0,159000000.0,3305000000.0,10543000000.0,
