,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,3613000000.0,3931000000.0,1825000000.0,2479000000.0
Repayment Of Debt,-2027000000.0,-2110000000.0,-1724000000.0,-3545000000.0
Issuance Of Debt,1977000000.0,2619000000.0,3949000000.0,4303000000.0
Issuance Of Capital Stock,0.0,0.0,11000000.0,48000000.0
Capital Expenditure,-521000000.0,-560000000.0,-547000000.0,-374000000.0
End Cash Position,3054000000.0,3012000000.0,1589000000.0,1460000000.0
Beginning Cash Position,3012000000.0,1589000000.0,1460000000.0,758000000.0
Effect Of Exchange Rate Changes,42000000.0,-8000000.0,83000000.0,49000000.0
Changes In Cash,0.0,1431000000.0,46000000.0,653000000.0
Financing Cash Flow,-1632000000.0,-932000000.0,991000000.0,-200000000.0
Cash Dividends Paid,-1042000000.0,-946000000.0,-837000000.0,-655000000.0
Net Common Stock Issuance,0.0,0.0,11000000.0,48000000.0
Common Stock Issuance,0.0,0.0,11000000.0,48000000.0
Net Issuance Payments Of Debt,-50000000.0,509000000.0,2225000000.0,758000000.0
Net Long Term Debt Issuance,-50000000.0,509000000.0,2225000000.0,758000000.0
Long Term Debt Payments,-2027000000.0,-2110000000.0,-1724000000.0,-3545000000.0
Long Term Debt Issuance,1977000000.0,2619000000.0,3949000000.0,4303000000.0
Investing Cash Flow,-2502000000.0,-2128000000.0,-3317000000.0,-2000000000.0
Net Investment Purchase And Sale,18000000.0,-10000000.0,7000000.0,17000000.0
Sale Of Investment,19000000.0,1000000.0,7000000.0,17000000.0
Purchase Of Investment,-1000000.0,-11000000.0,0.0,0.0
Net Business Purchase And Sale,-2063000000.0,-1576000000.0,-2826000000.0,-1660000000.0
Sale Of Business,14000000.0,0.0,2000000.0,7000000.0
Purchase Of Business,-2077000000.0,-1576000000.0,-2828000000.0,-1667000000.0
Net Intangibles Purchase And Sale,-36000000.0,-41000000.0,-36000000.0,-35000000.0
Purchase Of Intangibles,-36000000.0,-41000000.0,-36000000.0,-35000000.0
Net PPE Purchase And Sale,-421000000.0,-501000000.0,-462000000.0,-322000000.0
Sale Of PPE,64000000.0,18000000.0,49000000.0,17000000.0
Purchase Of PPE,-485000000.0,-519000000.0,-511000000.0,-339000000.0
Capital Expenditure Reported,-457000000.0,-542000000.0,,
Operating Cash Flow,4134000000.0,4491000000.0,2372000000.0,2853000000.0
Taxes Refund Paid,-1125000000.0,-1054000000.0,-764000000.0,-638000000.0
Interest Received Cfo,96000000.0,59000000.0,36000000.0,15000000.0
Interest Paid Cfo,-519000000.0,-421000000.0,-160000000.0,-84000000.0
Change In Working Capital,104000000.0,199000000.0,-1558000000.0,-342000000.0
Change In Other Current Assets,-212000000.0,-225000000.0,-33000000.0,-107000000.0
Change In Payable,73000000.0,-183000000.0,98000000.0,288000000.0
Change In Inventory,283000000.0,417000000.0,-1012000000.0,-374000000.0
Change In Receivables,-40000000.0,190000000.0,-611000000.0,-149000000.0
Other Non Cash Items,-161000000.0,-429000000.0,-104000000.0,30000000.0
Depreciation And Amortization,1687000000.0,1565000000.0,1258000000.0,1058000000.0
Amortization Cash Flow,706000000.0,659000000.0,524000000.0,419000000.0
Depreciation,981000000.0,906000000.0,734000000.0,639000000.0
Net Income From Continuing Operations,4033000000.0,4158000000.0,3620000000.0,2825000000.0
