,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-36399000.0,-34447000.0,-33079000.0,-27095000.0,
Issuance Of Capital Stock,,,,0.0,139945000.0
Capital Expenditure,-15279000.0,-15767000.0,-10117000.0,-8492000.0,
End Cash Position,18274000.0,56951000.0,93180000.0,129692000.0,
Beginning Cash Position,56951000.0,93180000.0,129692000.0,157240000.0,
Changes In Cash,-38677000.0,-36229000.0,-36512000.0,-27548000.0,
Financing Cash Flow,-2278000.0,-1987000.0,-2203000.0,-453000.0,
Net Other Financing Charges,,,,1804000.0,
Net Common Stock Issuance,,,,0.0,139945000.0
Common Stock Issuance,,,,0.0,139945000.0
Investing Cash Flow,-15279000.0,-15562000.0,-11347000.0,-8492000.0,
Net Other Investing Changes,,,,,-1000.0
Net Business Purchase And Sale,,0.0,-1230000.0,0.0,
Purchase Of Business,,0.0,-1230000.0,0.0,
Net Intangibles Purchase And Sale,-15149000.0,-15767000.0,-9558000.0,-8328000.0,
Purchase Of Intangibles,-15149000.0,-15767000.0,-9558000.0,-8328000.0,
Net PPE Purchase And Sale,-130000.0,205000.0,-559000.0,-164000.0,
Sale Of PPE,0.0,205000.0,0.0,,
Purchase Of PPE,-130000.0,0.0,-559000.0,-164000.0,
Operating Cash Flow,-21120000.0,-18680000.0,-22962000.0,-18603000.0,
Taxes Refund Paid,-116000.0,-174000.0,-35000.0,-85000.0,
Change In Working Capital,-1314000.0,-1624000.0,-543000.0,2140000.0,
Change In Other Current Liabilities,744000.0,-1162000.0,-518000.0,2040000.0,
Change In Receivables,-2058000.0,-462000.0,-25000.0,100000.0,
Other Non Cash Items,-8000.0,382000.0,3000.0,,
Deferred Tax,-7000.0,-21000.0,0.0,16000.0,
Depreciation And Amortization,2635000.0,2662000.0,2932000.0,2667000.0,
Amortization Cash Flow,218000.0,218000.0,,,
Depreciation,2417000.0,2444000.0,2932000.0,2667000.0,
Gain Loss On Sale Of PPE,,0.0,60000.0,0.0,
Net Income From Continuing Operations,-23004000.0,-20441000.0,-25379000.0,-23341000.0,
