,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,5803000000.0,5954000000.0,4669000000.0,6969000000.0,
Repayment Of Debt,-4543000000.0,-2729000000.0,-3993000000.0,-5182000000.0,
Issuance Of Debt,3650000000.0,3082000000.0,5211000000.0,5312000000.0,
Capital Expenditure,-3975000000.0,-4059000000.0,-3581000000.0,-3328000000.0,
End Cash Position,317000000.0,1634000000.0,1116000000.0,880000000.0,
Other Cash Adjustment Outside Changein Cash,-1000000.0,-1000000.0,-1000000.0,,
Beginning Cash Position,1634000000.0,1116000000.0,880000000.0,970000000.0,
Effect Of Exchange Rate Changes,5000000.0,21000000.0,366000000.0,-102000000.0,
Changes In Cash,-1321000000.0,498000000.0,-129000000.0,12000000.0,
Financing Cash Flow,-7100000000.0,-5589000000.0,-13638000000.0,-7260000000.0,
Net Other Financing Charges,,,-1000000.0,,
Cash Dividends Paid,-4777000000.0,-4702000000.0,-13629000000.0,-6205000000.0,
Common Stock Dividend Paid,,,,,-6198000000.0
Net Issuance Payments Of Debt,-893000000.0,353000000.0,1218000000.0,130000000.0,
Net Long Term Debt Issuance,-893000000.0,353000000.0,1218000000.0,130000000.0,
Long Term Debt Payments,-4543000000.0,-2729000000.0,-3993000000.0,-5182000000.0,
Long Term Debt Issuance,3650000000.0,3082000000.0,5211000000.0,5312000000.0,
Investing Cash Flow,-3999000000.0,-3926000000.0,5259000000.0,-3025000000.0,
Net Other Investing Changes,1000000.0,1000000.0,,1000000.0,
Dividends Received Cfi,2000000.0,0.0,,,
Net Investment Purchase And Sale,10000000.0,72000000.0,-156000000.0,-1000000.0,
Sale Of Investment,,72000000.0,,,
Purchase Of Investment,,,-156000000.0,-1000000.0,-3000000.0
Net Business Purchase And Sale,-38000000.0,54000000.0,8976000000.0,302000000.0,
Sale Of Business,5000000.0,54000000.0,8982000000.0,302000000.0,
Purchase Of Business,-43000000.0,0.0,-6000000.0,0.0,
Net Intangibles Purchase And Sale,-892000000.0,-1295000000.0,-988000000.0,-1407000000.0,
Sale Of Intangibles,,,,,0.0
Purchase Of Intangibles,-892000000.0,-1295000000.0,-988000000.0,-1407000000.0,
Net PPE Purchase And Sale,-3080000000.0,-2757000000.0,-2573000000.0,-1920000000.0,
Sale Of PPE,3000000.0,7000000.0,20000000.0,1000000.0,
Purchase Of PPE,-3083000000.0,-2764000000.0,-2593000000.0,-1921000000.0,
Operating Cash Flow,9778000000.0,10013000000.0,8250000000.0,10297000000.0,
Taxes Refund Paid,-1141000000.0,-987000000.0,,,
Interest Received Cfo,62000000.0,61000000.0,,,
Interest Paid Cfo,-1111000000.0,-973000000.0,,,
Dividend Received Cfo,2000000.0,0.0,,,
Change In Working Capital,76000000.0,85000000.0,-1380000000.0,759000000.0,
Change In Other Current Liabilities,54000000.0,14000000.0,-34000000.0,268000000.0,
Change In Other Current Assets,-60000000.0,-140000000.0,-385000000.0,212000000.0,
Change In Accrued Expense,184000000.0,305000000.0,-200000000.0,248000000.0,
Change In Payable,-211000000.0,-232000000.0,370000000.0,74000000.0,
Change In Prepaid Assets,120000000.0,-13000000.0,-34000000.0,-8000000.0,
Change In Inventory,-9000000.0,431000000.0,-469000000.0,59000000.0,
Change In Receivables,60000000.0,-171000000.0,-561000000.0,-46000000.0,
Other Non Cash Items,1068000000.0,888000000.0,265000000.0,108000000.0,
Stock Based Compensation,106000000.0,97000000.0,77000000.0,60000000.0,
Deferred Tax,915000000.0,846000000.0,-858000000.0,-357000000.0,
Depreciation And Amortization,5944000000.0,6150000000.0,6191000000.0,5952000000.0,
Depreciation,5944000000.0,6150000000.0,6191000000.0,5952000000.0,
Gain Loss On Sale Of PPE,22000000.0,36000000.0,55000000.0,41000000.0,
Gain Loss On Sale Of Business,-36000000.0,-4000000.0,-2000000.0,-351000000.0,
Net Income From Continuing Operations,3870000000.0,3735000000.0,5574000000.0,4306000000.0,
