,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,253473000.0,343551000.0,288341000.0,138513000.0
Repurchase Of Capital Stock,0.0,,-25000000.0,0.0
Repayment Of Debt,-1621638000.0,-4904797000.0,-3326995000.0,-1054006000.0
Issuance Of Debt,1049246000.0,4038920000.0,3628192000.0,1693602000.0
Issuance Of Capital Stock,743000.0,23268000.0,220790000.0,450069000.0
Capital Expenditure,-1398000.0,-1600000.0,-4558000.0,-319000.0
End Cash Position,224941000.0,306195000.0,294414000.0,333869000.0
Beginning Cash Position,306195000.0,294414000.0,333869000.0,451582000.0
Changes In Cash,-81254000.0,11781000.0,-39455000.0,-117713000.0
Financing Cash Flow,-616512000.0,-861228000.0,449752000.0,1089665000.0
Net Other Financing Charges,-44863000.0,-18619000.0,-47235000.0,4662000.0
Net Common Stock Issuance,743000.0,23268000.0,195790000.0,450069000.0
Common Stock Payments,0.0,,-25000000.0,0.0
Common Stock Issuance,743000.0,23268000.0,220790000.0,450069000.0
Net Issuance Payments Of Debt,-572392000.0,-865877000.0,301197000.0,639596000.0
Net Long Term Debt Issuance,-572392000.0,-865877000.0,301197000.0,639596000.0
Long Term Debt Payments,-1621638000.0,-4904797000.0,-3326995000.0,-1054006000.0
Long Term Debt Issuance,1049246000.0,4038920000.0,3628192000.0,1693602000.0
Investing Cash Flow,280387000.0,527858000.0,-782106000.0,-1346210000.0
Dividends Received Cfi,,0.0,114227000.0,0.0
Net Investment Purchase And Sale,0.0,37763000.0,65401000.0,-31834000.0
Sale Of Investment,0.0,37763000.0,123470000.0,584000.0
Purchase Of Investment,,0.0,-58069000.0,-32418000.0
Net Investment Properties Purchase And Sale,-205578000.0,-374086000.0,-474022000.0,-442029000.0
Sale Of Investment Properties,11535000.0,0.0,,84873000.0
Purchase Of Investment Properties,-217113000.0,-374086000.0,-474022000.0,-442029000.0
Net Business Purchase And Sale,487363000.0,865401000.0,-483654000.0,-872097000.0
Sale Of Business,654780000.0,1026628000.0,953701000.0,83228000.0
Purchase Of Business,-167417000.0,-161227000.0,-1437355000.0,-955325000.0
Net Intangibles Purchase And Sale,-1398000.0,-1600000.0,-3524000.0,0.0
Purchase Of Intangibles,-1398000.0,-1600000.0,-3524000.0,0.0
Net PPE Purchase And Sale,0.0,380000.0,-534000.0,-250000.0
Sale Of PPE,0.0,380000.0,500000.0,69000.0
Purchase Of PPE,,0.0,-1034000.0,-319000.0
Operating Cash Flow,254871000.0,345151000.0,292899000.0,138832000.0
Taxes Refund Paid,-25157000.0,-41193000.0,-3895000.0,-6533000.0
Change In Working Capital,-29510000.0,26119000.0,1855000.0,33432000.0
Change In Other Current Liabilities,-69058000.0,-20911000.0,38819000.0,144105000.0
Change In Receivables,39548000.0,47030000.0,-36964000.0,-110673000.0
Other Non Cash Items,,3249000.0,4706000.0,
Depreciation And Amortization,,1034000.0,16000.0,71000.0
Depreciation,,1034000.0,16000.0,71000.0
Gain Loss On Investment Securities,,672583000.0,-30952000.0,-903759000.0
Gain Loss On Sale Of PPE,,-23000.0,-21000.0,
Gain Loss On Sale Of Business,,0.0,0.0,
Net Income From Continuing Operations,126397000.0,-392779000.0,347518000.0,1015621000.0
