,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,75089000.0,-137162000.0,-77180000.0,80854000.0,
Repayment Of Debt,-63866000.0,-103336000.0,-13451000.0,-1848000.0,
Issuance Of Debt,0.0,50000000.0,200000000.0,0.0,
Issuance Of Capital Stock,0.0,237784000.0,0.0,995000.0,
Capital Expenditure,-7196000.0,-10612000.0,-5594000.0,-18527000.0,
End Cash Position,35732000.0,82070000.0,86326000.0,168554000.0,
Beginning Cash Position,82070000.0,86326000.0,168554000.0,159682000.0,
Changes In Cash,-46338000.0,-4256000.0,-82228000.0,8872000.0,
Financing Cash Flow,-98115000.0,136685000.0,122073000.0,-52960000.0,
Cash Dividends Paid,,,-45402000.0,-42375000.0,-39348000.0
Common Stock Dividend Paid,,0.0,-45402000.0,,
Net Common Stock Issuance,0.0,237784000.0,0.0,995000.0,
Common Stock Issuance,0.0,237784000.0,0.0,995000.0,
Net Issuance Payments Of Debt,-63866000.0,-53336000.0,186549000.0,-1848000.0,
Net Short Term Debt Issuance,0.0,0.0,,,
Net Long Term Debt Issuance,-63866000.0,-53336000.0,186549000.0,-1848000.0,
Long Term Debt Payments,-63866000.0,-103336000.0,-13451000.0,-1848000.0,
Long Term Debt Issuance,0.0,50000000.0,200000000.0,0.0,
Investing Cash Flow,-30508000.0,-14391000.0,-132715000.0,-37549000.0,
Net Other Investing Changes,-6892000.0,,,,
Net Investment Purchase And Sale,,,,,0.0
Purchase Of Investment,,,,,0.0
Net Business Purchase And Sale,-16729000.0,-4353000.0,-127588000.0,-19022000.0,
Purchase Of Business,-16729000.0,-4353000.0,-127588000.0,-19022000.0,
Net Intangibles Purchase And Sale,-1556000.0,-6202000.0,-904000.0,-1336000.0,
Purchase Of Intangibles,-1556000.0,-6202000.0,-904000.0,-1336000.0,
Net PPE Purchase And Sale,-5331000.0,-3836000.0,-4223000.0,-17191000.0,
Sale Of PPE,309000.0,574000.0,467000.0,0.0,
Purchase Of PPE,-5640000.0,-4410000.0,-4690000.0,-17191000.0,
Operating Cash Flow,82285000.0,-126550000.0,-71586000.0,99381000.0,
Taxes Refund Paid,2643000.0,-22420000.0,-10570000.0,-24915000.0,
Interest Received Cfo,,,,84000.0,155000.0
Interest Paid Cfo,,,,-311000.0,-561000.0
Change In Working Capital,-45789000.0,-22173000.0,-28800000.0,18017000.0,
Change In Other Current Liabilities,-31091000.0,-79153000.0,18680000.0,-214000.0,
Change In Inventory,-5535000.0,-11725000.0,777000.0,317000.0,
Change In Receivables,-9163000.0,68705000.0,-48257000.0,17914000.0,
Other Non Cash Items,,5886000.0,4706000.0,-266000.0,
Stock Based Compensation,,0.0,426000.0,0.0,
Provisionand Write Offof Assets,-25707000.0,29272000.0,22667000.0,1200000.0,
Depreciation And Amortization,77805000.0,83120000.0,52171000.0,16921000.0,
Amortization Cash Flow,33290000.0,42800000.0,,,
Depreciation,44515000.0,40320000.0,52171000.0,16921000.0,
Gain Loss On Sale Of PPE,-250000.0,-370000.0,-467000.0,49000.0,
Net Income From Continuing Operations,73583000.0,-199866000.0,-111746000.0,88375000.0,
