,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,104536000.0,70617000.0,69828545.0,34942714.0
Repurchase Of Capital Stock,0.0,-3800000.0,0.0,0.0
Repayment Of Debt,-1053000.0,-23004000.0,-725000.0,-7190659.0
Issuance Of Debt,21348000.0,462000.0,4306254.0,5074000.0
Issuance Of Capital Stock,100000000.0,0.0,,
Capital Expenditure,-42223000.0,-22964000.0,-25464387.0,-15201346.0
End Cash Position,190973000.0,122964000.0,124878783.0,71413879.0
Other Cash Adjustment Outside Changein Cash,1000.0,,,
Beginning Cash Position,122964000.0,124879000.0,71413879.0,36908135.0
Changes In Cash,68008000.0,-1915000.0,53464904.0,34505744.0
Financing Cash Flow,-39624000.0,-61136000.0,-16984655.0,-4876659.0
Net Other Financing Charges,-28371000.0,-1000.0,,
Cash Dividends Paid,-91290000.0,-42490000.0,-20000000.0,-2760000.0
Net Common Stock Issuance,100000000.0,-3800000.0,0.0,0.0
Common Stock Payments,0.0,-3800000.0,0.0,0.0
Common Stock Issuance,100000000.0,0.0,,
Net Issuance Payments Of Debt,3741000.0,-6570000.0,3581254.0,-2116659.0
Net Short Term Debt Issuance,-16554000.0,15972000.0,582496.0,0.0
Short Term Debt Issuance,,15971814.0,582496.0,0.0
Net Long Term Debt Issuance,20295000.0,-22542000.0,2998758.0,-2116659.0
Long Term Debt Payments,-1053000.0,-23004000.0,-725000.0,-7190659.0
Long Term Debt Issuance,21348000.0,462000.0,3723758.0,5074000.0
Investing Cash Flow,-39127000.0,-34360000.0,-24843373.0,-10761657.0
Net Other Investing Changes,-1000.0,-1000.0,,
Net Investment Purchase And Sale,-536000.0,1355000.0,574390.0,4439689.0
Sale Of Investment,0.0,4139000.0,574390.0,6195299.0
Purchase Of Investment,-536000.0,-2784000.0,0.0,-1755610.0
Net Business Purchase And Sale,0.0,-12750000.0,0.0,0.0
Purchase Of Business,0.0,-12750000.0,0.0,0.0
Net Intangibles Purchase And Sale,-606000.0,-763000.0,-2918782.0,0.0
Purchase Of Intangibles,-606000.0,-763000.0,-2918782.0,0.0
Net PPE Purchase And Sale,-37984000.0,-22201000.0,-22498981.0,-15201346.0
Sale Of PPE,3633000.0,0.0,46624.0,0.0
Purchase Of PPE,-41617000.0,-22201000.0,-22545605.0,-15201346.0
Operating Cash Flow,146759000.0,93581000.0,95292932.0,50144060.0
Taxes Refund Paid,-29072000.0,-9672000.0,-6230714.0,-9317340.0
Change In Working Capital,-15973000.0,-79786000.0,28392604.0,29045149.0
Change In Other Current Liabilities,11871000.0,24570000.0,44900533.0,40007288.0
Change In Payable,3881000.0,-2658000.0,54606103.0,7469263.0
Change In Inventory,-15257000.0,-52416000.0,-36400414.0,2594640.0
Change In Receivables,-16468000.0,-49282000.0,-34713618.0,-21026042.0
Other Non Cash Items,-2675000.0,-37000.0,-1001629.0,-961406.0
Depreciation And Amortization,37024000.0,26758000.0,14108867.0,14498196.0
Depreciation,37024000.0,26758000.0,14108867.0,14498196.0
Gain Loss On Investment Securities,,,220000.0,
Gain Loss On Sale Of PPE,-572000.0,-277000.0,,
Net Income From Continuing Operations,160554000.0,156594000.0,59803804.0,16879461.0
