,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,593000000.0,113000000.0,3499000000.0,2366000000.0,
Repayment Of Debt,-4397000000.0,-5700000000.0,-7965000000.0,-1014000000.0,
Issuance Of Debt,4349000000.0,7718000000.0,6328000000.0,0.0,
Issuance Of Capital Stock,,0.0,3497000000.0,0.0,
Capital Expenditure,-2437000000.0,-3177000000.0,-3330000000.0,-1526000000.0,
End Cash Position,2561000000.0,2304000000.0,2046000000.0,3558000000.0,
Beginning Cash Position,2304000000.0,2046000000.0,3558000000.0,3036000000.0,
Effect Of Exchange Rate Changes,184000000.0,-60000000.0,183000000.0,25000000.0,
Changes In Cash,73000000.0,318000000.0,-1695000000.0,497000000.0,
Financing Cash Flow,-545000000.0,154000000.0,892000000.0,-1896000000.0,
Net Other Financing Charges,,,3000000.0,8000000.0,-6000000.0
Cash Dividends Paid,-497000000.0,-1864000000.0,-890000000.0,-890000000.0,
Common Stock Dividend Paid,-497000000.0,-1864000000.0,-890000000.0,-890000000.0,
Net Common Stock Issuance,,0.0,3497000000.0,0.0,
Common Stock Issuance,,0.0,3497000000.0,0.0,
Net Issuance Payments Of Debt,-48000000.0,2018000000.0,-1637000000.0,-1014000000.0,
Net Long Term Debt Issuance,-48000000.0,2018000000.0,-1637000000.0,-1014000000.0,
Long Term Debt Payments,-4397000000.0,-5700000000.0,-7965000000.0,-1014000000.0,
Long Term Debt Issuance,4349000000.0,7718000000.0,6328000000.0,0.0,
Investing Cash Flow,-2412000000.0,-3126000000.0,-9416000000.0,-1499000000.0,
Net Other Investing Changes,,67000000.0,-2000000.0,-43000000.0,-2000000.0
Dividends Received Cfi,20000000.0,17000000.0,12000000.0,10000000.0,
Net Investment Purchase And Sale,-14000000.0,-43000000.0,-5000000.0,-13000000.0,
Sale Of Investment,0.0,129000000.0,10000000.0,30000000.0,
Purchase Of Investment,-14000000.0,-43000000.0,-15000000.0,-43000000.0,
Net Business Purchase And Sale,0.0,1000000.0,-6128000000.0,29000000.0,
Sale Of Business,0.0,81000000.0,0.0,29000000.0,
Purchase Of Business,0.0,-80000000.0,-6128000000.0,0.0,
Net PPE Purchase And Sale,-2418000000.0,-3168000000.0,-3298000000.0,-1525000000.0,
Sale Of PPE,19000000.0,9000000.0,32000000.0,1000000.0,
Purchase Of PPE,-2437000000.0,-3177000000.0,-3330000000.0,-1526000000.0,
Operating Cash Flow,3030000000.0,3290000000.0,6829000000.0,3892000000.0,
Taxes Refund Paid,-428000000.0,-561000000.0,-453000000.0,-141000000.0,
Change In Working Capital,-1133000000.0,703000000.0,-1079000000.0,196000000.0,
Change In Other Current Liabilities,104000000.0,-1830000000.0,2121000000.0,1390000000.0,
Change In Inventory,-422000000.0,1105000000.0,-1813000000.0,-259000000.0,
Change In Receivables,-815000000.0,1428000000.0,-1387000000.0,-935000000.0,
Other Non Cash Items,-136000000.0,213000000.0,45000000.0,26000000.0,
Stock Based Compensation,4000000.0,23000000.0,22000000.0,7000000.0,
Depreciation And Amortization,2860000000.0,2780000000.0,2480000000.0,1912000000.0,
Depreciation,2860000000.0,2780000000.0,2480000000.0,1912000000.0,
Pension And Employee Benefit Expense,-686000000.0,-233000000.0,-100000000.0,-30000000.0,
Gain Loss On Investment Securities,342000000.0,-14000000.0,22000000.0,,
Net Foreign Currency Exchange Gain Loss,,,12000000.0,12000000.0,-27000000.0
Gain Loss On Sale Of PPE,,,14000000.0,,-2000000.0
Gain Loss On Sale Of Business,,,,123000000.0,
Net Income From Continuing Operations,2248000000.0,185000000.0,5873000000.0,1876000000.0,
