,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-25353191.0,-16012536.0,-17588699.0,-17869928.0,
Repayment Of Debt,0.0,0.0,,0.0,-2050000.0
Issuance Of Capital Stock,23994007.0,24645875.0,12200000.0,33777657.0,
Capital Expenditure,,,,,-64885.0
End Cash Position,5988301.0,15824486.0,10500910.0,18624642.0,
Other Cash Adjustment Outside Changein Cash,-1.0,677.0,,,
Beginning Cash Position,15824486.0,10500910.0,18624642.0,3420601.0,
Changes In Cash,-9836184.0,5322899.0,-8123732.0,15204041.0,
Financing Cash Flow,23994007.0,24645875.0,12200000.0,33777657.0,
Net Common Stock Issuance,23994007.0,24645875.0,12200000.0,33777657.0,
Common Stock Issuance,23994007.0,24645875.0,12200000.0,33777657.0,
Net Issuance Payments Of Debt,0.0,0.0,,0.0,-2050000.0
Net Long Term Debt Issuance,0.0,0.0,,0.0,-2050000.0
Long Term Debt Payments,0.0,0.0,,0.0,-2050000.0
Investing Cash Flow,-8477000.0,-3310440.0,-2735033.0,-703688.0,
Net Business Purchase And Sale,-8477000.0,-3310440.0,-2940000.0,-1960000.0,
Purchase Of Business,-8477000.0,-3310440.0,-2940000.0,-1960000.0,
Net PPE Purchase And Sale,0.0,0.0,204967.0,1256312.0,
Purchase Of PPE,0.0,0.0,,,
Operating Cash Flow,-25353191.0,-16012536.0,-17588699.0,-17869928.0,
Change In Working Capital,589670.0,135039.0,-2346893.0,-2286420.0,
Change In Other Current Liabilities,2669081.0,543280.0,875265.0,338030.0,
Change In Inventory,-1386351.0,-1594300.0,-2665616.0,-2266380.0,
Change In Receivables,-693060.0,1186059.0,-556542.0,-358070.0,
Depreciation And Amortization,192744.0,,,,
Depreciation,192744.0,,,,
Net Income From Continuing Operations,-26073614.0,-16695603.0,-15530141.0,-16205399.0,
