,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,12023000.0,56397000.0,-50056000.0,19284000.0
Repurchase Of Capital Stock,-20336000.0,-13381000.0,-14250000.0,-8143000.0
Repayment Of Debt,-136321000.0,-1486000.0,-215993000.0,-87069000.0
Issuance Of Debt,124196000.0,45490000.0,296665000.0,139373000.0
Issuance Of Capital Stock,139451000.0,2033000.0,618000.0,148893000.0
Capital Expenditure,-37474000.0,-32612000.0,-98256000.0,-12278000.0
End Cash Position,37674000.0,43552000.0,31497000.0,30093000.0
Other Cash Adjustment Outside Changein Cash,554000.0,1000.0,,
Beginning Cash Position,43552000.0,31497000.0,30093000.0,28053000.0
Effect Of Exchange Rate Changes,-254000.0,-41000.0,99000.0,938000.0
Changes In Cash,-6178000.0,12095000.0,1305000.0,1102000.0
Financing Cash Flow,99154000.0,29334000.0,65737000.0,188759000.0
Net Other Financing Charges,-434000.0,-482000.0,-1000.0,-843000.0
Net Common Stock Issuance,119115000.0,-11348000.0,-13632000.0,140750000.0
Common Stock Payments,-20336000.0,-13381000.0,-14250000.0,-8143000.0
Common Stock Issuance,139451000.0,2033000.0,618000.0,148893000.0
Net Issuance Payments Of Debt,-12125000.0,44004000.0,80672000.0,52304000.0
Net Long Term Debt Issuance,-12125000.0,44004000.0,80672000.0,52304000.0
Long Term Debt Payments,-136321000.0,-1486000.0,-215993000.0,-87069000.0
Long Term Debt Issuance,124196000.0,45490000.0,296665000.0,139373000.0
Investing Cash Flow,-154829000.0,-106248000.0,-112632000.0,-219219000.0
Net Other Investing Changes,-136000.0,-1427000.0,-55000.0,-13000.0
Net Investment Purchase And Sale,3232000.0,-14930000.0,0.0,
Sale Of Investment,3232000.0,0.0,,
Purchase Of Investment,0.0,-14930000.0,0.0,
Net Business Purchase And Sale,-120451000.0,-57282000.0,-14337000.0,-207900000.0
Purchase Of Business,-120451000.0,-57282000.0,-14337000.0,-207900000.0
Net Intangibles Purchase And Sale,-33532000.0,-27469000.0,-96452000.0,-11591000.0
Purchase Of Intangibles,-33532000.0,-27469000.0,-96452000.0,-11591000.0
Net PPE Purchase And Sale,-3942000.0,-5140000.0,-1788000.0,285000.0
Sale Of PPE,0.0,3000.0,16000.0,972000.0
Purchase Of PPE,-3942000.0,-5143000.0,-1804000.0,-687000.0
Operating Cash Flow,49497000.0,89009000.0,48200000.0,31562000.0
Taxes Refund Paid,-16731000.0,-15411000.0,-16239000.0,-12654000.0
Interest Received Cfo,3111000.0,493000.0,1682000.0,3702000.0
Interest Paid Cfo,-19501000.0,-10712000.0,-5666000.0,-4693000.0
Change In Working Capital,-13638000.0,5722000.0,-16949000.0,-4040000.0
Change In Other Current Assets,5566000.0,-3762000.0,4530000.0,460000.0
Change In Payable,-12497000.0,5585000.0,3231000.0,4390000.0
Change In Prepaid Assets,-1692000.0,-325000.0,-1690000.0,-472000.0
Change In Receivables,-5016000.0,4224000.0,-23020000.0,-8418000.0
Other Non Cash Items,12129000.0,27411000.0,7133000.0,18737000.0
Depreciation And Amortization,41070000.0,28241000.0,14668000.0,10280000.0
Amortization Cash Flow,34080000.0,24283000.0,,
Depreciation,6990000.0,3958000.0,14668000.0,10280000.0
Net Income From Continuing Operations,42865000.0,58010000.0,64964000.0,26227000.0
