,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-27680000.0,-47700000.0,-49062000.0,-108221000.0,
Repayment Of Debt,,,0.0,-50000000.0,0.0
Issuance Of Debt,17661000.0,45052000.0,0.0,50000000.0,
Issuance Of Capital Stock,0.0,1356000.0,40391000.0,131405000.0,
Capital Expenditure,-15548000.0,-5538000.0,-65000.0,,-98000.0
End Cash Position,283000.0,12142000.0,14588000.0,34026000.0,
Other Cash Adjustment Outside Changein Cash,,48000.0,,,
Beginning Cash Position,12142000.0,14588000.0,34026000.0,10395000.0,
Effect Of Exchange Rate Changes,20000.0,-16000.0,363000.0,0.0,
Changes In Cash,-11879000.0,-2430000.0,-19801000.0,23631000.0,
Financing Cash Flow,15801000.0,45270000.0,29261000.0,130255000.0,
Net Other Financing Charges,14000.0,341000.0,,,
Interest Paid Cff,-454000.0,-117000.0,,,
Net Common Stock Issuance,0.0,1356000.0,40391000.0,131405000.0,
Common Stock Issuance,0.0,1356000.0,40391000.0,131405000.0,
Net Issuance Payments Of Debt,17661000.0,45052000.0,0.0,0.0,
Net Short Term Debt Issuance,,,0.0,50000000.0,
Short Term Debt Payments,,,0.0,-50000000.0,
Short Term Debt Issuance,,,0.0,50000000.0,
Net Long Term Debt Issuance,17661000.0,45052000.0,0.0,-50000000.0,
Long Term Debt Payments,,,0.0,-50000000.0,0.0
Long Term Debt Issuance,17661000.0,45052000.0,,50000000.0,
Investing Cash Flow,-15548000.0,-5538000.0,-65000.0,1597000.0,
Net Business Purchase And Sale,,0.0,0.0,1597000.0,0.0
Net Intangibles Purchase And Sale,-15537000.0,-5445000.0,0.0,0.0,
Purchase Of Intangibles,-15537000.0,-5445000.0,0.0,0.0,
Net PPE Purchase And Sale,-11000.0,-93000.0,-65000.0,0.0,
Purchase Of PPE,-11000.0,-93000.0,-65000.0,,
Operating Cash Flow,-12132000.0,-42162000.0,-48997000.0,-108221000.0,
Taxes Refund Paid,,0.0,17000.0,0.0,0.0
Interest Received Cfo,,341000.0,0.0,,
Interest Paid Cfo,,-118000.0,-71000.0,-10416000.0,-29000.0
Change In Working Capital,2461000.0,-312000.0,438000.0,-25633000.0,
Change In Other Current Liabilities,4158000.0,-207000.0,-4560000.0,-5467000.0,
Change In Receivables,-1697000.0,-105000.0,4998000.0,-20166000.0,
Other Non Cash Items,,,1660000.0,,
Depreciation And Amortization,,,12315000.0,7989000.0,
Amortization Cash Flow,,,11926000.0,7085000.0,
Depreciation,,,389000.0,904000.0,
Net Income From Continuing Operations,-46875000.0,-56158000.0,-365095000.0,-80161000.0,
