,2024-12-31,2023-12-31,2022-12-31,2020-08-31
Free Cash Flow,-28287622.0,-20778023.0,-40235022.0,-18111547.0
Repayment Of Debt,-2582.0,0.0,-416667.0,
Issuance Of Debt,0.0,0.0,0.0,11000000.0
Issuance Of Capital Stock,0.0,79829115.0,15264503.0,1176520.0
Capital Expenditure,-6435268.0,-6058057.0,-30954234.0,-3011039.0
End Cash Position,46298246.0,74588450.0,22996953.0,7722746.0
Other Cash Adjustment Outside Changein Cash,25338076.0,1.0,-1.0,
Beginning Cash Position,49250374.0,22996953.0,49086085.0,13682773.0
Changes In Cash,-28290204.0,51591496.0,-26089131.0,-5960027.0
Financing Cash Flow,-2582.0,72369519.0,14145891.0,12176520.0
Net Common Stock Issuance,0.0,79829115.0,15264503.0,1176520.0
Common Stock Issuance,0.0,79829115.0,15264503.0,1176520.0
Net Issuance Payments Of Debt,-2582.0,0.0,-416667.0,11000000.0
Net Long Term Debt Issuance,-2582.0,0.0,-416667.0,11000000.0
Long Term Debt Payments,-2582.0,0.0,-416667.0,
Long Term Debt Issuance,0.0,0.0,0.0,11000000.0
Investing Cash Flow,-6435268.0,-6058057.0,-30954234.0,-3036039.0
Net Investment Purchase And Sale,0.0,0.0,0.0,-25000.0
Purchase Of Investment,0.0,0.0,0.0,-25000.0
Net Intangibles Purchase And Sale,-6435268.0,-6033767.0,-30929235.0,-3011039.0
Purchase Of Intangibles,-6435268.0,-6033767.0,-30929235.0,-3011039.0
Net PPE Purchase And Sale,0.0,-24290.0,-24999.0,0.0
Purchase Of PPE,0.0,-24290.0,-24999.0,0.0
Operating Cash Flow,-21852354.0,-14719966.0,-9280788.0,-15100508.0
Change In Working Capital,-4505961.0,1224891.0,10699993.0,-7943460.0
Change In Other Current Liabilities,-4468908.0,-810090.0,12913739.0,-7270731.0
Change In Receivables,-37053.0,2034981.0,-2213746.0,-672729.0
Other Non Cash Items,1010356.0,1044984.0,,
Depreciation And Amortization,39386.0,40787.0,47724.0,28742.0
Depreciation,39386.0,40787.0,47724.0,28742.0
Net Income From Continuing Operations,-18396135.0,-17030628.0,-20028506.0,-7185790.0
