,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-178367000.0,-209186000.0,-192076000.0,-75484000.0
Issuance Of Debt,0.0,124343000.0,0.0,0.0
Issuance Of Capital Stock,715000000.0,0.0,242606000.0,5148000.0
Capital Expenditure,,,,-131000.0
End Cash Position,566716000.0,87972000.0,173546000.0,138202000.0
Other Cash Adjustment Outside Changein Cash,-1000.0,,-1000.0,
Beginning Cash Position,87972000.0,173546000.0,138202000.0,208501000.0
Effect Of Exchange Rate Changes,1912000.0,720000.0,1275000.0,232000.0
Changes In Cash,476833000.0,-86294000.0,34070000.0,-70531000.0
Financing Cash Flow,655200000.0,122892000.0,226146000.0,4953000.0
Net Other Financing Charges,,,1000.0,
Net Common Stock Issuance,715000000.0,0.0,242606000.0,5148000.0
Common Stock Issuance,715000000.0,0.0,242606000.0,5148000.0
Net Issuance Payments Of Debt,0.0,124343000.0,0.0,0.0
Net Short Term Debt Issuance,0.0,124343000.0,0.0,0.0
Short Term Debt Issuance,0.0,124343000.0,0.0,0.0
Investing Cash Flow,,0.0,0.0,-131000.0
Net PPE Purchase And Sale,,0.0,0.0,-131000.0
Purchase Of PPE,,0.0,0.0,-131000.0
Operating Cash Flow,-178367000.0,-209186000.0,-192076000.0,-75353000.0
Taxes Refund Paid,-7437000.0,-6784000.0,-55000.0,0.0
Interest Received Cfo,11271000.0,2912000.0,1069000.0,0.0
Interest Paid Cfo,-349000.0,-453000.0,-328000.0,-320000.0
Change In Working Capital,-16172000.0,-7605000.0,16118000.0,9168000.0
Change In Other Current Liabilities,8860000.0,-12701000.0,12347000.0,8813000.0
Change In Payable,2480000.0,-546000.0,7089000.0,3309000.0
Change In Receivables,-27512000.0,5642000.0,-3318000.0,-2954000.0
Other Non Cash Items,,2459000.0,-29000.0,-320000.0
Stock Based Compensation,2870000.0,2444000.0,,
Deferred Tax,,-6784000.0,-55000.0,0.0
Depreciation And Amortization,1338000.0,1251000.0,1114000.0,84000.0
Depreciation,1338000.0,1251000.0,1114000.0,84000.0
Pension And Employee Benefit Expense,,2444000.0,0.0,0.0
Net Foreign Currency Exchange Gain Loss,-251000.0,25000.0,2591000.0,0.0
Net Income From Continuing Operations,-169639000.0,-200976000.0,-212556000.0,-84285000.0
