,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,2671000000.0,-3348000000.0,6370000000.0,7155000000.0,
Repayment Of Debt,-13485000000.0,-5806000000.0,-870000000.0,-60000000.0,
Issuance Of Debt,14946000000.0,9227000000.0,5559000000.0,0.0,
Capital Expenditure,-14988000000.0,-15531000000.0,-10028000000.0,-5989000000.0,
End Cash Position,7052000000.0,4978000000.0,12159000000.0,8251000000.0,
Other Cash Adjustment Outside Changein Cash,,1000000.0,,,
Beginning Cash Position,4978000000.0,12159000000.0,8251000000.0,5060000000.0,
Effect Of Exchange Rate Changes,1000000.0,-1000000.0,2000000.0,0.0,
Changes In Cash,2073000000.0,-7181000000.0,3906000000.0,3191000000.0,
Financing Cash Flow,-590000000.0,-3827000000.0,-2423000000.0,-3957000000.0,
Net Other Financing Charges,,,-1000000.0,1000000.0,1000000.0
Cash Dividends Paid,-2051000000.0,-7248000000.0,-7111000000.0,-3898000000.0,
Common Stock Dividend Paid,,,,,-1915000000.0
Net Issuance Payments Of Debt,1461000000.0,3421000000.0,4689000000.0,-60000000.0,
Net Long Term Debt Issuance,1461000000.0,3421000000.0,4689000000.0,-60000000.0,
Long Term Debt Payments,-13485000000.0,-5806000000.0,-870000000.0,-60000000.0,
Long Term Debt Issuance,14946000000.0,9227000000.0,5559000000.0,0.0,
Investing Cash Flow,-14996000000.0,-15537000000.0,-10069000000.0,-5996000000.0,
Net Other Investing Changes,,-1000000.0,,-1000000.0,
Net Investment Purchase And Sale,-8000000.0,-5000000.0,-41000000.0,-6000000.0,
Net Intangibles Purchase And Sale,-22000000.0,-111000000.0,-58000000.0,-32000000.0,
Purchase Of Intangibles,-22000000.0,-111000000.0,-58000000.0,-32000000.0,
Net PPE Purchase And Sale,-14966000000.0,-15420000000.0,-9970000000.0,-5957000000.0,
Sale Of PPE,0.0,0.0,0.0,0.0,
Purchase Of PPE,-14966000000.0,-15420000000.0,-9970000000.0,-5957000000.0,
Operating Cash Flow,17659000000.0,12183000000.0,16398000000.0,13144000000.0,
Taxes Refund Paid,-2171000000.0,-1763000000.0,-2815000000.0,-1863000000.0,
Change In Working Capital,1922000000.0,722000000.0,-2750000000.0,-722000000.0,
Change In Other Current Liabilities,3001000000.0,386000000.0,2320000000.0,1003000000.0,
Change In Other Current Assets,92000000.0,304000000.0,50000000.0,17000000.0,
Change In Inventory,1722000000.0,738000000.0,-3878000000.0,-2950000000.0,
Change In Receivables,-2893000000.0,-706000000.0,-1243000000.0,1209000000.0,
Other Non Cash Items,-1667000000.0,-477000000.0,-223000000.0,-764000000.0,
Provisionand Write Offof Assets,21000000.0,11000000.0,-1000000.0,9000000.0,
Depreciation And Amortization,6783000000.0,6246000000.0,5829000000.0,5621000000.0,
Amortization Cash Flow,,54000000.0,47000000.0,,
Depreciation,6783000000.0,6246000000.0,5782000000.0,5621000000.0,
Net Foreign Currency Exchange Gain Loss,216000000.0,-156000000.0,424000000.0,23000000.0,
Net Income From Continuing Operations,12555000000.0,7600000000.0,15601000000.0,10839000000.0,
