,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-19310890.0,-8310356.0,-26418671.0,-40462971.0,
Issuance Of Capital Stock,7200000.0,7839634.0,28749426.0,42173856.0,
Capital Expenditure,-15612619.0,-4105739.0,-2878725.0,-10279396.0,
End Cash Position,74484.0,533531.0,1004253.0,3313503.0,
Beginning Cash Position,533531.0,1004253.0,3313503.0,1610597.0,
Changes In Cash,-459047.0,-470722.0,-2309250.0,1702906.0,
Financing Cash Flow,15856154.0,7839634.0,28749426.0,42173856.0,
Net Other Financing Charges,9806156.0,,,,
Net Common Stock Issuance,7200000.0,7839634.0,28749426.0,42173856.0,
Common Stock Issuance,7200000.0,7839634.0,28749426.0,42173856.0,
Investing Cash Flow,-12616930.0,-4105739.0,-7518730.0,-10287375.0,
Net Investment Purchase And Sale,,,,28215.0,27162.0
Net Business Purchase And Sale,2995689.0,0.0,-4640005.0,-36194.0,
Sale Of Business,2995689.0,0.0,,,
Purchase Of Business,,0.0,-4640005.0,-36194.0,-10800000.0
Net Intangibles Purchase And Sale,,-4105739.0,-2710599.0,-9760775.0,-2568672.0
Purchase Of Intangibles,,-4105739.0,-2710599.0,-9760775.0,-2568672.0
Net PPE Purchase And Sale,-15612619.0,-4105739.0,-168126.0,-490406.0,
Sale Of PPE,,,0.0,28215.0,28125.0
Purchase Of PPE,,0.0,-168126.0,-518621.0,-234366.0
Operating Cash Flow,-3698271.0,-4204617.0,-23539946.0,-30183575.0,
Taxes Refund Paid,0.0,22657.0,710366.0,-324232.0,
Change In Working Capital,4661636.0,9948746.0,5047377.0,-1751459.0,
Change In Other Current Liabilities,1131401.0,10618773.0,809838.0,6992530.0,
Change In Inventory,301627.0,16313.0,443059.0,-188459.0,
Change In Receivables,3228608.0,-686340.0,3794480.0,-8555530.0,
Other Non Cash Items,,-474643.0,,66087.0,1072096.0
Provisionand Write Offof Assets,,,,,-203214.0
Depreciation And Amortization,,5178783.0,15880803.0,7296897.0,16125643.0
Depreciation,,5178783.0,15880803.0,7296897.0,16125643.0
Gain Loss On Sale Of Business,,,,,13543587.0
Net Income From Continuing Operations,-17576149.0,-18880160.0,-45178492.0,-35470868.0,
