,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,519850000.0,745644000.0,288850000.0,-12656000.0,
Issuance Of Capital Stock,,,,0.0,-242000.0
Capital Expenditure,-603670000.0,-706198000.0,-795890000.0,-749242000.0,
End Cash Position,1469356000.0,1098025000.0,747506000.0,599724000.0,
Other Cash Adjustment Outside Changein Cash,-2000.0,-1000.0,1000.0,-1000.0,
Beginning Cash Position,1098025000.0,747506000.0,599724000.0,767561000.0,
Effect Of Exchange Rate Changes,6202000.0,-4084000.0,10981000.0,1746000.0,
Changes In Cash,365131000.0,354604000.0,136800000.0,-169582000.0,
Financing Cash Flow,-355169000.0,-248960000.0,-140971000.0,-139594000.0,
Net Other Financing Charges,,,,,422000.0
Cash Dividends Paid,-316869000.0,-211238000.0,-105600000.0,-105600000.0,
Common Stock Dividend Paid,-316869000.0,-211238000.0,-105600000.0,-105600000.0,
Net Common Stock Issuance,,,,0.0,-242000.0
Common Stock Issuance,,,,0.0,-242000.0
Investing Cash Flow,-403220000.0,-848278000.0,-806969000.0,-766574000.0,
Net Other Investing Changes,,1000.0,1000.0,1000.0,1000.0
Net Investment Purchase And Sale,200450000.0,-195255000.0,-25000.0,-17333000.0,
Sale Of Investment,200450000.0,141100000.0,0.0,,3186000.0
Purchase Of Investment,0.0,-336355000.0,-25000.0,-17333000.0,
Net Business Purchase And Sale,0.0,53174000.0,-11055000.0,0.0,
Sale Of Business,0.0,53174000.0,0.0,,
Purchase Of Business,,0.0,-11055000.0,0.0,-119999000.0
Net Intangibles Purchase And Sale,0.0,-27103000.0,0.0,-3235000.0,
Sale Of Intangibles,,,,,0.0
Purchase Of Intangibles,0.0,-27103000.0,0.0,-3235000.0,
Net PPE Purchase And Sale,-1161000.0,-3050000.0,-2119000.0,-1694000.0,
Purchase Of PPE,-1161000.0,-3050000.0,-2119000.0,-1694000.0,
Capital Expenditure Reported,-602509000.0,-676045000.0,-793771000.0,-744313000.0,
Operating Cash Flow,1123520000.0,1451842000.0,1084740000.0,736586000.0,
Taxes Refund Paid,-248071000.0,-184436000.0,-126703000.0,-150200000.0,
Interest Received Cfo,38705000.0,25086000.0,3952000.0,545000.0,
Interest Paid Cfo,-6165000.0,-10635000.0,-6658000.0,-4072000.0,
Change In Working Capital,-104828000.0,-32434000.0,-150859000.0,-2761000.0,
Change In Other Current Liabilities,-217620000.0,106196000.0,,-45202000.0,118243000.0
Change In Payable,,106196000.0,-9799000.0,-45202000.0,
Change In Receivables,112792000.0,-138630000.0,-141060000.0,42441000.0,
Other Non Cash Items,12002000.0,6079000.0,4362000.0,-4235000.0,
Depreciation And Amortization,710513000.0,990312000.0,473498000.0,589855000.0,
Depreciation,710513000.0,990312000.0,473498000.0,589855000.0,
Net Income From Continuing Operations,721364000.0,657868000.0,887146000.0,307453000.0,
