,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,3447000000.0,1056000000.0,-1916000000.0,-966000000.0,
Repurchase Of Capital Stock,,0.0,-825000000.0,-375000000.0,0.0
Repayment Of Debt,-12550000000.0,-12628000000.0,-9639000000.0,-2689000000.0,
Issuance Of Debt,11871000000.0,12385000000.0,11880000000.0,5972000000.0,
Capital Expenditure,-24000000.0,-1000000.0,-4000000.0,-5000000.0,
End Cash Position,506000000.0,1673000000.0,2151000000.0,3981000000.0,
Other Cash Adjustment Outside Changein Cash,1673000000.0,2151000000.0,1000000.0,,
Beginning Cash Position,1673000000.0,2151000000.0,4362000000.0,3037000000.0,
Effect Of Exchange Rate Changes,13000000.0,-37000000.0,18000000.0,11000000.0,
Changes In Cash,-1180000000.0,-441000000.0,-2229000000.0,933000000.0,
Financing Cash Flow,-4582000000.0,-1496000000.0,-288000000.0,1911000000.0,
Net Other Financing Charges,-3601000000.0,-244000000.0,-661000000.0,-2000000.0,
Cash Dividends Paid,-194000000.0,-903000000.0,-922000000.0,-887000000.0,
Common Stock Dividend Paid,,,,,-870000000.0
Net Common Stock Issuance,,0.0,-825000000.0,-375000000.0,0.0
Common Stock Payments,,0.0,-825000000.0,-375000000.0,0.0
Net Issuance Payments Of Debt,-679000000.0,-243000000.0,2241000000.0,3283000000.0,
Net Long Term Debt Issuance,-679000000.0,-243000000.0,2241000000.0,3283000000.0,
Long Term Debt Payments,-12550000000.0,-12628000000.0,-9639000000.0,-2689000000.0,
Long Term Debt Issuance,11871000000.0,12385000000.0,11880000000.0,5972000000.0,
Investing Cash Flow,-69000000.0,-2000000.0,-29000000.0,-17000000.0,
Net Other Investing Changes,-1000000.0,,-1000000.0,1000000.0,
Net Investment Purchase And Sale,-14000000.0,-1000000.0,2000000.0,-13000000.0,
Net Business Purchase And Sale,-30000000.0,0.0,-26000000.0,0.0,
Purchase Of Business,-30000000.0,0.0,-26000000.0,0.0,
Net Intangibles Purchase And Sale,-6000000.0,0.0,,,
Net PPE Purchase And Sale,-18000000.0,-1000000.0,-4000000.0,-5000000.0,
Sale Of PPE,,0.0,0.0,,
Purchase Of PPE,-18000000.0,-1000000.0,-4000000.0,-5000000.0,
Operating Cash Flow,3471000000.0,1057000000.0,-1912000000.0,-961000000.0,
Taxes Refund Paid,-314000000.0,-344000000.0,-532000000.0,-549000000.0,
Interest Received Cfo,18000000.0,33000000.0,9000000.0,3000000.0,
Interest Paid Cfo,-134000000.0,-75000000.0,-61000000.0,-59000000.0,
Dividend Received Cfo,5000000.0,5000000.0,5000000.0,0.0,
Change In Working Capital,1577000000.0,-381000000.0,-2121000000.0,674000000.0,
Change In Other Current Liabilities,-136000000.0,-1134000000.0,685000000.0,217000000.0,
Change In Other Current Assets,2391000000.0,855000000.0,,,-77000000.0
Change In Payable,-219000000.0,-177000000.0,171000000.0,-51000000.0,
Change In Inventory,-813000000.0,-1237000000.0,-1133000000.0,,
Change In Receivables,2745000000.0,2167000000.0,-1844000000.0,508000000.0,
Other Non Cash Items,,,-1252000000.0,-2081000000.0,-1741000000.0
Provisionand Write Offof Assets,902000000.0,165000000.0,-221000000.0,-598000000.0,
Depreciation And Amortization,189000000.0,392000000.0,105000000.0,113000000.0,
Depreciation,189000000.0,392000000.0,105000000.0,113000000.0,
Pension And Employee Benefit Expense,14000000.0,143000000.0,-357000000.0,-43000000.0,
Gain Loss On Investment Securities,-62000000.0,-7000000.0,,-5000000.0,-17000000.0
Net Income From Continuing Operations,692000000.0,1510000000.0,1978000000.0,2227000000.0,
