,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,29000000.0,69000000.0,41000000.0,-24600000.0
Repayment Of Debt,-41000000.0,-641000000.0,-11000000.0,0.0
Issuance Of Debt,0.0,250000000.0,207000000.0,288200000.0
Issuance Of Capital Stock,0.0,0.0,572000000.0,219500000.0
Capital Expenditure,-16000000.0,-11000000.0,-19000000.0,-14500000.0
End Cash Position,57000000.0,46000000.0,468000000.0,176200000.0
Other Cash Adjustment Outside Changein Cash,,,-120000000.0,100000.0
Beginning Cash Position,46000000.0,468000000.0,176000000.0,20000000.0
Effect Of Exchange Rate Changes,0.0,0.0,,
Changes In Cash,11000000.0,-422000000.0,412000000.0,156100000.0
Financing Cash Flow,-18000000.0,-410000000.0,724000000.0,498400000.0
Net Other Financing Charges,,,2000000.0,
Net Common Stock Issuance,0.0,0.0,572000000.0,219500000.0
Common Stock Issuance,0.0,0.0,572000000.0,219500000.0
Net Issuance Payments Of Debt,-1000000.0,-391000000.0,187000000.0,293900000.0
Net Short Term Debt Issuance,40000000.0,0.0,-9000000.0,5700000.0
Net Long Term Debt Issuance,-41000000.0,-391000000.0,196000000.0,288200000.0
Long Term Debt Payments,-41000000.0,-641000000.0,-11000000.0,0.0
Long Term Debt Issuance,0.0,250000000.0,207000000.0,288200000.0
Investing Cash Flow,-16000000.0,-92000000.0,-372000000.0,-332200000.0
Net Other Investing Changes,,,,-200000.0
Net Investment Purchase And Sale,,0.0,14000000.0,0.0
Sale Of Investment,,0.0,14000000.0,0.0
Net Business Purchase And Sale,0.0,-81000000.0,-367000000.0,-317500000.0
Purchase Of Business,0.0,-81000000.0,-367000000.0,-317500000.0
Net Intangibles Purchase And Sale,-2000000.0,-2000000.0,-2000000.0,
Purchase Of Intangibles,-2000000.0,-2000000.0,-2000000.0,
Net PPE Purchase And Sale,-14000000.0,-9000000.0,-17000000.0,-14500000.0
Purchase Of PPE,-14000000.0,-9000000.0,-17000000.0,-14500000.0
Operating Cash Flow,45000000.0,80000000.0,60000000.0,-10100000.0
Taxes Refund Paid,-11000000.0,-19000000.0,-24000000.0,-8700000.0
Interest Received Cfo,1000000.0,4000000.0,1000000.0,1200000.0
Interest Paid Cfo,-15000000.0,-54000000.0,-45000000.0,-31000000.0
Change In Working Capital,9000000.0,68000000.0,-86000000.0,-5600000.0
Change In Other Current Liabilities,-43000000.0,-5000000.0,-41000000.0,31700000.0
Change In Inventory,30000000.0,21000000.0,-38000000.0,-36300000.0
Change In Receivables,22000000.0,52000000.0,-7000000.0,-1000000.0
Other Non Cash Items,1000000.0,4000000.0,-25000000.0,3800000.0
Depreciation And Amortization,176000000.0,96000000.0,45000000.0,13500000.0
Amortization Cash Flow,29000000.0,68000000.0,22000000.0,9000000.0
Depreciation,147000000.0,28000000.0,23000000.0,4500000.0
Net Income From Continuing Operations,-130000000.0,-69000000.0,30000000.0,16800000.0
