,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,6500000.0,-18100000.0,48700000.0,92700000.0,
Repayment Of Debt,0.0,-127300000.0,-52700000.0,-10300000.0,
Issuance Of Debt,175600000.0,299900000.0,125000000.0,300000.0,
Capital Expenditure,-203200000.0,-234100000.0,-68000000.0,-41500000.0,
End Cash Position,140500000.0,71100000.0,50900000.0,38200000.0,
Other Cash Adjustment Outside Changein Cash,100000.0,,,,
Beginning Cash Position,71100000.0,50900000.0,38200000.0,37900000.0,
Effect Of Exchange Rate Changes,-2200000.0,-1400000.0,1700000.0,1700000.0,
Changes In Cash,71600000.0,21600000.0,11000000.0,-1400000.0,
Financing Cash Flow,65900000.0,83800000.0,-28600000.0,-68500000.0,
Net Other Financing Charges,-100000.0,,,,
Net Issuance Payments Of Debt,175600000.0,172600000.0,51000000.0,7700000.0,
Net Short Term Debt Issuance,0.0,0.0,-21300000.0,17700000.0,
Short Term Debt Issuance,,,,17700000.0,0.0
Net Long Term Debt Issuance,175600000.0,172600000.0,72300000.0,-10000000.0,
Long Term Debt Payments,0.0,-127300000.0,-52700000.0,-10300000.0,
Long Term Debt Issuance,175600000.0,299900000.0,125000000.0,300000.0,
Investing Cash Flow,-204000000.0,-278200000.0,-77100000.0,-67100000.0,
Net Other Investing Changes,-100000.0,,,,
Net Investment Purchase And Sale,-400000.0,-2100000.0,-5600000.0,-200000.0,
Purchase Of Investment,,-2100000.0,-5600000.0,-200000.0,-5700000.0
Net Business Purchase And Sale,-300000.0,-42500000.0,-3500000.0,-25400000.0,
Purchase Of Business,-300000.0,-42500000.0,-3500000.0,-25400000.0,
Net Intangibles Purchase And Sale,-41000000.0,-38300000.0,-33800000.0,-18200000.0,
Purchase Of Intangibles,-41000000.0,-38300000.0,-33800000.0,-18200000.0,
Net PPE Purchase And Sale,-162200000.0,-195300000.0,-34200000.0,-23300000.0,
Sale Of PPE,0.0,500000.0,0.0,,
Purchase Of PPE,-162200000.0,-195800000.0,-34200000.0,-23300000.0,
Operating Cash Flow,209700000.0,216000000.0,116700000.0,134200000.0,
Taxes Refund Paid,-1600000.0,-40700000.0,-17700000.0,-2200000.0,
Change In Working Capital,-22800000.0,55300000.0,-20700000.0,-14200000.0,
Change In Other Current Liabilities,39300000.0,149500000.0,43100000.0,68200000.0,
Change In Inventory,-21200000.0,-90600000.0,-41000000.0,-84300000.0,
Change In Receivables,-40900000.0,-3600000.0,-22800000.0,1900000.0,
Other Non Cash Items,26600000.0,29600000.0,9500000.0,600000.0,
Provisionand Write Offof Assets,,,,,1000000.0
Depreciation And Amortization,169900000.0,131300000.0,106200000.0,83500000.0,
Amortization Cash Flow,22400000.0,,,,
Depreciation,147500000.0,131300000.0,106200000.0,83500000.0,
Net Income From Continuing Operations,37600000.0,40500000.0,39400000.0,66500000.0,
