,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-1329000.0,-1222000.0,-29928000.0,-6814000.0,
Repayment Of Debt,-3600000.0,-2900000.0,0.0,-624000.0,
Issuance Of Debt,0.0,0.0,12887000.0,0.0,
Issuance Of Capital Stock,,,0.0,45022000.0,0.0
Capital Expenditure,-11013000.0,-10400000.0,-12578000.0,-13710000.0,
End Cash Position,8602000.0,13396000.0,19146000.0,35885000.0,
Other Cash Adjustment Outside Changein Cash,,,,65000.0,-1000.0
Beginning Cash Position,13396000.0,19146000.0,35885000.0,29000.0,
Effect Of Exchange Rate Changes,,,,-88000.0,21000.0
Changes In Cash,-4794000.0,-5750000.0,-16739000.0,35856000.0,
Financing Cash Flow,-3348000.0,-4411000.0,13122000.0,42115000.0,
Net Other Financing Charges,252000.0,-1511000.0,235000.0,,-2426000.0
Net Common Stock Issuance,,,0.0,45022000.0,0.0
Common Stock Issuance,,,0.0,45022000.0,0.0
Net Issuance Payments Of Debt,-3600000.0,-2900000.0,12887000.0,-2907000.0,
Net Short Term Debt Issuance,-3600000.0,-2900000.0,12887000.0,-2283000.0,
Short Term Debt Payments,-3600000.0,-2900000.0,0.0,,
Short Term Debt Issuance,0.0,0.0,12887000.0,,
Net Long Term Debt Issuance,-3600000.0,-2900000.0,12887000.0,-624000.0,
Long Term Debt Payments,-3600000.0,-2900000.0,0.0,-624000.0,
Long Term Debt Issuance,0.0,0.0,12887000.0,0.0,
Investing Cash Flow,-11130000.0,-10517000.0,-12511000.0,-13155000.0,
Net Other Investing Changes,,,,,1000.0
Net Investment Purchase And Sale,-117000.0,-117000.0,67000.0,-49000.0,
Sale Of Investment,,0.0,183000.0,0.0,
Purchase Of Investment,-117000.0,-117000.0,-116000.0,-49000.0,
Net Business Purchase And Sale,,,0.0,604000.0,0.0
Sale Of Business,,,0.0,604000.0,0.0
Net Intangibles Purchase And Sale,-10595000.0,-10239000.0,-12454000.0,-13512000.0,
Purchase Of Intangibles,-10595000.0,-10239000.0,-12454000.0,-13512000.0,
Net PPE Purchase And Sale,-418000.0,-161000.0,-124000.0,-198000.0,
Sale Of PPE,,,,,31000.0
Purchase Of PPE,-418000.0,-161000.0,-124000.0,-198000.0,
Operating Cash Flow,9684000.0,9178000.0,-17350000.0,6896000.0,
Taxes Refund Paid,-114000.0,347000.0,846000.0,-3054000.0,
Interest Received Cfo,543000.0,110000.0,25000.0,8000.0,
Interest Paid Cfo,-925000.0,-1202000.0,-419000.0,-618000.0,
Change In Working Capital,-3886000.0,-201000.0,-19246000.0,2139000.0,
Change In Other Current Liabilities,-1536000.0,-1499000.0,-18082000.0,2392000.0,
Change In Payable,-2693000.0,-1731000.0,3931000.0,2613000.0,
Change In Receivables,343000.0,3029000.0,-5095000.0,-2866000.0,
Other Non Cash Items,161000.0,9065000.0,757000.0,1254000.0,
Depreciation And Amortization,10646000.0,11543000.0,9331000.0,15577000.0,
Depreciation,10646000.0,11543000.0,9331000.0,15577000.0,
Net Income From Continuing Operations,3259000.0,-10484000.0,-8644000.0,-8410000.0,
