,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,491000000.0,283000000.0,585000000.0,329000000.0,
Repurchase Of Capital Stock,0.0,-14000000.0,-23000000.0,-72000000.0,
Repayment Of Debt,-159000000.0,-49000000.0,-153000000.0,-855000000.0,
Issuance Of Debt,182000000.0,569000000.0,304000000.0,770000000.0,
Issuance Of Capital Stock,0.0,4000000.0,3000000.0,6000000.0,
Capital Expenditure,-210000000.0,-202000000.0,-129000000.0,-108000000.0,
End Cash Position,674000000.0,667000000.0,600000000.0,406000000.0,
Beginning Cash Position,667000000.0,600000000.0,406000000.0,644000000.0,
Effect Of Exchange Rate Changes,49000000.0,-22000000.0,33000000.0,28000000.0,
Changes In Cash,-42000000.0,89000000.0,161000000.0,-266000000.0,
Financing Cash Flow,-211000000.0,276000000.0,-63000000.0,-305000000.0,
Cash Dividends Paid,-133000000.0,-133000000.0,-100000000.0,-84000000.0,
Common Stock Dividend Paid,,,,,0.0
Net Common Stock Issuance,0.0,-10000000.0,-20000000.0,-66000000.0,
Common Stock Payments,0.0,-14000000.0,-23000000.0,-72000000.0,
Common Stock Issuance,0.0,4000000.0,3000000.0,6000000.0,
Net Issuance Payments Of Debt,23000000.0,520000000.0,151000000.0,-85000000.0,
Net Long Term Debt Issuance,23000000.0,520000000.0,151000000.0,-85000000.0,
Long Term Debt Payments,-159000000.0,-49000000.0,-153000000.0,-855000000.0,
Long Term Debt Issuance,182000000.0,569000000.0,304000000.0,770000000.0,
Investing Cash Flow,-532000000.0,-672000000.0,-490000000.0,-398000000.0,
Net Other Investing Changes,11000000.0,65000000.0,,,
Net Investment Purchase And Sale,-8000000.0,-6000000.0,-6000000.0,-4000000.0,
Sale Of Investment,,,,,0.0
Purchase Of Investment,-8000000.0,-6000000.0,-6000000.0,-4000000.0,
Net Business Purchase And Sale,-314000000.0,-464000000.0,-421000000.0,-289000000.0,
Sale Of Business,11000000.0,65000000.0,92000000.0,71000000.0,
Purchase Of Business,-325000000.0,-529000000.0,-513000000.0,-360000000.0,
Net Intangibles Purchase And Sale,-200000000.0,-176000000.0,-115000000.0,-100000000.0,
Purchase Of Intangibles,-200000000.0,-176000000.0,-115000000.0,-100000000.0,
Net PPE Purchase And Sale,-10000000.0,-26000000.0,52000000.0,-5000000.0,
Sale Of PPE,0.0,0.0,66000000.0,3000000.0,
Purchase Of PPE,-10000000.0,-26000000.0,-14000000.0,-8000000.0,
Operating Cash Flow,701000000.0,485000000.0,714000000.0,437000000.0,
Taxes Refund Paid,-147000000.0,-135000000.0,-117000000.0,-59000000.0,
Interest Received Cfo,42000000.0,30000000.0,4000000.0,0.0,
Interest Paid Cfo,-128000000.0,-95000000.0,-33000000.0,-21000000.0,
Dividend Received Cfo,3000000.0,2000000.0,2000000.0,0.0,
Change In Working Capital,-50000000.0,-88000000.0,37000000.0,-10000000.0,
Change In Other Current Liabilities,754000000.0,14000000.0,586000000.0,227000000.0,
Change In Inventory,1000000.0,1000000.0,-2000000.0,1000000.0,
Change In Receivables,-805000000.0,-103000000.0,-547000000.0,-238000000.0,
Other Non Cash Items,,,-22000000.0,-1000000.0,
Provisionand Write Offof Assets,5000000.0,8000000.0,7000000.0,-17000000.0,
Depreciation And Amortization,390000000.0,351000000.0,308000000.0,242000000.0,
Depreciation,390000000.0,351000000.0,308000000.0,242000000.0,
Gain Loss On Investment Securities,7000000.0,1000000.0,-22000000.0,,
Net Foreign Currency Exchange Gain Loss,-19000000.0,1000000.0,1000000.0,-2000000.0,
Gain Loss On Sale Of PPE,,,,,0.0
Net Income From Continuing Operations,598000000.0,410000000.0,527000000.0,305000000.0,
