,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,13400000.0,157300000.0,96000000.0,6049000.0,
Repayment Of Debt,-53600000.0,-679000000.0,-17800000.0,-168941000.0,
Issuance Of Debt,612000000.0,1427200000.0,188600000.0,510099000.0,
Issuance Of Capital Stock,100100000.0,100000000.0,100000000.0,152811000.0,
Capital Expenditure,-48300000.0,-17700000.0,-13900000.0,-4137000.0,
End Cash Position,232500000.0,386500000.0,111100000.0,325735000.0,
Other Cash Adjustment Outside Changein Cash,-100000.0,,-1000.0,1000.0,-1000.0
Beginning Cash Position,386500000.0,111100000.0,325700000.0,39606000.0,
Effect Of Exchange Rate Changes,-2100000.0,1800000.0,11100000.0,3629000.0,
Changes In Cash,-151800000.0,273600000.0,-225700000.0,282499000.0,
Financing Cash Flow,556600000.0,783500000.0,303000000.0,473975000.0,
Net Other Financing Charges,-67800000.0,-1000000.0,64900000.0,,-3995000.0
Cash Dividends Paid,,,,-2794000.0,
Net Common Stock Issuance,100100000.0,100000000.0,100000000.0,152811000.0,
Common Stock Issuance,100100000.0,100000000.0,100000000.0,152811000.0,
Net Issuance Payments Of Debt,558400000.0,748200000.0,170800000.0,341158000.0,
Net Long Term Debt Issuance,558400000.0,748200000.0,170800000.0,341158000.0,
Long Term Debt Payments,-53600000.0,-679000000.0,-17800000.0,-168941000.0,
Long Term Debt Issuance,612000000.0,1427200000.0,188600000.0,510099000.0,
Investing Cash Flow,-770100000.0,-684900000.0,-638600000.0,-201662000.0,
Net Other Investing Changes,-4600000.0,-2200000.0,2100000.0,-279000.0,
Net Investment Purchase And Sale,-527500000.0,0.0,0.0,0.0,
Sale Of Investment,,,,,0.0
Purchase Of Investment,-527500000.0,0.0,0.0,0.0,
Net Business Purchase And Sale,-189700000.0,-665000000.0,-626800000.0,-197246000.0,
Purchase Of Business,-189700000.0,-665000000.0,-626800000.0,-197246000.0,
Net Intangibles Purchase And Sale,-11800000.0,-8500000.0,-7900000.0,-3079000.0,
Purchase Of Intangibles,-11800000.0,-8500000.0,-7900000.0,-3079000.0,
Net PPE Purchase And Sale,-36500000.0,-9200000.0,-6000000.0,-1058000.0,
Sale Of PPE,,0.0,0.0,0.0,196000.0
Purchase Of PPE,-36500000.0,-9200000.0,-6000000.0,-1058000.0,
Operating Cash Flow,61700000.0,175000000.0,109900000.0,10186000.0,
Taxes Refund Paid,-64500000.0,-76000000.0,-6400000.0,-85000.0,
Change In Working Capital,-47300000.0,5500000.0,-19700000.0,-6857000.0,
Change In Other Current Liabilities,40800000.0,-121400000.0,53100000.0,28842000.0,
Change In Other Current Assets,,,0.0,-12611000.0,12626000.0
Change In Inventory,-10900000.0,12300000.0,-14500000.0,-3236000.0,
Change In Receivables,-77200000.0,114600000.0,-58300000.0,-19852000.0,
Other Non Cash Items,-36400000.0,-27500000.0,100000.0,,
Provisionand Write Offof Assets,5100000.0,,,,
Depreciation And Amortization,86100000.0,108700000.0,27900000.0,,
Depreciation,86100000.0,108700000.0,27900000.0,,
Net Foreign Currency Exchange Gain Loss,-26000000.0,,9865000.0,,
Net Income From Continuing Operations,144700000.0,164300000.0,108000000.0,7658000.0,
