,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-59496000.0,-97980000.0,-86867000.0,-51033000.0,
Repayment Of Debt,-16607000.0,-16000000.0,0.0,,
Issuance Of Debt,24023000.0,0.0,25000000.0,0.0,
Issuance Of Capital Stock,66623000.0,36489000.0,106291000.0,84673000.0,
Capital Expenditure,-11233000.0,-13729000.0,-13741000.0,-18241000.0,
End Cash Position,21677000.0,14115000.0,94710000.0,67685000.0,
Other Cash Adjustment Outside Changein Cash,-1000.0,,,1000.0,
Beginning Cash Position,14115000.0,94710000.0,68025000.0,22102000.0,
Effect Of Exchange Rate Changes,0.0,-17000.0,12000.0,0.0,
Changes In Cash,7563000.0,-80578000.0,26673000.0,45582000.0,
Financing Cash Flow,67059000.0,17307000.0,113540000.0,78866000.0,
Net Other Financing Charges,,,,,432000.0
Net Common Stock Issuance,66623000.0,36489000.0,106291000.0,84673000.0,
Common Stock Issuance,66623000.0,36489000.0,106291000.0,84673000.0,
Net Issuance Payments Of Debt,7416000.0,-16000000.0,25000000.0,0.0,
Net Short Term Debt Issuance,,-16000000.0,25000000.0,,
Short Term Debt Payments,,-16000000.0,0.0,,
Short Term Debt Issuance,,0.0,25000000.0,,
Net Long Term Debt Issuance,7416000.0,-16000000.0,25000000.0,0.0,
Long Term Debt Payments,-16607000.0,-16000000.0,,,
Long Term Debt Issuance,24023000.0,0.0,25000000.0,0.0,
Investing Cash Flow,-11233000.0,-13634000.0,-13741000.0,-492000.0,
Net Other Investing Changes,,,,17468000.0,1000.0
Net Business Purchase And Sale,,,0.0,17749000.0,
Sale Of Business,,,0.0,17749000.0,
Net Intangibles Purchase And Sale,-11233000.0,-13638000.0,-11350000.0,-17262000.0,
Purchase Of Intangibles,-11233000.0,-13638000.0,-11350000.0,-17262000.0,
Net PPE Purchase And Sale,0.0,4000.0,-2391000.0,-979000.0,
Sale Of PPE,0.0,95000.0,0.0,,
Purchase Of PPE,0.0,-91000.0,-2391000.0,-979000.0,
Operating Cash Flow,-48263000.0,-84251000.0,-73126000.0,-32792000.0,
Taxes Refund Paid,0.0,0.0,-4000.0,0.0,
Interest Paid Cfo,,,-4000.0,-170000.0,-32000.0
Change In Working Capital,-1674000.0,-31341000.0,7013000.0,4406000.0,
Change In Other Current Liabilities,2711000.0,-29457000.0,27139000.0,4705000.0,
Change In Inventory,1184000.0,-12647000.0,-14418000.0,-3405000.0,
Change In Receivables,-5569000.0,10763000.0,-5708000.0,3106000.0,
Other Non Cash Items,-2589000.0,6799000.0,2948000.0,,
Provisionand Write Offof Assets,252000.0,-70000.0,0.0,,
Depreciation And Amortization,13420000.0,20907000.0,19220000.0,10271000.0,
Depreciation,13420000.0,20907000.0,19220000.0,10271000.0,
Gain Loss On Investment Securities,-1763000.0,-1812000.0,,,
Gain Loss On Sale Of PPE,0.0,65000.0,0.0,,
Net Income From Continuing Operations,-55908000.0,-78798000.0,-102303000.0,-47298000.0,
