,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-18000000.0,130000000.0,-108000000.0,-24400000.0,
Repayment Of Debt,-323000000.0,-27000000.0,-100000000.0,-37500000.0,
Issuance Of Debt,390000000.0,17000000.0,328000000.0,80600000.0,
Capital Expenditure,-14000000.0,-23000000.0,-55000000.0,-125500000.0,
End Cash Position,35000000.0,53000000.0,32000000.0,39900000.0,
Other Cash Adjustment Outside Changein Cash,1000000.0,,,,
Beginning Cash Position,53000000.0,32000000.0,40000000.0,32800000.0,
Effect Of Exchange Rate Changes,0.0,-3000000.0,0.0,,
Changes In Cash,-19000000.0,24000000.0,-8000000.0,7100000.0,
Financing Cash Flow,22000000.0,-55000000.0,203000000.0,39600000.0,
Net Other Financing Charges,-22000000.0,-29000000.0,,,-100000.0
Cash Dividends Paid,-25000000.0,-22000000.0,-21000000.0,,
Common Stock Dividend Paid,-25000000.0,-22000000.0,-21000000.0,0.0,
Net Issuance Payments Of Debt,67000000.0,-10000000.0,228000000.0,43100000.0,
Net Short Term Debt Issuance,-2000000.0,-6000000.0,0.0,0.0,
Short Term Debt Payments,-2000000.0,-6000000.0,0.0,0.0,
Net Long Term Debt Issuance,69000000.0,-4000000.0,228000000.0,43100000.0,
Long Term Debt Payments,-321000000.0,-21000000.0,-100000000.0,-37500000.0,
Long Term Debt Issuance,390000000.0,17000000.0,328000000.0,80600000.0,
Investing Cash Flow,-37000000.0,-74000000.0,-158000000.0,-133600000.0,
Net Other Investing Changes,,-1000000.0,1000000.0,,
Net Investment Purchase And Sale,0.0,0.0,7000000.0,20500000.0,
Net Business Purchase And Sale,-23000000.0,-50000000.0,-123000000.0,-110700000.0,
Sale Of Business,37000000.0,0.0,,,
Purchase Of Business,-60000000.0,-50000000.0,-123000000.0,-110700000.0,
Net Intangibles Purchase And Sale,-6000000.0,-8000000.0,-17000000.0,-15400000.0,
Purchase Of Intangibles,-6000000.0,-8000000.0,-17000000.0,-15400000.0,
Net PPE Purchase And Sale,-8000000.0,-15000000.0,-26000000.0,-28000000.0,
Sale Of PPE,0.0,0.0,12000000.0,82100000.0,
Purchase Of PPE,-8000000.0,-15000000.0,-38000000.0,-110100000.0,
Operating Cash Flow,-4000000.0,153000000.0,-53000000.0,101100000.0,
Taxes Refund Paid,-7000000.0,-13000000.0,-18000000.0,-11800000.0,
Change In Working Capital,-99000000.0,21000000.0,-185000000.0,-28600000.0,
Change In Other Current Liabilities,27000000.0,-31000000.0,-21000000.0,23300000.0,
Change In Inventory,-86000000.0,50000000.0,-190000000.0,-56500000.0,
Change In Receivables,-40000000.0,2000000.0,26000000.0,4600000.0,
Other Non Cash Items,-40000000.0,-49000000.0,14000000.0,-400000.0,
Provisionand Write Offof Assets,,,7700000.0,0.0,
Depreciation And Amortization,92000000.0,115000000.0,43000000.0,64300000.0,
Amortization Cash Flow,,18000000.0,11000000.0,,
Depreciation,92000000.0,115000000.0,32000000.0,64300000.0,
Net Income From Continuing Operations,50000000.0,78000000.0,92000000.0,77600000.0,
