,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,78484000.0,62166000.0,87751000.0,50980000.0,
Repayment Of Debt,-28667000.0,-28667000.0,,-22150000.0,-7750000.0
Issuance Of Debt,,,,40000000.0,0.0
Issuance Of Capital Stock,,,0.0,12850000.0,4800000.0
Capital Expenditure,-3725000.0,-4205000.0,-2722000.0,-955000.0,
End Cash Position,108431000.0,105440000.0,128770000.0,80350000.0,
Other Cash Adjustment Outside Changein Cash,,1000.0,,1000.0,
Beginning Cash Position,105440000.0,128770000.0,80350000.0,115587000.0,
Changes In Cash,2991000.0,-23331000.0,48420000.0,-35238000.0,
Financing Cash Flow,-75492000.0,-72932000.0,12307000.0,-12102000.0,
Net Other Financing Charges,-28667000.0,-28667000.0,53396000.0,17849000.0,
Cash Dividends Paid,-27954000.0,-25803000.0,-21841000.0,-20943000.0,
Common Stock Dividend Paid,-27954000.0,-25803000.0,,,
Net Common Stock Issuance,,,0.0,12850000.0,4800000.0
Common Stock Issuance,,,0.0,12850000.0,4800000.0
Net Issuance Payments Of Debt,-28667000.0,-28667000.0,,17850000.0,-7750000.0
Net Long Term Debt Issuance,-28667000.0,-28667000.0,,17850000.0,-7750000.0
Long Term Debt Payments,-28667000.0,-28667000.0,,-22150000.0,-7750000.0
Long Term Debt Issuance,,,,40000000.0,0.0
Investing Cash Flow,-3726000.0,-16770000.0,-54360000.0,-75071000.0,
Net Investment Purchase And Sale,-1000.0,288000.0,1313000.0,1048000.0,
Sale Of Investment,,288000.0,1313000.0,1048000.0,411000.0
Purchase Of Investment,-1000.0,,,,
Net Business Purchase And Sale,0.0,-12853000.0,-52951000.0,-75164000.0,
Sale Of Business,,,,,972000.0
Purchase Of Business,0.0,-12853000.0,-52951000.0,-75164000.0,
Net Intangibles Purchase And Sale,-1763000.0,0.0,-876000.0,-75000.0,
Purchase Of Intangibles,-1763000.0,0.0,-876000.0,-75000.0,
Net PPE Purchase And Sale,-1962000.0,-4205000.0,-1846000.0,-880000.0,
Purchase Of PPE,-1962000.0,-4205000.0,-1846000.0,-880000.0,
Operating Cash Flow,82209000.0,66371000.0,90473000.0,51935000.0,
Taxes Refund Paid,-30740000.0,-17555000.0,-18657000.0,-18240000.0,
Interest Received Cfo,2493000.0,2225000.0,323000.0,119000.0,
Interest Paid Cfo,-6316000.0,-6685000.0,-3633000.0,-2261000.0,
Change In Working Capital,18860000.0,-14756000.0,17855000.0,1708000.0,
Change In Other Current Liabilities,-5994000.0,728000.0,16564000.0,20081000.0,
Change In Payable,-5994000.0,728000.0,,,
Change In Receivables,24854000.0,-15484000.0,1291000.0,-18373000.0,
Other Non Cash Items,15000.0,-665000.0,966000.0,-384000.0,
Depreciation And Amortization,31062000.0,30250000.0,28906000.0,30478000.0,
Depreciation,31062000.0,30250000.0,28906000.0,30478000.0,
Net Income From Continuing Operations,66835000.0,73557000.0,64713000.0,40515000.0,
