,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,331200000.0,380700000.0,174900000.0,410800000.0,
Repayment Of Debt,-129200000.0,-52100000.0,-1340300000.0,-367700000.0,
Issuance Of Debt,56400000.0,52700000.0,1945900000.0,120000000.0,
Capital Expenditure,-264700000.0,-195600000.0,-170800000.0,-109000000.0,
End Cash Position,825200000.0,815200000.0,721200000.0,541600000.0,
Beginning Cash Position,815200000.0,721200000.0,541600000.0,466800000.0,
Effect Of Exchange Rate Changes,28800000.0,-21400000.0,46500000.0,32700000.0,
Changes In Cash,-18800000.0,115400000.0,133100000.0,42100000.0,
Financing Cash Flow,-321200000.0,-224200000.0,402700000.0,-356800000.0,
Net Other Financing Charges,-15100000.0,-92600000.0,,,
Cash Dividends Paid,-138700000.0,-131600000.0,-122800000.0,-35100000.0,
Net Issuance Payments Of Debt,-72800000.0,600000.0,605600000.0,-247700000.0,
Net Long Term Debt Issuance,-72800000.0,600000.0,605600000.0,-247700000.0,
Long Term Debt Payments,-129200000.0,-52100000.0,-1340300000.0,-367700000.0,
Long Term Debt Issuance,56400000.0,52700000.0,1945900000.0,120000000.0,
Investing Cash Flow,-293500000.0,-236700000.0,-615300000.0,-120900000.0,
Net Investment Purchase And Sale,2900000.0,-3700000.0,200000.0,200000.0,
Sale Of Investment,,,,200000.0,100000.0
Net Business Purchase And Sale,-40800000.0,-38400000.0,-445300000.0,-13800000.0,
Purchase Of Business,-40800000.0,-38400000.0,-445300000.0,-13800000.0,
Net PPE Purchase And Sale,9100000.0,1000000.0,600000.0,1700000.0,
Sale Of PPE,9100000.0,1000000.0,600000.0,1700000.0,
Purchase Of PPE,-252700000.0,-198300000.0,,,
Capital Expenditure Reported,-264700000.0,-195600000.0,-170800000.0,-109000000.0,
Operating Cash Flow,595900000.0,576300000.0,345700000.0,519800000.0,
Taxes Refund Paid,-143500000.0,-214300000.0,-134900000.0,-76100000.0,
Interest Received Cfo,33300000.0,25700000.0,11100000.0,2100000.0,
Interest Paid Cfo,-144700000.0,-107600000.0,-64200000.0,-42200000.0,
Change In Working Capital,7600000.0,-7900000.0,-149000000.0,45400000.0,
Change In Other Current Liabilities,-60000000.0,28600000.0,151500000.0,224300000.0,
Change In Inventory,48500000.0,9300000.0,-186500000.0,-92800000.0,
Change In Receivables,19100000.0,-45800000.0,-114000000.0,-86100000.0,
Other Non Cash Items,-4300000.0,-300000.0,-400000.0,-4600000.0,
Provisionand Write Offof Assets,-11700000.0,29000000.0,1500000.0,-9200000.0,
Depreciation And Amortization,273100000.0,258500000.0,201800000.0,174300000.0,
Amortization Cash Flow,110800000.0,105600000.0,78000000.0,63400000.0,
Depreciation,162300000.0,152900000.0,201800000.0,110900000.0,
Pension And Employee Benefit Expense,,,0.0,-29000000.0,0.0
Gain Loss On Sale Of PPE,-6300000.0,400000.0,-400000.0,200000.0,
Net Income From Continuing Operations,592500000.0,592800000.0,480200000.0,458900000.0,
