,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-37279000.0,-28804000.0,-61090000.0,-95730000.0,
Repayment Of Debt,-104216000.0,-8273000.0,-10000000.0,0.0,
Issuance Of Debt,0.0,38207000.0,69122000.0,0.0,
Issuance Of Capital Stock,215933000.0,0.0,3000.0,18341000.0,
Capital Expenditure,-41831000.0,-42110000.0,-36393000.0,-39414000.0,
End Cash Position,83210000.0,38661000.0,42412000.0,49886000.0,
Other Cash Adjustment Outside Changein Cash,-1000.0,1000.0,,,
Beginning Cash Position,38661000.0,42412000.0,49886000.0,143189000.0,
Effect Of Exchange Rate Changes,,,,,0.0
Changes In Cash,44550000.0,-3752000.0,-7474000.0,-93303000.0,
Financing Cash Flow,82047000.0,24799000.0,54335000.0,5391000.0,
Net Other Financing Charges,,-97000.0,,-4051000.0,
Net Common Stock Issuance,215933000.0,0.0,3000.0,18341000.0,
Common Stock Issuance,215933000.0,0.0,3000.0,18341000.0,
Net Issuance Payments Of Debt,-104216000.0,29934000.0,59122000.0,0.0,
Net Long Term Debt Issuance,-104216000.0,29934000.0,59122000.0,0.0,
Long Term Debt Payments,-104216000.0,-8273000.0,-10000000.0,0.0,
Long Term Debt Issuance,0.0,38207000.0,69122000.0,0.0,
Investing Cash Flow,-42049000.0,-41857000.0,-37112000.0,-42378000.0,
Net Other Investing Changes,-218000.0,253000.0,-719000.0,-192000.0,
Net Investment Purchase And Sale,-237000.0,254000.0,-719000.0,,
Sale Of Investment,,254000.0,,,
Purchase Of Investment,-237000.0,,-719000.0,,
Net Business Purchase And Sale,,,0.0,-2772000.0,0.0
Purchase Of Business,,,0.0,-2772000.0,0.0
Net Intangibles Purchase And Sale,-41089000.0,-41388000.0,-36393000.0,-39414000.0,
Sale Of Intangibles,,133000.0,,,
Purchase Of Intangibles,-41089000.0,-41388000.0,-36393000.0,-39414000.0,
Net PPE Purchase And Sale,-742000.0,-722000.0,0.0,,
Purchase Of PPE,-742000.0,-722000.0,0.0,,
Capital Expenditure Reported,-40935000.0,-41255000.0,,,-33078000.0
Operating Cash Flow,4552000.0,13306000.0,-24697000.0,-56316000.0,
Taxes Refund Paid,493000.0,367000.0,-312000.0,-202000.0,
Change In Working Capital,-3589000.0,14016000.0,-7461000.0,-32936000.0,
Change In Other Current Liabilities,11884000.0,13204000.0,627000.0,-30063000.0,
Change In Inventory,-458000.0,-2733000.0,-7630000.0,1350000.0,
Change In Receivables,-15015000.0,3545000.0,-458000.0,-4223000.0,
Other Non Cash Items,19101000.0,16632000.0,37162000.0,28136000.0,
Depreciation And Amortization,44285000.0,48295000.0,41021000.0,36423000.0,
Depreciation,44285000.0,48295000.0,41021000.0,36423000.0,
Net Foreign Currency Exchange Gain Loss,400000.0,-500000.0,18028000.0,3788000.0,
Gain Loss On Sale Of PPE,,0.0,-615000.0,0.0,
Gain Loss On Sale Of Business,,,,,0.0
Net Income From Continuing Operations,-56139000.0,-65503000.0,-112521000.0,-91525000.0,
