,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-9007000.0,-41103000.0,-40632000.0,-32485061.0,
Repayment Of Debt,,-13501000.0,-2125000.0,0.0,0.0
Issuance Of Debt,211000.0,40193000.0,0.0,15000000.0,
Issuance Of Capital Stock,21298000.0,30750000.0,46323000.0,17156496.0,
Capital Expenditure,-16850000.0,-15016000.0,-6892000.0,-15463008.0,
End Cash Position,8745000.0,8962000.0,341000.0,728080.0,
Other Cash Adjustment Outside Changein Cash,,,,,-1.0
Beginning Cash Position,8962000.0,341000.0,729000.0,1556908.0,
Effect Of Exchange Rate Changes,-251000.0,-482000.0,-116000.0,11662.0,
Changes In Cash,34000.0,9103000.0,-272000.0,-840490.0,
Financing Cash Flow,11119000.0,53218000.0,32514000.0,32156496.0,
Net Common Stock Issuance,21298000.0,30750000.0,46323000.0,17156496.0,
Common Stock Issuance,21298000.0,30750000.0,46323000.0,17156496.0,
Net Issuance Payments Of Debt,211000.0,26692000.0,-2125000.0,15000000.0,
Net Short Term Debt Issuance,211000.0,26692000.0,-2125000.0,15000000.0,
Short Term Debt Payments,,-13501000.0,-2125000.0,0.0,0.0
Short Term Debt Issuance,211000.0,40193000.0,0.0,15000000.0,
Net Long Term Debt Issuance,,,,15000000.0,1044165.0
Long Term Debt Payments,,,,,0.0
Long Term Debt Issuance,,,,15000000.0,1044165.0
Investing Cash Flow,-18928000.0,-18028000.0,954000.0,-15974933.0,
Net Other Investing Changes,-2093000.0,-3012000.0,,,
Net Investment Purchase And Sale,,,,,0.0
Purchase Of Investment,,,,,0.0
Net Business Purchase And Sale,,0.0,-2935000.0,-511925.0,0.0
Purchase Of Business,,0.0,-2935000.0,,
Net Intangibles Purchase And Sale,15000.0,0.0,3889000.0,-15442565.0,
Sale Of Intangibles,15000.0,0.0,10781000.0,0.0,
Purchase Of Intangibles,-11136000.0,-2030000.0,-6892000.0,-15442565.0,
Net PPE Purchase And Sale,,-12986000.0,0.0,-20443.0,0.0
Purchase Of PPE,,-12986000.0,0.0,-20443.0,0.0
Capital Expenditure Reported,-16850000.0,-15016000.0,,,
Operating Cash Flow,7843000.0,-26087000.0,-33740000.0,-17022053.0,
Taxes Refund Paid,,121000.0,0.0,-584.0,0.0
Interest Received Cfo,,,11.0,0.0,
Interest Paid Cfo,,,-4112321.0,-1292185.0,-11610.0
Change In Working Capital,1253000.0,6213000.0,2050000.0,3234201.0,
Change In Other Current Liabilities,,,695772.0,6684024.0,-393623.0
Change In Payable,7628000.0,5630000.0,1838000.0,953332.0,
Change In Receivables,-6375000.0,583000.0,212000.0,-4403155.0,
Other Non Cash Items,2051000.0,-797000.0,1.0,,
Stock Based Compensation,0.0,12960000.0,0.0,,
Deferred Tax,387000.0,121000.0,,,
Depreciation And Amortization,22815000.0,17645000.0,5782000.0,1152162.0,
Amortization Cash Flow,22815000.0,17645000.0,5782000.0,,
Depreciation,,,3829167.0,1152162.0,27665.0
Gain Loss On Investment Securities,1896000.0,2553000.0,,,
Net Foreign Currency Exchange Gain Loss,,,-472441.0,-50963.0,0.0
Gain Loss On Sale Of PPE,,,695051.0,0.0,
Net Income From Continuing Operations,-22130000.0,-64900000.0,-41572000.0,-20064684.0,
