,2024-08-31,2023-08-31,2022-08-31,2021-08-31,2020-08-31
Free Cash Flow,489804000.0,357964000.0,126733000.0,123950000.0,
Repurchase Of Capital Stock,-21610000.0,0.0,,,
Repayment Of Debt,-2931282000.0,-1865126000.0,-932976000.0,-1626435000.0,
Issuance Of Debt,3019474000.0,1292294000.0,2651028000.0,2797846000.0,
Issuance Of Capital Stock,510591000.0,750000000.0,1471980000.0,388210000.0,
Capital Expenditure,-2757000.0,,-20880000.0,-32381000.0,-23454000.0
End Cash Position,119196000.0,66023000.0,186749000.0,210774000.0,
Other Cash Adjustment Outside Changein Cash,,-178442000.0,1000.0,,100000.0
Beginning Cash Position,66023000.0,186749000.0,210774000.0,94861000.0,
Changes In Cash,53173000.0,-120726000.0,-24026000.0,115913000.0,
Financing Cash Flow,306611000.0,-89221000.0,3095596000.0,1542082000.0,
Net Other Financing Charges,,1000.0,-3995000.0,-100000.0,-100000.0
Interest Paid Cff,-234506000.0,-234628000.0,,,
Cash Dividends Paid,,,-24252000.0,-16500000.0,-13500000.0
Common Stock Dividend Paid,,0.0,-24252000.0,-16500000.0,-13500000.0
Net Common Stock Issuance,488981000.0,750000000.0,1471980000.0,388210000.0,
Common Stock Payments,-21610000.0,0.0,,,
Common Stock Issuance,510591000.0,750000000.0,1471980000.0,388210000.0,
Net Issuance Payments Of Debt,88192000.0,-572832000.0,1718052000.0,1171411000.0,
Net Long Term Debt Issuance,88192000.0,-572832000.0,1718052000.0,1171411000.0,
Long Term Debt Payments,-2931282000.0,-1865126000.0,-932976000.0,-1626435000.0,
Long Term Debt Issuance,3019474000.0,1292294000.0,2651028000.0,2797846000.0,
Investing Cash Flow,-745999000.0,-389469000.0,-3267235000.0,-1582500000.0,
Net Investment Purchase And Sale,22325000.0,97000.0,-5156000.0,-54944000.0,
Sale Of Investment,22325000.0,97000.0,,,
Purchase Of Investment,,,-5156000.0,-54944000.0,-4629000.0
Net Investment Properties Purchase And Sale,-765567000.0,-390941000.0,-3241199000.0,-1494597000.0,
Sale Of Investment Properties,211318000.0,535960000.0,68760000.0,202001000.0,
Purchase Of Investment Properties,-976885000.0,-926901000.0,-3309959000.0,-1696598000.0,
Net Business Purchase And Sale,,,0.0,-578000.0,0.0
Purchase Of Business,,,0.0,-578000.0,0.0
Net PPE Purchase And Sale,-2757000.0,1375000.0,-20880000.0,-32381000.0,
Purchase Of PPE,-2757000.0,,-20880000.0,-32381000.0,-23454000.0
Operating Cash Flow,492561000.0,357964000.0,147613000.0,156331000.0,
Taxes Refund Paid,0.0,-9492000.0,-9975000.0,-5612000.0,
Interest Received Cfo,,137000.0,0.0,3309000.0,4372000.0
Interest Paid Cfo,,-234628000.0,-138510000.0,-111752000.0,-55421000.0
Change In Working Capital,45396000.0,-46052000.0,-25394000.0,54054000.0,
Change In Other Current Liabilities,-3422000.0,-107767000.0,39004000.0,69170000.0,
Change In Receivables,48818000.0,61715000.0,-64398000.0,-15116000.0,
Other Non Cash Items,254278000.0,268979000.0,2182000.0,1874000.0,
Depreciation And Amortization,,10752000.0,8134000.0,6076000.0,7542000.0
Depreciation,,10752000.0,8134000.0,6076000.0,7542000.0
Gain Loss On Investment Securities,32287000.0,450492000.0,,,
Net Income From Continuing Operations,160600000.0,-316714000.0,311176000.0,208381000.0,
