,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,24595000.0,21654000.0,-2263000.0,1137135.0,
Repurchase Of Capital Stock,-4000.0,,,,
Repayment Of Debt,-1039000.0,-15351000.0,-5606000.0,,-3439052.88
Issuance Of Debt,945000.0,14374000.0,13142000.0,,5289676.0
Issuance Of Capital Stock,,,,,0.0
Capital Expenditure,-3242000.0,-2490000.0,-6395000.0,-4538461.0,
End Cash Position,30613000.0,22644000.0,13827000.0,4140969.0,
Other Cash Adjustment Outside Changein Cash,,1000.0,1000.0,,-2.0
Beginning Cash Position,22644000.0,13827000.0,9369000.0,896238.0,
Effect Of Exchange Rate Changes,-65000.0,-152000.0,-640000.0,,
Changes In Cash,8034000.0,8969000.0,5097000.0,3244731.0,
Financing Cash Flow,-14468000.0,-13369000.0,1398000.0,73353.0,
Net Other Financing Charges,,-8982000.0,-5654000.0,304917.0,-342.0
Cash Dividends Paid,-9893000.0,-8982000.0,-5654293.0,,
Net Common Stock Issuance,-4000.0,,,,0.0
Common Stock Payments,-4000.0,,,,
Common Stock Issuance,,,,,0.0
Net Issuance Payments Of Debt,-3701000.0,-3492000.0,7149000.0,-231564.0,
Net Short Term Debt Issuance,-3607000.0,-2515000.0,-387000.0,1641896.0,
Net Long Term Debt Issuance,-94000.0,-977000.0,7536000.0,-1873460.0,
Long Term Debt Payments,-1039000.0,-15351000.0,-5606000.0,,-3439052.88
Long Term Debt Issuance,945000.0,14374000.0,13142000.0,,5289676.0
Investing Cash Flow,-5335000.0,-1806000.0,-433000.0,-2504218.0,
Net Other Investing Changes,,1000.0,1000.0,,2.0
Net Investment Purchase And Sale,,,569246.0,-484063.0,0.0
Sale Of Investment,,,569246.0,,
Purchase Of Investment,,,,-484063.0,0.0
Net Business Purchase And Sale,-3348000.0,0.0,5962000.0,0.0,
Sale Of Business,,0.0,5962000.0,0.0,0.0
Purchase Of Business,-3348000.0,0.0,-3306169.0,0.0,
Net PPE Purchase And Sale,-1987000.0,-1807000.0,-6395000.0,-3036155.0,
Sale Of PPE,1255000.0,683000.0,4806726.0,1502306.0,
Purchase Of PPE,-3242000.0,-2490000.0,-6395000.0,-4538461.0,
Operating Cash Flow,27837000.0,24144000.0,4132000.0,5675596.0,
Taxes Refund Paid,-2248000.0,-3179000.0,-193000.0,-175119.0,
Interest Received Cfo,376000.0,465000.0,565000.0,,
Interest Paid Cfo,-1351000.0,-1436000.0,-1004000.0,-390559.0,
Change In Working Capital,3278000.0,8169000.0,-9606000.0,5215332.0,
Change In Other Current Assets,,,-5067339.0,,
Change In Payable,14326000.0,7513000.0,10558000.0,,
Change In Inventory,-9861000.0,914000.0,-421000.0,,
Change In Receivables,-1187000.0,-258000.0,-19743000.0,,
Other Non Cash Items,4196000.0,3175000.0,440000.0,,372472.2
Deferred Tax,4101000.0,1628000.0,1958000.0,,
Depreciation And Amortization,4978000.0,6186000.0,4645000.0,,
Amortization Cash Flow,988000.0,2580000.0,1472000.0,,
Depreciation,3990000.0,6186000.0,4645000.0,,
Gain Loss On Sale Of PPE,-92000.0,-141000.0,-16020000.0,,
Net Income From Continuing Operations,16753000.0,9049000.0,23320000.0,-4743607.0,
Cash Flowsfromusedin Operating Activities Direct,,,,5675596.0,-2158581.0
Taxes Refund Paid Direct,,,,-170948.0,
Interest Received Direct,,,,171689.0,
Interest Paid Direct,,,,-390559.0,
Classesof Cash Payments,,,,-28341654.0,-8735078.0
Other Cash Paymentsfrom Operating Activities,,,,-28341654.0,-8735078.0
Classesof Cash Receiptsfrom Operating Activities,,,,34407068.0,6576497.0
Other Cash Receiptsfrom Operating Activities,,,,934274.0,
Receiptsfrom Customers,,,,33472794.0,6576497.0
