,2025-04-30,2024-04-30,2023-04-30,2022-04-30,2021-04-30
Free Cash Flow,812372000.0,75584000.0,347700000.0,542547000.0,
Repurchase Of Capital Stock,-211935000.0,-211935000.0,-192662000.0,-173365000.0,
Repayment Of Debt,,,,,-998000.0
Capital Expenditure,-109992000.0,-250742000.0,-92788000.0,-74375000.0,
End Cash Position,1341871000.0,804640000.0,825242000.0,808775000.0,
Beginning Cash Position,804640000.0,825242000.0,808775000.0,454854000.0,
Effect Of Exchange Rate Changes,-19384000.0,6017000.0,8056000.0,4093000.0,
Changes In Cash,556615000.0,-26619000.0,8411000.0,349828000.0,
Financing Cash Flow,-251885000.0,-222203000.0,-219289000.0,-198748000.0,
Net Other Financing Charges,,,,-1017000.0,-2921000.0
Net Common Stock Issuance,-211935000.0,-211935000.0,-192662000.0,-173365000.0,
Common Stock Payments,-211935000.0,-211935000.0,-192662000.0,-173365000.0,
Net Issuance Payments Of Debt,,,,,-998000.0
Net Long Term Debt Issuance,,,,,-998000.0
Long Term Debt Payments,,,,,-998000.0
Investing Cash Flow,-113864000.0,-130742000.0,-212788000.0,-68346000.0,
Net Other Investing Changes,,,,6029000.0,
Net Investment Purchase And Sale,-3872000.0,120000000.0,-120000000.0,0.0,
Sale Of Investment,0.0,120000000.0,0.0,0.0,
Purchase Of Investment,-3872000.0,0.0,-120000000.0,,
Net Business Purchase And Sale,,,,,0.0
Purchase Of Business,,,,,0.0
Net Intangibles Purchase And Sale,-75237000.0,-72210000.0,-55752000.0,-44272000.0,
Purchase Of Intangibles,-75237000.0,-72210000.0,-55752000.0,-44272000.0,
Net PPE Purchase And Sale,-34755000.0,-178532000.0,-37036000.0,-30103000.0,
Sale Of PPE,,,,6029000.0,0.0
Purchase Of PPE,-34755000.0,-178532000.0,-37036000.0,-30103000.0,
Operating Cash Flow,922364000.0,326326000.0,440488000.0,616922000.0,
Taxes Refund Paid,-171703000.0,-118291000.0,-71635000.0,-73473000.0,
Interest Received Cfo,31403000.0,25991000.0,11849000.0,6967000.0,
Interest Paid Cfo,-4308000.0,-3284000.0,-2062000.0,-1555000.0,
Change In Working Capital,164394000.0,-238581000.0,-74668000.0,227128000.0,
Change In Other Current Liabilities,181869000.0,191609000.0,237752000.0,345461000.0,
Change In Inventory,-1108000.0,-21541000.0,-12825000.0,1257000.0,
Change In Receivables,-16367000.0,-408649000.0,-299595000.0,-119590000.0,
Provisionand Write Offof Assets,,44471000.0,20951000.0,3963000.0,12000000.0
Depreciation And Amortization,,98065000.0,91939000.0,81216000.0,78920000.0
Amortization Cash Flow,,43980000.0,39311000.0,,
Depreciation,,54085000.0,52628000.0,81216000.0,78920000.0
Net Foreign Currency Exchange Gain Loss,,-5924000.0,8461000.0,-10183000.0,2898000.0
Gain Loss On Sale Of PPE,,,0.0,-527000.0,5475000.0
Net Income From Continuing Operations,722997000.0,517810000.0,455653000.0,383386000.0,
