,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-13861000.0,-20261000.0,-18660000.0,-23645000.0,
Issuance Of Capital Stock,37210000.0,0.0,0.0,29664000.0,
Capital Expenditure,-4531000.0,-3808000.0,-2589000.0,-2665000.0,
End Cash Position,39608000.0,17624000.0,39976000.0,69164000.0,
Beginning Cash Position,17624000.0,39976000.0,69164000.0,89343000.0,
Effect Of Exchange Rate Changes,93000.0,36000.0,289000.0,66000.0,
Changes In Cash,21891000.0,-22388000.0,-29477000.0,-20245000.0,
Financing Cash Flow,35469000.0,147000.0,31000.0,27290000.0,
Net Other Financing Charges,913000.0,147000.0,73000.0,-68000.0,
Net Common Stock Issuance,37210000.0,0.0,0.0,29664000.0,
Common Stock Issuance,37210000.0,0.0,0.0,29664000.0,
Net Issuance Payments Of Debt,913000.0,147000.0,,-68000.0,
Net Long Term Debt Issuance,913000.0,147000.0,,-68000.0,
Investing Cash Flow,-4248000.0,-6082000.0,-13437000.0,-26555000.0,
Net Investment Purchase And Sale,0.0,21000.0,2193000.0,0.0,
Net Business Purchase And Sale,283000.0,-2295000.0,-13041000.0,-23890000.0,
Net Intangibles Purchase And Sale,-3875000.0,-3679000.0,-1982000.0,-2334000.0,
Purchase Of Intangibles,-3875000.0,-3679000.0,-1982000.0,-2334000.0,
Net PPE Purchase And Sale,-656000.0,-129000.0,-607000.0,-331000.0,
Purchase Of PPE,-656000.0,-129000.0,-607000.0,-331000.0,
Operating Cash Flow,-9330000.0,-16453000.0,-16071000.0,-20980000.0,
Taxes Refund Paid,0.0,0.0,,,
Change In Working Capital,-4491000.0,-5184000.0,-304000.0,6131000.0,
Change In Other Current Liabilities,-3333000.0,296000.0,4051000.0,7554000.0,
Change In Other Current Assets,578000.0,3000.0,-7000.0,0.0,
Change In Inventory,2573000.0,-2623000.0,-158000.0,45000.0,
Change In Receivables,-4309000.0,-2860000.0,-4190000.0,-1468000.0,
Provisionand Write Offof Assets,,,,,0.0
Deferred Tax,-578000.0,-579000.0,-500000.0,-39000.0,
Depreciation And Amortization,10798000.0,11585000.0,9420000.0,4268000.0,
Depreciation,10798000.0,11585000.0,9420000.0,4268000.0,
Net Foreign Currency Exchange Gain Loss,208000.0,-178000.0,225000.0,6000.0,
Net Income From Continuing Operations,-17850000.0,-22097000.0,-24912000.0,-31346000.0,
