,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1861000000.0,1618000000.0,891000000.0,1384000000.0,
Repurchase Of Capital Stock,,,0.0,-205000000.0,0.0
Repayment Of Debt,-2252000000.0,-3914000000.0,-1624000000.0,-1373000000.0,
Issuance Of Debt,2174000000.0,4372000000.0,1785000000.0,2139000000.0,
Issuance Of Capital Stock,,,,,0.0
Capital Expenditure,-133000000.0,-176000000.0,-151000000.0,-114000000.0,
End Cash Position,1270000000.0,1167000000.0,1088000000.0,2112000000.0,
Other Cash Adjustment Outside Changein Cash,-1000000.0,-1000000.0,-1000000.0,1000000.0,
Beginning Cash Position,1167000000.0,1088000000.0,2112000000.0,1930000000.0,
Effect Of Exchange Rate Changes,-38000000.0,-16000000.0,-180000000.0,-92000000.0,
Changes In Cash,142000000.0,96000000.0,-843000000.0,273000000.0,
Financing Cash Flow,-1469000000.0,-942000000.0,-1012000000.0,-12000000.0,
Net Other Financing Charges,-148000000.0,-171000000.0,-58000000.0,-7000000.0,
Cash Dividends Paid,-623000000.0,-623000000.0,-623000000.0,-566000000.0,
Common Stock Dividend Paid,-623000000.0,-623000000.0,-623000000.0,-566000000.0,
Net Common Stock Issuance,,,0.0,-205000000.0,0.0
Common Stock Payments,,,0.0,-205000000.0,0.0
Common Stock Issuance,,,,,0.0
Net Issuance Payments Of Debt,-78000000.0,458000000.0,161000000.0,766000000.0,
Net Long Term Debt Issuance,-78000000.0,458000000.0,161000000.0,766000000.0,
Long Term Debt Payments,-2252000000.0,-3914000000.0,-1624000000.0,-1373000000.0,
Long Term Debt Issuance,2174000000.0,4372000000.0,1785000000.0,2139000000.0,
Investing Cash Flow,-383000000.0,-756000000.0,-873000000.0,-1213000000.0,
Net Other Investing Changes,1000000.0,1000000.0,-11000000.0,15000000.0,
Net Investment Purchase And Sale,-60000000.0,-9000000.0,,,1000000.0
Sale Of Investment,,,,,1000000.0
Purchase Of Investment,-60000000.0,-9000000.0,,,
Net Business Purchase And Sale,-200000000.0,-575000000.0,-816000000.0,-1159000000.0,
Sale Of Business,,,41000000.0,0.0,
Purchase Of Business,-200000000.0,-575000000.0,-857000000.0,-1159000000.0,
Net Intangibles Purchase And Sale,-26000000.0,-29000000.0,-39000000.0,-26000000.0,
Sale Of Intangibles,0.0,0.0,0.0,1000000.0,
Purchase Of Intangibles,-26000000.0,-29000000.0,-39000000.0,-27000000.0,
Net PPE Purchase And Sale,-98000000.0,-144000000.0,-7000000.0,-43000000.0,
Sale Of PPE,9000000.0,3000000.0,105000000.0,44000000.0,
Purchase Of PPE,-107000000.0,-147000000.0,-112000000.0,-87000000.0,
Operating Cash Flow,1994000000.0,1794000000.0,1042000000.0,1498000000.0,
Taxes Refund Paid,-379000000.0,-433000000.0,-385000000.0,-229000000.0,
Change In Working Capital,-201000000.0,-255000000.0,-798000000.0,-540000000.0,
Change In Other Current Liabilities,-86000000.0,70000000.0,198000000.0,440000000.0,
Change In Receivables,-115000000.0,-325000000.0,-996000000.0,-980000000.0,
Other Non Cash Items,25000000.0,82000000.0,41000000.0,-103000000.0,
Depreciation And Amortization,914000000.0,958000000.0,861000000.0,856000000.0,
Amortization Cash Flow,199000000.0,,,,
Depreciation,715000000.0,958000000.0,861000000.0,856000000.0,
Net Foreign Currency Exchange Gain Loss,,71000000.0,103000000.0,121000000.0,-331000000.0
Net Income From Continuing Operations,1635000000.0,1441000000.0,1220000000.0,1393000000.0,
