,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,5921000.0,-99585000.0,-219790000.0,-282352000.0,
Repayment Of Debt,-43281000.0,-11201000.0,-3347000.0,-43360000.0,
Issuance Of Debt,129154000.0,261953000.0,76255000.0,64456000.0,
Issuance Of Capital Stock,,0.0,239234000.0,467252000.0,324246000.0
Capital Expenditure,-85581000.0,-98643000.0,-28445000.0,-177124000.0,
End Cash Position,234985000.0,212262000.0,275298000.0,336127000.0,
Other Cash Adjustment Outside Changein Cash,2000.0,-1000.0,,,
Beginning Cash Position,212261000.0,275299000.0,336127000.0,222488000.0,
Effect Of Exchange Rate Changes,1059000.0,-564000.0,0.0,,
Changes In Cash,21663000.0,-62473000.0,-60829000.0,113639000.0,
Financing Cash Flow,34411000.0,223114000.0,286025000.0,478651000.0,
Net Other Financing Charges,,10308000.0,,,
Cash Dividends Paid,-7670000.0,-4029000.0,-898000.0,-1636000.0,
Net Common Stock Issuance,,0.0,239234000.0,467252000.0,324246000.0
Common Stock Issuance,,0.0,239234000.0,467252000.0,324246000.0
Net Issuance Payments Of Debt,85873000.0,250752000.0,72908000.0,21096000.0,
Net Long Term Debt Issuance,85873000.0,250752000.0,72908000.0,21096000.0,
Long Term Debt Payments,-43281000.0,-11201000.0,-3347000.0,-43360000.0,
Long Term Debt Issuance,129154000.0,261953000.0,76255000.0,64456000.0,
Investing Cash Flow,-104250000.0,-284645000.0,-155509000.0,-259784000.0,
Net Other Investing Changes,-1000.0,,,,
Net Investment Purchase And Sale,5250000.0,-60578000.0,11346000.0,6977000.0,
Sale Of Investment,,,,6977000.0,0.0
Purchase Of Investment,-76134000.0,-159221000.0,,,0.0
Net Business Purchase And Sale,-28115000.0,-125424000.0,-138410000.0,-89637000.0,
Sale Of Business,62410000.0,0.0,,,
Purchase Of Business,-90525000.0,-125424000.0,-138410000.0,-89637000.0,
Net Intangibles Purchase And Sale,-14153000.0,-4143000.0,-541000.0,-778000.0,
Purchase Of Intangibles,-14153000.0,-4143000.0,-541000.0,-778000.0,
Net PPE Purchase And Sale,-67231000.0,-94500000.0,-27904000.0,-176346000.0,
Sale Of PPE,4197000.0,0.0,,,
Purchase Of PPE,-71428000.0,-94500000.0,-27904000.0,-176346000.0,
Operating Cash Flow,91502000.0,-942000.0,-191345000.0,-105228000.0,
Taxes Refund Paid,-6929000.0,-15814000.0,-18962000.0,-9583000.0,
Interest Received Cfo,,,4448000.0,1462000.0,2015000.0
Interest Paid Cfo,,,-14471000.0,-110824000.0,-106674000.0
Change In Working Capital,193451000.0,-84812000.0,-127635000.0,-21831000.0,
Change In Other Current Liabilities,82715000.0,-9553000.0,54022000.0,158185000.0,
Change In Other Current Assets,,,,158185000.0,-13856000.0
Change In Payable,-1093000.0,3292000.0,42258000.0,,
Change In Inventory,64449000.0,9977000.0,-76169000.0,-56852000.0,
Change In Receivables,47380000.0,-88528000.0,-147746000.0,-123164000.0,
Other Non Cash Items,-223508000.0,27428000.0,-42819000.0,14163000.0,
Provisionand Write Offof Assets,,6650000.0,0.0,,
Depreciation And Amortization,84267000.0,76497000.0,96733000.0,83059000.0,
Amortization Cash Flow,18699000.0,,,,
Depreciation,65568000.0,76497000.0,96733000.0,83059000.0,
Net Income From Continuing Operations,-286193000.0,-160452000.0,-213824000.0,150715000.0,
