,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,113077000.0,-123217000.0,184861000.0,163056000.0,
Repurchase Of Capital Stock,-38576000.0,-62313000.0,-26811000.0,0.0,
Issuance Of Capital Stock,,,,0.0,50000000.0
Capital Expenditure,-10000000.0,-9182000.0,,,-11933000.0
End Cash Position,343855000.0,353418000.0,603864000.0,613139000.0,
Beginning Cash Position,353418000.0,603864000.0,613139000.0,328205000.0,
Effect Of Exchange Rate Changes,-1727000.0,-10945000.0,6583000.0,7603000.0,
Changes In Cash,-7836000.0,-239501000.0,-15858000.0,277331000.0,
Financing Cash Flow,-121638000.0,-117271000.0,-26755000.0,-59000000.0,
Net Other Financing Charges,-224000.0,,56000.0,-59000000.0,-62000000.0
Cash Dividends Paid,-82838000.0,-54958000.0,,,
Common Stock Dividend Paid,-82838000.0,-54958000.0,,,
Net Common Stock Issuance,-38576000.0,-62313000.0,-26811000.0,0.0,
Common Stock Payments,-38576000.0,-62313000.0,-26811000.0,0.0,
Common Stock Issuance,,,,0.0,50000000.0
Investing Cash Flow,-9275000.0,-8195000.0,-173964000.0,173275000.0,
Net Investment Purchase And Sale,,-227450000.0,-174178000.0,173020000.0,-94188000.0
Sale Of Investment,,394729000.0,182084000.0,396219000.0,133163000.0
Purchase Of Investment,,-622179000.0,-356262000.0,-223199000.0,-227351000.0
Net Intangibles Purchase And Sale,-10000000.0,-9182000.0,0.0,0.0,
Purchase Of Intangibles,-10000000.0,-9182000.0,0.0,0.0,
Net PPE Purchase And Sale,725000.0,987000.0,214000.0,255000.0,
Sale Of PPE,725000.0,987000.0,214000.0,255000.0,
Purchase Of PPE,,,,,0.0
Operating Cash Flow,123077000.0,-114035000.0,184861000.0,163056000.0,
Taxes Refund Paid,-47220000.0,-34919000.0,-30518000.0,-13894000.0,
Change In Working Capital,37343000.0,-291856000.0,20395000.0,50233000.0,
Change In Other Current Liabilities,-38365000.0,-24762000.0,38950000.0,39198000.0,
Change In Other Current Assets,28030000.0,-227450000.0,,,
Change In Receivables,47678000.0,-39644000.0,-18555000.0,11035000.0,
Other Non Cash Items,-78209000.0,-7036000.0,,,
Stock Based Compensation,1825000.0,875000.0,0.0,,
Provisionand Write Offof Assets,-67957000.0,-7287000.0,30297000.0,8884000.0,
Deferred Tax,1006000.0,0.0,,,
Depreciation And Amortization,7058000.0,6867000.0,6827000.0,10004000.0,
Amortization Cash Flow,7058000.0,5953000.0,5830000.0,9007000.0,
Depreciation,,914000.0,997000.0,997000.0,997000.0
Gain Loss On Investment Securities,-22755000.0,-28711000.0,33359000.0,-27299000.0,
Net Foreign Currency Exchange Gain Loss,3339000.0,22207000.0,-14485000.0,-15982000.0,
Gain Loss On Sale Of PPE,-725000.0,-987000.0,-214000.0,-255000.0,
Net Income From Continuing Operations,211163000.0,219776000.0,139200000.0,151365000.0,
