,2024-04-30,2023-04-30,2022-04-30,2021-04-30
Free Cash Flow,13178000.0,-8040000.0,-16663000.0,-20937000.0
Repayment Of Debt,-2165000.0,-5175000.0,-567000.0,-283000.0
Issuance Of Debt,0.0,11000000.0,3307000.0,15947000.0
Capital Expenditure,-196000.0,-6999000.0,-13980000.0,-28781000.0
End Cash Position,16453000.0,8588000.0,9297000.0,15384000.0
Beginning Cash Position,8588000.0,9297000.0,15384000.0,14955000.0
Changes In Cash,7865000.0,-709000.0,-6087000.0,429000.0
Financing Cash Flow,-2165000.0,5825000.0,2740000.0,15664000.0
Net Other Financing Charges,,,-100000.0,
Net Issuance Payments Of Debt,-2165000.0,5825000.0,2740000.0,15664000.0
Net Long Term Debt Issuance,-2165000.0,5825000.0,2740000.0,15664000.0
Long Term Debt Payments,-2165000.0,-5175000.0,-567000.0,-283000.0
Long Term Debt Issuance,0.0,11000000.0,3307000.0,15947000.0
Investing Cash Flow,-3344000.0,-5493000.0,-6144000.0,-23079000.0
Net Investment Purchase And Sale,-3148000.0,1481000.0,7836000.0,4387000.0
Sale Of Investment,926000.0,1481000.0,7897000.0,4387000.0
Purchase Of Investment,-4074000.0,0.0,-61000.0,0.0
Net Business Purchase And Sale,0.0,25000.0,0.0,
Sale Of Business,0.0,25000.0,0.0,
Net Intangibles Purchase And Sale,0.0,-6478000.0,-8685000.0,0.0
Purchase Of Intangibles,0.0,-6478000.0,-8685000.0,0.0
Net PPE Purchase And Sale,-196000.0,-521000.0,-5295000.0,-27466000.0
Sale Of PPE,,,0.0,1315000.0
Purchase Of PPE,-196000.0,-521000.0,-5295000.0,-28781000.0
Operating Cash Flow,13374000.0,-1041000.0,-2683000.0,7844000.0
Taxes Refund Paid,-2035000.0,-701000.0,-2220000.0,-1983000.0
Interest Received Cfo,190000.0,5000.0,3000.0,99000.0
Interest Paid Cfo,-1394000.0,-1132000.0,-672000.0,-469000.0
Dividend Received Cfo,32000.0,60000.0,138000.0,141000.0
Change In Working Capital,-180000.0,-11598000.0,-8621000.0,-3887000.0
Change In Other Current Liabilities,573000.0,-6453000.0,-1747000.0,944000.0
Change In Other Current Assets,,600000.0,-200000.0,
Change In Payable,7402000.0,-3573000.0,6403000.0,1577000.0
Change In Inventory,-7608000.0,-2247000.0,-13085000.0,-5817000.0
Change In Receivables,-547000.0,675000.0,-192000.0,-591000.0
Other Non Cash Items,-10000.0,5400000.0,2500000.0,
Depreciation And Amortization,7324000.0,5377000.0,2498000.0,1123000.0
Depreciation,7324000.0,5377000.0,2498000.0,1123000.0
Net Income From Continuing Operations,9437000.0,6948000.0,6191000.0,12820000.0
