,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,42400000.0,94700000.0,-110600000.0,146400000.0
Repayment Of Debt,-66900000.0,-111800000.0,0.0,-20000000.0
Issuance Of Debt,79600000.0,66900000.0,111800000.0,0.0
Issuance Of Capital Stock,300000.0,0.0,,
Capital Expenditure,-163800000.0,-121100000.0,-142100000.0,-81800000.0
End Cash Position,27300000.0,19100000.0,18200000.0,81700000.0
Other Cash Adjustment Outside Changein Cash,,,100000.0,
Beginning Cash Position,19100000.0,18200000.0,81700000.0,14100000.0
Effect Of Exchange Rate Changes,-100000.0,0.0,0.0,0.0
Changes In Cash,8300000.0,900000.0,-63600000.0,67600000.0
Financing Cash Flow,-34200000.0,-93300000.0,46300000.0,-78700000.0
Net Other Financing Charges,-500000.0,-8700000.0,-5100000.0,-6600000.0
Cash Dividends Paid,,,-28500000.0,-28500000.0
Common Stock Dividend Paid,,0.0,-28500000.0,-28500000.0
Net Common Stock Issuance,300000.0,0.0,,
Common Stock Issuance,300000.0,0.0,,
Net Issuance Payments Of Debt,12700000.0,-44900000.0,111800000.0,-20000000.0
Net Short Term Debt Issuance,12700000.0,-44900000.0,111800000.0,-20000000.0
Short Term Debt Payments,-66900000.0,-111800000.0,0.0,-20000000.0
Short Term Debt Issuance,79600000.0,66900000.0,111800000.0,0.0
Investing Cash Flow,-163700000.0,-121600000.0,-141400000.0,-81900000.0
Net Other Investing Changes,,,19200000.0,
Net Investment Purchase And Sale,100000.0,-600000.0,-7000000.0,-100000.0
Sale Of Investment,100000.0,,,
Purchase Of Investment,,-600000.0,-7000000.0,-100000.0
Net Business Purchase And Sale,,0.0,-19100000.0,0.0
Purchase Of Business,,0.0,-19100000.0,0.0
Net Intangibles Purchase And Sale,-1000000.0,-1200000.0,-100000.0,0.0
Purchase Of Intangibles,-1000000.0,-1200000.0,-100000.0,0.0
Net PPE Purchase And Sale,-162800000.0,-119800000.0,-134400000.0,-81800000.0
Sale Of PPE,0.0,100000.0,7600000.0,0.0
Purchase Of PPE,-162800000.0,-119900000.0,-142000000.0,-81800000.0
Operating Cash Flow,206200000.0,215800000.0,31500000.0,228200000.0
Taxes Refund Paid,-29300000.0,-25900000.0,-22600000.0,-41000000.0
Interest Received Cfo,4200000.0,1300000.0,200000.0,200000.0
Interest Paid Cfo,-5200000.0,-6300000.0,-3800000.0,-3400000.0
Change In Working Capital,-156300000.0,20600000.0,-60600000.0,88400000.0
Change In Other Current Liabilities,76500000.0,0.0,800000.0,17100000.0
Change In Payable,76500000.0,82300000.0,-100000.0,71200000.0
Change In Inventory,-152400000.0,-20000000.0,-45400000.0,20600000.0
Change In Receivables,-80400000.0,-41700000.0,-15900000.0,-20500000.0
Other Non Cash Items,-2600000.0,,,
Depreciation And Amortization,129600000.0,112700000.0,70000000.0,49900000.0
Amortization Cash Flow,6200000.0,7300000.0,900000.0,800000.0
Depreciation,123400000.0,112700000.0,69100000.0,49100000.0
Net Income From Continuing Operations,265800000.0,113600000.0,48300000.0,134100000.0
