,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Free Cash Flow,1322000000.0,1327000000.0,892000000.0,471000000.0,
Repurchase Of Capital Stock,-62000000.0,0.0,-17000000.0,-70000000.0,
Repayment Of Debt,,-677000000.0,-993000000.0,-776000000.0,0.0
Issuance Of Debt,,701000000.0,1582000000.0,1269000000.0,0.0
Issuance Of Capital Stock,,0.0,155000000.0,18000000.0,-9000000.0
Capital Expenditure,,-125000000.0,-178000000.0,-123000000.0,-90000000.0
End Cash Position,456000000.0,355000000.0,360000000.0,210000000.0,
Other Cash Adjustment Outside Changein Cash,,1000000.0,,,
Beginning Cash Position,355000000.0,360000000.0,210000000.0,151000000.0,
Effect Of Exchange Rate Changes,-20000000.0,7000000.0,10000000.0,6000000.0,
Changes In Cash,121000000.0,-13000000.0,140000000.0,53000000.0,
Financing Cash Flow,90000000.0,-46000000.0,87000000.0,224000000.0,
Net Other Financing Charges,,1000000.0,,,
Cash Dividends Paid,-392000000.0,-329000000.0,-265000000.0,-214000000.0,
Common Stock Dividend Paid,-392000000.0,-329000000.0,-265000000.0,-214000000.0,
Net Common Stock Issuance,-62000000.0,0.0,155000000.0,-52000000.0,
Common Stock Payments,-62000000.0,0.0,-17000000.0,-70000000.0,
Common Stock Issuance,,0.0,155000000.0,18000000.0,-9000000.0
Net Issuance Payments Of Debt,586000000.0,322000000.0,319000000.0,490000000.0,
Net Short Term Debt Issuance,-135000000.0,298000000.0,-270000000.0,-3000000.0,
Net Long Term Debt Issuance,721000000.0,24000000.0,589000000.0,493000000.0,
Long Term Debt Payments,,-677000000.0,-993000000.0,-776000000.0,0.0
Long Term Debt Issuance,,701000000.0,1582000000.0,1269000000.0,0.0
Investing Cash Flow,-1291000000.0,-1294000000.0,-1017000000.0,-765000000.0,
Net Other Investing Changes,-160000000.0,-119000000.0,,,
Net Investment Purchase And Sale,,4000000.0,0.0,,
Net Business Purchase And Sale,-1131000000.0,-1175000000.0,-846000000.0,-653000000.0,
Sale Of Business,,0.0,1000000.0,0.0,0.0
Purchase Of Business,-1131000000.0,-1175000000.0,-847000000.0,-653000000.0,
Net Intangibles Purchase And Sale,,-34000000.0,-39000000.0,-27000000.0,-19000000.0
Purchase Of Intangibles,,-34000000.0,-39000000.0,-27000000.0,-19000000.0
Net PPE Purchase And Sale,,-88000000.0,-132000000.0,-85000000.0,-71000000.0
Sale Of PPE,,3000000.0,7000000.0,11000000.0,
Purchase Of PPE,,-91000000.0,-139000000.0,-96000000.0,-71000000.0
Operating Cash Flow,1322000000.0,1327000000.0,1070000000.0,594000000.0,
Taxes Refund Paid,-368000000.0,-265000000.0,-255000000.0,-188000000.0,
Change In Working Capital,-8000000.0,3000000.0,-57000000.0,-293000000.0,
Change In Other Current Liabilities,-71000000.0,-16000000.0,5000000.0,70000000.0,
Change In Inventory,67000000.0,52000000.0,-8000000.0,-177000000.0,
Change In Receivables,-4000000.0,-33000000.0,-54000000.0,-186000000.0,
Other Non Cash Items,,28000000.0,22000000.0,3000000.0,-7000000.0
Provisionand Write Offof Assets,,-3000000.0,3000000.0,18000000.0,26000000.0
Depreciation And Amortization,,448000000.0,389000000.0,313000000.0,245000000.0
Amortization Cash Flow,,199000000.0,160000000.0,137000000.0,
Depreciation,,249000000.0,229000000.0,176000000.0,245000000.0
Net Income From Continuing Operations,1298000000.0,1116000000.0,968000000.0,741000000.0,
