,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,146000000.0,927000000.0,108000000.0,-208000000.0,
Repayment Of Debt,-529000000.0,-2623000000.0,-670000000.0,-103000000.0,
Issuance Of Debt,799000000.0,1546000000.0,1069000000.0,1561000000.0,
Issuance Of Capital Stock,0.0,875000000.0,532000000.0,1351000000.0,
Capital Expenditure,-154000000.0,-161000000.0,-147000000.0,-56000000.0,
End Cash Position,432000000.0,401000000.0,338000000.0,420000000.0,
Other Cash Adjustment Outside Changein Cash,,,1000000.0,-1000000.0,2000000.0
Beginning Cash Position,401000000.0,338000000.0,420000000.0,84000000.0,
Effect Of Exchange Rate Changes,12000000.0,-1000000.0,-1000000.0,3000000.0,
Changes In Cash,19000000.0,64000000.0,-81000000.0,334000000.0,
Financing Cash Flow,18000000.0,-601000000.0,712000000.0,2694000000.0,
Net Other Financing Charges,-6000000.0,,-1000000.0,1000000.0,169000000.0
Interest Paid Cff,-144000000.0,-216000000.0,-154000000.0,-28000000.0,
Net Common Stock Issuance,0.0,875000000.0,532000000.0,1351000000.0,
Common Stock Issuance,0.0,875000000.0,532000000.0,1351000000.0,
Net Issuance Payments Of Debt,270000000.0,-1077000000.0,399000000.0,1458000000.0,
Net Long Term Debt Issuance,270000000.0,-1077000000.0,399000000.0,1458000000.0,
Long Term Debt Payments,-529000000.0,-2623000000.0,-670000000.0,-103000000.0,
Long Term Debt Issuance,799000000.0,1546000000.0,1069000000.0,1561000000.0,
Investing Cash Flow,-299000000.0,-423000000.0,-1048000000.0,-2208000000.0,
Net Investment Purchase And Sale,53000000.0,0.0,,0.0,0.0
Sale Of Investment,53000000.0,0.0,,,
Net Business Purchase And Sale,-198000000.0,-262000000.0,-901000000.0,-2152000000.0,
Sale Of Business,112000000.0,107000000.0,0.0,,
Purchase Of Business,-310000000.0,-369000000.0,-901000000.0,-2152000000.0,
Net Intangibles Purchase And Sale,-34000000.0,-112000000.0,-90000000.0,-44000000.0,
Purchase Of Intangibles,-34000000.0,-112000000.0,-90000000.0,-44000000.0,
Net PPE Purchase And Sale,-120000000.0,-49000000.0,-57000000.0,-12000000.0,
Purchase Of PPE,-120000000.0,-49000000.0,-57000000.0,-12000000.0,
Capital Expenditure Reported,,,,,-4055000.0
Operating Cash Flow,300000000.0,1088000000.0,255000000.0,-152000000.0,
Taxes Refund Paid,-77000000.0,-54000000.0,-33000000.0,-11000000.0,
Change In Working Capital,-232000000.0,558000000.0,-116000000.0,-138000000.0,
Change In Other Current Liabilities,55000000.0,341000000.0,-88000000.0,-6000000.0,
Change In Inventory,-210000000.0,27000000.0,-101000000.0,-76000000.0,
Change In Receivables,-77000000.0,190000000.0,74000000.0,-56000000.0,
Other Non Cash Items,136000000.0,306000000.0,108000000.0,135000000.0,
Depreciation And Amortization,312000000.0,341000000.0,250000000.0,77000000.0,
Amortization Cash Flow,194000000.0,197000000.0,162000000.0,,
Depreciation,118000000.0,144000000.0,88000000.0,77000000.0,
Net Foreign Currency Exchange Gain Loss,0.0,-3000000.0,44000000.0,,
Net Income From Continuing Operations,161000000.0,-61000000.0,1000000.0,-215000000.0,
