,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-2042000000.0,-3507000000.0,-3187000000.0,261000000.0,
Repayment Of Debt,0.0,-1635000000.0,-800000000.0,-1260000000.0,
Issuance Of Debt,0.0,985000000.0,1400000000.0,0.0,
Issuance Of Capital Stock,4000000000.0,0.0,0.0,4292000000.0,
Capital Expenditure,-43000000.0,-159000000.0,-186000000.0,-216000000.0,
End Cash Position,1040000000.0,2569000000.0,2775000000.0,5702000000.0,
Other Cash Adjustment Outside Changein Cash,,,,,4000000.0
Beginning Cash Position,2569000000.0,2775000000.0,5702000000.0,2040000000.0,
Effect Of Exchange Rate Changes,13000000.0,-10000000.0,41000000.0,32000000.0,
Changes In Cash,-1542000000.0,-196000000.0,-2968000000.0,3630000000.0,
Financing Cash Flow,352000000.0,3289000000.0,535000000.0,2910000000.0,
Net Other Financing Charges,,21000000.0,7000000.0,-39000000.0,22000000.0
Net Common Stock Issuance,4000000000.0,0.0,0.0,4292000000.0,
Common Stock Issuance,4000000000.0,0.0,0.0,4292000000.0,
Net Issuance Payments Of Debt,-3192000000.0,3350000000.0,600000000.0,-1260000000.0,
Net Short Term Debt Issuance,-3192000000.0,4000000000.0,600000000.0,-1260000000.0,
Short Term Debt Payments,,-1635000000.0,-800000000.0,-1260000000.0,
Short Term Debt Issuance,,4985000000.0,1400000000.0,,
Net Long Term Debt Issuance,0.0,-650000000.0,1400000000.0,0.0,
Long Term Debt Payments,0.0,-1635000000.0,,-1260000000.0,-1720000000.0
Long Term Debt Issuance,0.0,985000000.0,1400000000.0,0.0,
Investing Cash Flow,105000000.0,-137000000.0,-502000000.0,243000000.0,
Net Other Investing Changes,16000000.0,17000000.0,71000000.0,16000000.0,
Net Business Purchase And Sale,132000000.0,5000000.0,-387000000.0,443000000.0,
Sale Of Business,132000000.0,5000000.0,0.0,443000000.0,
Purchase Of Business,,0.0,-387000000.0,0.0,-222000000.0
Net PPE Purchase And Sale,-43000000.0,-159000000.0,-186000000.0,-216000000.0,
Purchase Of PPE,-43000000.0,-159000000.0,-186000000.0,-216000000.0,
Capital Expenditure Reported,-43000000.0,-159000000.0,,-216000000.0,-147000000.0
Operating Cash Flow,-1999000000.0,-3348000000.0,-3001000000.0,477000000.0,
Dividend Received Cfo,101000000.0,100000000.0,300000000.0,500000000.0,
Change In Working Capital,-1080000000.0,-1906000000.0,-3305000000.0,-817000000.0,
Change In Other Current Liabilities,-1855000000.0,684000000.0,1116000000.0,509000000.0,
Change In Inventory,640000000.0,-161000000.0,-1663000000.0,-930000000.0,
Change In Receivables,135000000.0,-2429000000.0,-2758000000.0,-396000000.0,
Other Non Cash Items,-956000000.0,8372000000.0,-110000000.0,35000000.0,
Provisionand Write Offof Assets,-263000000.0,-407000000.0,-151000000.0,28000000.0,
Depreciation And Amortization,201000000.0,300000000.0,268000000.0,298000000.0,
Depreciation,201000000.0,300000000.0,268000000.0,298000000.0,
Gain Loss On Investment Securities,-73000000.0,,-53000000.0,500000000.0,1200000000.0
Gain Loss On Sale Of Business,,,0.0,99000000.0,
Net Income From Continuing Operations,106000000.0,-9747000000.0,323000000.0,325000000.0,
