,2024-08-31,2023-08-31,2022-08-31,2021-08-31,2020-08-31
Free Cash Flow,-97900000.0,379100000.0,393400000.0,83600000.0,
Repurchase Of Capital Stock,-20000000.0,-4100000.0,0.0,,
Repayment Of Debt,-1647900000.0,-303800000.0,-4452400000.0,-1321800000.0,
Issuance Of Debt,0.0,550000000.0,4466400000.0,3629900000.0,
Issuance Of Capital Stock,1728900000.0,3900000.0,8200000.0,1179800000.0,
Capital Expenditure,-245000000.0,-240100000.0,-190900000.0,-85000000.0,
End Cash Position,883900000.0,1108000000.0,766800000.0,847400000.0,
Other Cash Adjustment Outside Changein Cash,-100000.0,-100000.0,-100000.0,100000.0,
Beginning Cash Position,1108000000.0,766800000.0,847400000.0,730100000.0,
Effect Of Exchange Rate Changes,22100000.0,-64500000.0,-18600000.0,9100000.0,
Changes In Cash,-246100000.0,405800000.0,-61900000.0,108100000.0,
Financing Cash Flow,-148900000.0,26700000.0,-434600000.0,3105000000.0,
Net Other Financing Charges,,,,-100000.0,100000.0
Cash Dividends Paid,,,-250000000.0,-195000000.0,-265900000.0
Common Stock Dividend Paid,,,,,-265900000.0
Net Common Stock Issuance,1708900000.0,-200000.0,8200000.0,1179800000.0,
Common Stock Payments,-20000000.0,-4100000.0,0.0,,
Common Stock Issuance,1728900000.0,3900000.0,8200000.0,1179800000.0,
Net Issuance Payments Of Debt,-1647900000.0,246200000.0,14000000.0,2308100000.0,
Net Short Term Debt Issuance,,246200000.0,14000000.0,,
Short Term Debt Payments,,-303800000.0,-4452400000.0,,
Short Term Debt Issuance,,550000000.0,4466400000.0,,
Net Long Term Debt Issuance,-1647900000.0,246200000.0,14000000.0,2308100000.0,
Long Term Debt Payments,-1647900000.0,-303800000.0,-4452400000.0,-1321800000.0,
Long Term Debt Issuance,0.0,550000000.0,4466400000.0,3629900000.0,
Investing Cash Flow,-244300000.0,-240100000.0,-211600000.0,-3165500000.0,
Net Other Investing Changes,,,-20700000.0,,-209000000.0
Net Business Purchase And Sale,,,0.0,-3080500000.0,0.0
Sale Of Business,,,,,0.0
Purchase Of Business,,,0.0,-3080500000.0,0.0
Net Intangibles Purchase And Sale,-197200000.0,-204900000.0,-152400000.0,-49800000.0,
Sale Of Intangibles,,,,,4700000.0
Purchase Of Intangibles,-197200000.0,-204900000.0,-152400000.0,-49800000.0,
Net PPE Purchase And Sale,-47100000.0,-35200000.0,-38500000.0,-35200000.0,
Sale Of PPE,700000.0,0.0,,,
Purchase Of PPE,-47800000.0,-35200000.0,-38500000.0,-35200000.0,
Operating Cash Flow,147100000.0,619200000.0,584300000.0,168600000.0,
Taxes Refund Paid,-174000000.0,-88000000.0,-96100000.0,-101000000.0,
Interest Received Cfo,3500000.0,9300000.0,1200000.0,1200000.0,
Interest Paid Cfo,-202300000.0,-230400000.0,-126400000.0,-77300000.0,
Change In Working Capital,-234900000.0,40600000.0,-371600000.0,-546700000.0,
Change In Other Current Liabilities,203500000.0,-1109400000.0,603400000.0,366100000.0,
Change In Inventory,144700000.0,425100000.0,-289200000.0,-270300000.0,
Change In Receivables,-578900000.0,725100000.0,-686100000.0,-640900000.0,
Other Non Cash Items,600000.0,1100000.0,8000000.0,-4500000.0,
Depreciation And Amortization,426800000.0,418600000.0,407200000.0,321100000.0,
Amortization Cash Flow,178600000.0,184100000.0,170500000.0,108900000.0,
Depreciation,248200000.0,234500000.0,236700000.0,212200000.0,
Gain Loss On Investment Securities,,1700000.0,3900000.0,500000.0,-400000.0
Net Foreign Currency Exchange Gain Loss,,0.0,100000.0,-1000000.0,-100000.0
Net Income From Continuing Operations,332400000.0,466600000.0,758000000.0,576200000.0,
