,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,172000000.0,1368000000.0,160000000.0,958000000.0,
Repurchase Of Capital Stock,,-1000000.0,-1000000.0,0.0,-69000000.0
Issuance Of Debt,,17000000.0,52000000.0,3000000.0,0.0
Issuance Of Capital Stock,,1000000.0,1000000.0,0.0,985000000.0
Capital Expenditure,,-2000000.0,-16000000.0,-22000000.0,-3000000.0
End Cash Position,646000000.0,1454000000.0,416000000.0,326000000.0,
Other Cash Adjustment Outside Changein Cash,-1000000.0,,,,
Beginning Cash Position,1454000000.0,416000000.0,326000000.0,1167000000.0,
Effect Of Exchange Rate Changes,0.0,0.0,0.0,0.0,
Changes In Cash,-807000000.0,1038000000.0,90000000.0,-841000000.0,
Financing Cash Flow,-201000000.0,-206000000.0,-125000000.0,-151000000.0,
Net Other Financing Charges,,-54000000.0,-8000000.0,-4000000.0,970200000.0
Interest Paid Cff,,0.0,0.0,0.0,0.0
Cash Dividends Paid,,-167000000.0,-167000000.0,-148000000.0,-69000000.0
Net Common Stock Issuance,,0.0,0.0,0.0,985000000.0
Common Stock Payments,,-1000000.0,-1000000.0,0.0,-69000000.0
Common Stock Issuance,,1000000.0,1000000.0,0.0,985000000.0
Net Issuance Payments Of Debt,,17000000.0,52000000.0,3000000.0,0.0
Net Long Term Debt Issuance,,17000000.0,52000000.0,3000000.0,0.0
Long Term Debt Issuance,,17000000.0,52000000.0,3000000.0,0.0
Investing Cash Flow,-778000000.0,-124000000.0,39000000.0,-1670000000.0,
Net Other Investing Changes,,2000000.0,115000000.0,1000000.0,1000000.0
Net Investment Purchase And Sale,,-120000000.0,-50000000.0,-1647000000.0,-453000000.0
Sale Of Investment,,1057000000.0,87000000.0,123000000.0,2000000.0
Purchase Of Investment,,-1177000000.0,-137000000.0,-1770000000.0,-455000000.0
Net Business Purchase And Sale,,,,,-312600000.0
Sale Of Business,,,,,1800000.0
Purchase Of Business,,,,,-314400000.0
Net PPE Purchase And Sale,,-2000000.0,-16000000.0,-22000000.0,-3000000.0
Sale Of PPE,,0.0,0.0,0.0,0.0
Purchase Of PPE,,-2000000.0,-16000000.0,-22000000.0,-3000000.0
Capital Expenditure Reported,,,,,-22300000.0
Operating Cash Flow,172000000.0,1368000000.0,176000000.0,980000000.0,
Taxes Refund Paid,,0.0,0.0,0.0,0.0
Change In Working Capital,10000000.0,-1000000.0,0.0,8000000.0,
Change In Other Current Liabilities,,,,,-2200000.0
Change In Inventory,,,,,0.0
Change In Receivables,,,,,33600000.0
Other Non Cash Items,,4000000.0,2000000.0,,26700000.0
Depreciation And Amortization,,5000000.0,4000000.0,4000000.0,2000000.0
Depreciation,,5000000.0,4000000.0,4000000.0,2000000.0
Gain Loss On Investment Securities,,-3388000000.0,9405000000.0,-5395000000.0,-3255000000.0
Net Income From Continuing Operations,,4749000000.0,-9235000000.0,6362000000.0,3290000000.0
