,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,10208000.0,-60940000.0,-7856000.0,-39000.0,
Repayment Of Debt,-7676000.0,-696000.0,-900000.0,-562000.0,
Issuance Of Debt,,,,0.0,43441000.0
Issuance Of Capital Stock,,,0.0,228000000.0,0.0
Capital Expenditure,-14781000.0,-8609000.0,-10918000.0,-7295000.0,
End Cash Position,116727000.0,123217000.0,197727000.0,217587000.0,
Other Cash Adjustment Outside Changein Cash,-1000.0,,,,1000.0
Beginning Cash Position,123217000.0,197727000.0,217587000.0,9886000.0,
Effect Of Exchange Rate Changes,4501000.0,-1735000.0,1888000.0,1913000.0,
Changes In Cash,-10990000.0,-72775000.0,-21748000.0,205788000.0,
Financing Cash Flow,-21198000.0,-11835000.0,-13892000.0,205827000.0,
Net Other Financing Charges,,,-1144000.0,-4137000.0,781000.0
Net Common Stock Issuance,,,0.0,228000000.0,0.0
Common Stock Issuance,,,0.0,228000000.0,0.0
Net Issuance Payments Of Debt,-7676000.0,-696000.0,61000.0,-9418000.0,
Net Short Term Debt Issuance,0.0,0.0,961000.0,-8856000.0,
Net Long Term Debt Issuance,-7676000.0,-696000.0,-900000.0,-562000.0,
Long Term Debt Payments,-7676000.0,-696000.0,-900000.0,-562000.0,
Long Term Debt Issuance,,,,0.0,43441000.0
Investing Cash Flow,-14781000.0,-8609000.0,-10918000.0,-7295000.0,
Net Other Investing Changes,,,,-1000.0,
Net Business Purchase And Sale,,,,0.0,-41663000.0
Purchase Of Business,,,,0.0,-41663000.0
Net Intangibles Purchase And Sale,0.0,-1420000.0,-1076000.0,-2710000.0,
Purchase Of Intangibles,0.0,-1420000.0,-1076000.0,-2710000.0,
Net PPE Purchase And Sale,-14781000.0,-7189000.0,-9842000.0,-4585000.0,
Purchase Of PPE,-14781000.0,-7189000.0,-9842000.0,-4585000.0,
Operating Cash Flow,24989000.0,-52331000.0,3062000.0,7256000.0,
Taxes Refund Paid,,0.0,30000.0,154000.0,-1814000.0
Change In Working Capital,16549000.0,13762000.0,13469000.0,22107000.0,
Change In Other Current Liabilities,9782000.0,4632000.0,15343000.0,7418000.0,
Change In Payable,6230000.0,-17127000.0,4113000.0,17993000.0,
Change In Inventory,12858000.0,8252000.0,-7936000.0,-3720000.0,
Change In Receivables,-12321000.0,18005000.0,1949000.0,416000.0,
Other Non Cash Items,-9707000.0,25943000.0,207000.0,1574000.0,
Provisionand Write Offof Assets,7848000.0,15513000.0,0.0,,
Deferred Tax,-6769000.0,-8770000.0,-7008000.0,-4810000.0,
Depreciation And Amortization,46882000.0,39602000.0,49240000.0,47004000.0,
Amortization Cash Flow,28651000.0,,,,
Depreciation,18231000.0,39602000.0,49240000.0,47004000.0,
Gain Loss On Investment Securities,,,,,10887000.0
Net Income From Continuing Operations,-29815000.0,-138382000.0,-52876000.0,-58773000.0,
