,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,120689000.0,109960000.0,67851000.0,75411000.0,
Repayment Of Debt,-28960000.0,-31421000.0,-31935000.0,-40298000.0,
Issuance Of Debt,,,0.0,20705000.0,3041000.0
Capital Expenditure,-77749000.0,-86476000.0,-69434000.0,-84306000.0,
End Cash Position,149430000.0,121645000.0,108053000.0,130286000.0,
Other Cash Adjustment Outside Changein Cash,-1000.0,-1000.0,,-1000.0,1000.0
Beginning Cash Position,121645000.0,108053000.0,130286000.0,102262000.0,
Effect Of Exchange Rate Changes,443000.0,-275000.0,906000.0,1122000.0,
Changes In Cash,27343000.0,13868000.0,-23139000.0,26903000.0,
Financing Cash Flow,-95089000.0,-97036000.0,-90410000.0,-48475000.0,
Net Other Financing Charges,,,,1000.0,-1000.0
Cash Dividends Paid,-53666000.0,-53666000.0,-47703000.0,-17889000.0,
Common Stock Dividend Paid,-53666000.0,-53666000.0,-47703000.0,-17889000.0,
Net Issuance Payments Of Debt,-28960000.0,-31421000.0,-31935000.0,-19593000.0,
Net Long Term Debt Issuance,-28960000.0,-31421000.0,-31935000.0,-19593000.0,
Long Term Debt Payments,-28960000.0,-31421000.0,-31935000.0,-40298000.0,
Long Term Debt Issuance,,,0.0,20705000.0,3041000.0
Investing Cash Flow,-76006000.0,-85532000.0,-70014000.0,-84339000.0,
Net Other Investing Changes,,,1000.0,1000.0,-1269000.0
Net Investment Purchase And Sale,1743000.0,944000.0,-581000.0,-34000.0,
Sale Of Investment,1743000.0,944000.0,,,
Purchase Of Investment,,,-581000.0,-34000.0,-33000.0
Net Business Purchase And Sale,,,,,-1269000.0
Purchase Of Business,,,,,-1269000.0
Net Intangibles Purchase And Sale,0.0,0.0,-201000.0,-31802000.0,
Purchase Of Intangibles,,,,,-64000.0
Net PPE Purchase And Sale,-11994000.0,-31769000.0,-23482000.0,-13716000.0,
Purchase Of PPE,,,,,-8069000.0
Capital Expenditure Reported,-65755000.0,-54707000.0,-45751000.0,-38788000.0,
Operating Cash Flow,198438000.0,196436000.0,137285000.0,159717000.0,
Taxes Refund Paid,-26154000.0,-27561000.0,-27127000.0,-28724000.0,
Change In Working Capital,-15412000.0,10392000.0,-28804000.0,-11869000.0,
Change In Other Current Liabilities,2099000.0,-9483000.0,849000.0,29032000.0,
Change In Accrued Expense,,,,,-12828000.0
Change In Inventory,-1714000.0,12625000.0,-26323000.0,-31058000.0,
Change In Receivables,-15797000.0,7250000.0,-3330000.0,-9843000.0,
Other Non Cash Items,15184000.0,6651000.0,-3136000.0,6452000.0,
Depreciation And Amortization,41005000.0,39763000.0,40097000.0,33437000.0,
Depreciation,41005000.0,39763000.0,40097000.0,33437000.0,
Net Foreign Currency Exchange Gain Loss,3204000.0,-832000.0,7827000.0,2124000.0,
Net Income From Continuing Operations,176860000.0,164222000.0,148429000.0,158297000.0,
