,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,62405000.0,15188000.0,82014000.0,86828000.0,
Repayment Of Debt,-39499000.0,-61485000.0,-16201000.0,-9906000.0,
Issuance Of Debt,17500000.0,0.0,28800000.0,17500000.0,
Issuance Of Capital Stock,2140000.0,12320000.0,111000.0,54002000.0,
Capital Expenditure,-15603000.0,-39003000.0,-11213000.0,-1281000.0,
End Cash Position,110987000.0,108358000.0,190584000.0,137800000.0,
Other Cash Adjustment Outside Changein Cash,-1000.0,,,-1000.0,-1000.0
Beginning Cash Position,108358000.0,190584000.0,137800000.0,26030000.0,
Effect Of Exchange Rate Changes,1110000.0,1589000.0,2018000.0,530000.0,
Changes In Cash,1520000.0,-83815000.0,50766000.0,111240000.0,
Financing Cash Flow,-60494000.0,-96440000.0,-31248000.0,24682000.0,
Net Other Financing Charges,1000000.0,,,,
Net Common Stock Issuance,2140000.0,12320000.0,111000.0,54002000.0,
Common Stock Issuance,2140000.0,12320000.0,111000.0,54002000.0,
Net Issuance Payments Of Debt,-21999000.0,-61485000.0,12599000.0,7594000.0,
Net Long Term Debt Issuance,-21999000.0,-61485000.0,12599000.0,7594000.0,
Long Term Debt Payments,-39499000.0,-61485000.0,-16201000.0,-9906000.0,
Long Term Debt Issuance,17500000.0,0.0,28800000.0,17500000.0,
Investing Cash Flow,-15994000.0,-41566000.0,-11213000.0,-1551000.0,
Net Other Investing Changes,1000000.0,,,,
Dividends Received Cfi,1382000.0,437000.0,0.0,,
Net Business Purchase And Sale,-1773000.0,-3000000.0,0.0,-270000.0,
Sale Of Business,,,,0.0,98000.0
Purchase Of Business,-1773000.0,-3000000.0,0.0,-270000.0,
Net Intangibles Purchase And Sale,-1900000.0,-5748000.0,-495000.0,-81000.0,
Purchase Of Intangibles,-1900000.0,-5748000.0,-495000.0,-81000.0,
Net PPE Purchase And Sale,-13703000.0,-33255000.0,-10718000.0,-1200000.0,
Sale Of PPE,,,,0.0,1500000.0
Purchase Of PPE,-13703000.0,-33255000.0,-10718000.0,-1200000.0,
Operating Cash Flow,78008000.0,54191000.0,93227000.0,88109000.0,
Taxes Refund Paid,-4683000.0,-4423000.0,-3182000.0,884000.0,
Interest Received Cfo,3210000.0,4597000.0,385000.0,516000.0,
Interest Paid Cfo,-38247000.0,-28948000.0,-22833000.0,-22836000.0,
Change In Working Capital,35981000.0,-31216000.0,-4815000.0,49121000.0,
Change In Other Current Liabilities,105785000.0,-110790000.0,122173000.0,159003000.0,
Change In Inventory,126000.0,-57000.0,-1789000.0,-1550000.0,
Change In Receivables,-69974000.0,89456000.0,-125890000.0,-110630000.0,
Other Non Cash Items,-1083000.0,-5194000.0,3296000.0,789000.0,
Depreciation And Amortization,110092000.0,65958000.0,60295000.0,77244000.0,
Amortization Cash Flow,,1111000.0,629000.0,,
Depreciation,110092000.0,64847000.0,59666000.0,77244000.0,
Gain Loss On Investment Securities,-2680000.0,-7053000.0,,141000.0,126000.0
Net Income From Continuing Operations,-15639000.0,67469000.0,63078000.0,-17452000.0,
