,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-8128000.0,152000.0,-1247000.0,-8713000.0,
Repayment Of Debt,-19362000.0,-8385000.0,-3822000.0,-3818000.0,
Issuance Of Debt,5543000.0,34496000.0,39407000.0,25032000.0,
Issuance Of Capital Stock,972000.0,0.0,,,
Capital Expenditure,-9600000.0,-8192000.0,-9506000.0,-6719000.0,
End Cash Position,12055000.0,30272000.0,13315000.0,18928000.0,
Beginning Cash Position,30272000.0,13315000.0,18928000.0,18586000.0,
Effect Of Exchange Rate Changes,-9000.0,-54000.0,62000.0,20000.0,
Changes In Cash,-18208000.0,17011000.0,-5675000.0,322000.0,
Financing Cash Flow,-12372000.0,26907000.0,-9823000.0,8189000.0,
Net Other Financing Charges,,,-38619000.0,-13025000.0,
Cash Dividends Paid,,,-6789000.0,-90973000.0,
Net Common Stock Issuance,972000.0,0.0,,,
Common Stock Issuance,972000.0,0.0,,,
Net Issuance Payments Of Debt,-13301000.0,26907000.0,35585000.0,21214000.0,
Net Short Term Debt Issuance,518000.0,796000.0,0.0,0.0,
Net Long Term Debt Issuance,-13819000.0,26111000.0,35585000.0,21214000.0,
Long Term Debt Payments,-19362000.0,-8385000.0,-3822000.0,-3818000.0,
Long Term Debt Issuance,5543000.0,34496000.0,39407000.0,25032000.0,
Investing Cash Flow,-7308000.0,-18240000.0,-4111000.0,-5873000.0,
Net Investment Purchase And Sale,-89000.0,0.0,,0.0,-55000.0
Purchase Of Investment,-89000.0,0.0,,,
Net Business Purchase And Sale,1611000.0,-15563000.0,5395000.0,0.0,
Sale Of Business,1611000.0,,5395000.0,0.0,0.0
Purchase Of Business,,-15563000.0,,-4726000.0,-346000.0
Net Intangibles Purchase And Sale,-7545000.0,-6251000.0,-2458000.0,-135000.0,
Purchase Of Intangibles,-7545000.0,-6251000.0,-2458000.0,-135000.0,
Net PPE Purchase And Sale,-1285000.0,3574000.0,-7048000.0,-5738000.0,
Sale Of PPE,770000.0,5515000.0,0.0,846000.0,
Purchase Of PPE,-2055000.0,-1941000.0,-7048000.0,-6584000.0,
Operating Cash Flow,1472000.0,8344000.0,8259000.0,-1994000.0,
Taxes Refund Paid,-1653000.0,-1862000.0,-4151000.0,555000.0,
Interest Received Cfo,123000.0,5500000.0,76000.0,3902000.0,
Interest Paid Cfo,-8761000.0,-9197000.0,-2440000.0,-374000.0,
Change In Working Capital,25087000.0,-9839000.0,7696000.0,-1495000.0,
Change In Other Current Liabilities,-13828000.0,28838000.0,13296000.0,-3345000.0,
Change In Inventory,-11215000.0,-3961000.0,883000.0,-1880000.0,
Change In Receivables,50130000.0,-34716000.0,-6483000.0,3730000.0,
Other Non Cash Items,418000.0,-3733000.0,15747000.0,-3087000.0,
Provisionand Write Offof Assets,-27000.0,-13000.0,0.0,,
Depreciation And Amortization,63196000.0,25178000.0,20784000.0,16866000.0,
Depreciation,63196000.0,25178000.0,20784000.0,16866000.0,
Net Foreign Currency Exchange Gain Loss,-7000.0,-378000.0,0.0,0.0,
Gain Loss On Sale Of PPE,425000.0,-2766000.0,0.0,,0.0
Gain Loss On Sale Of Business,,,,-124455000.0,28345000.0
Net Income From Continuing Operations,-76911000.0,5454000.0,-29453000.0,-21229000.0,
