,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,821000000.0,890000000.0,689000000.0,584000000.0,
Repurchase Of Capital Stock,,,,0.0,-14000000.0
Repayment Of Debt,-618000000.0,-361000000.0,-2905000000.0,-10000000.0,
Issuance Of Debt,600000000.0,650000000.0,3529000000.0,917000000.0,
Issuance Of Capital Stock,9000000.0,59000000.0,14000000.0,56000000.0,
Capital Expenditure,-125000000.0,-109000000.0,-64000000.0,-26000000.0,
End Cash Position,208000000.0,267000000.0,631000000.0,695000000.0,
Other Cash Adjustment Outside Changein Cash,1000000.0,,1000000.0,1000000.0,-2000000.0
Beginning Cash Position,267000000.0,631000000.0,695000000.0,386000000.0,
Effect Of Exchange Rate Changes,-3000000.0,11000000.0,22000000.0,12000000.0,
Changes In Cash,-57000000.0,-375000000.0,-87000000.0,296000000.0,
Financing Cash Flow,-706000000.0,-85000000.0,240000000.0,657000000.0,
Net Other Financing Charges,-200000000.0,-1000000.0,-22000000.0,-15000000.0,
Cash Dividends Paid,-179000000.0,-172000000.0,-171000000.0,-141000000.0,
Common Stock Dividend Paid,-179000000.0,-172000000.0,-171000000.0,,-115000000.0
Net Common Stock Issuance,9000000.0,59000000.0,14000000.0,56000000.0,
Common Stock Payments,,,,0.0,-14000000.0
Common Stock Issuance,9000000.0,59000000.0,14000000.0,56000000.0,
Net Issuance Payments Of Debt,-18000000.0,289000000.0,624000000.0,907000000.0,
Net Long Term Debt Issuance,-18000000.0,289000000.0,624000000.0,907000000.0,
Long Term Debt Payments,-618000000.0,-361000000.0,-2905000000.0,-10000000.0,
Long Term Debt Issuance,600000000.0,650000000.0,3529000000.0,917000000.0,
Investing Cash Flow,-297000000.0,-1289000000.0,-1080000000.0,-971000000.0,
Net Other Investing Changes,-100000000.0,-101000000.0,,-1000000.0,1000000.0
Net Investment Purchase And Sale,4000000.0,-14000000.0,7000000.0,-6000000.0,
Net Business Purchase And Sale,-197000000.0,-1188000000.0,-1043000000.0,-953000000.0,
Purchase Of Business,-197000000.0,-1188000000.0,-1043000000.0,-953000000.0,
Net Intangibles Purchase And Sale,-4000000.0,-27000000.0,-10000000.0,-3000000.0,
Purchase Of Intangibles,-4000000.0,-27000000.0,-10000000.0,-3000000.0,
Net PPE Purchase And Sale,-100000000.0,-60000000.0,-34000000.0,-8000000.0,
Sale Of PPE,21000000.0,22000000.0,20000000.0,15000000.0,
Purchase Of PPE,-121000000.0,-82000000.0,-54000000.0,-23000000.0,
Operating Cash Flow,946000000.0,999000000.0,753000000.0,610000000.0,
Taxes Refund Paid,-157000000.0,-191000000.0,-214000000.0,-150000000.0,
Change In Working Capital,-36000000.0,-47000000.0,-131000000.0,-129000000.0,
Change In Payable,-182000000.0,56000000.0,160000000.0,71000000.0,
Change In Inventory,-4000000.0,-36000000.0,-28000000.0,-5000000.0,
Change In Receivables,150000000.0,-67000000.0,-263000000.0,-195000000.0,
Other Non Cash Items,-13000000.0,4000000.0,-22000000.0,,2000000.0
Provisionand Write Offof Assets,5000000.0,-1000000.0,1000000.0,2000000.0,
Depreciation And Amortization,560000000.0,517000000.0,381000000.0,198000000.0,
Depreciation,560000000.0,517000000.0,381000000.0,198000000.0,
Gain Loss On Investment Securities,-23000000.0,-52000000.0,-17000000.0,-14000000.0,
Net Foreign Currency Exchange Gain Loss,27000000.0,-35000000.0,36000000.0,11000000.0,
Net Income From Continuing Operations,486000000.0,792000000.0,697000000.0,699000000.0,
