,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-18650000.0,-24433000.0,-22258000.0,-17968000.0,
Repayment Of Debt,-940000.0,-425000.0,-817000.0,-2090000.0,
Issuance Of Debt,,,,2359000.0,
Issuance Of Capital Stock,21140000.0,9647000.0,33000.0,597000.0,
Capital Expenditure,-3005000.0,-5153000.0,-1928000.0,-3291000.0,
End Cash Position,12753000.0,11204000.0,26415000.0,49455000.0,
Other Cash Adjustment Outside Changein Cash,-1000.0,1000.0,2000.0,-1000.0,
Beginning Cash Position,11204000.0,26414000.0,49455000.0,66558000.0,
Changes In Cash,1550000.0,-15211000.0,-23042000.0,-17102000.0,
Financing Cash Flow,20200000.0,9222000.0,-784000.0,866000.0,
Net Other Financing Charges,-940000.0,-425000.0,,,
Net Common Stock Issuance,21140000.0,9647000.0,33000.0,597000.0,
Common Stock Issuance,21140000.0,9647000.0,33000.0,597000.0,
Net Issuance Payments Of Debt,-940000.0,-425000.0,-817000.0,269000.0,
Net Long Term Debt Issuance,-940000.0,-425000.0,-817000.0,269000.0,
Long Term Debt Payments,-940000.0,-425000.0,-817000.0,-2090000.0,
Long Term Debt Issuance,,,,2359000.0,
Investing Cash Flow,-3005000.0,-5153000.0,-1928000.0,-3291000.0,
Net Intangibles Purchase And Sale,,,,,-4557000.0
Purchase Of Intangibles,,,,,-4557000.0
Net PPE Purchase And Sale,-94000.0,0.0,-206000.0,-259000.0,
Sale Of PPE,,,,0.0,0.0
Purchase Of PPE,-94000.0,0.0,-206000.0,-259000.0,
Capital Expenditure Reported,-2911000.0,-5153000.0,-1722000.0,-3032000.0,
Operating Cash Flow,-15645000.0,-19280000.0,-20330000.0,-14677000.0,
Interest Received Cfo,97000.0,178000.0,16000.0,,
Interest Paid Cfo,-2000.0,-105000.0,-103000.0,-160000.0,
Change In Working Capital,748000.0,-2362000.0,-3107000.0,-3673000.0,
Change In Other Current Liabilities,921000.0,-1978000.0,-2953000.0,-3424000.0,
Change In Inventory,34000.0,256000.0,199000.0,-1039000.0,
Change In Receivables,-205000.0,-640000.0,-352000.0,790000.0,
Depreciation And Amortization,1290000.0,2567000.0,704000.0,590000.0,
Depreciation,1290000.0,2567000.0,704000.0,590000.0,
Gain Loss On Sale Of PPE,,,,26000.0,0.0
Net Income From Continuing Operations,-19761000.0,-24340000.0,-21166000.0,-11460000.0,
