,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,3830000000.0,3520000000.0,525000000.0,2510000000.0,
Repurchase Of Capital Stock,-1247000000.0,-1258000000.0,-3553000000.0,-3708000000.0,
Repayment Of Debt,-2488000000.0,-1567000000.0,-2703000000.0,-1538000000.0,
Issuance Of Debt,1914000000.0,2586000000.0,3849000000.0,1400000000.0,
Issuance Of Capital Stock,451000000.0,482000000.0,610000000.0,826000000.0,
Capital Expenditure,-845000000.0,-770000000.0,-762000000.0,-820000000.0,
Interest Paid Supplemental Data,,250000000.0,90000000.0,132000000.0,189000000.0
Income Tax Paid Supplemental Data,,1147000000.0,1188000000.0,1292000000.0,905000000.0
End Cash Position,4326000000.0,3909000000.0,4174000000.0,4489000000.0,
Beginning Cash Position,3909000000.0,4174000000.0,4489000000.0,3901000000.0,
Effect Of Exchange Rate Changes,-207000000.0,-43000000.0,-189000000.0,-81000000.0,
Changes In Cash,624000000.0,-222000000.0,-126000000.0,669000000.0,
Financing Cash Flow,-3326000000.0,-2897000000.0,-2394000000.0,-4968000000.0,
Cash From Discontinued Financing Activities,,0.0,0.0,0.0,31000000.0
Cash Flow From Continuing Financing Activities,,-2897000000.0,-2394000000.0,-4968000000.0,-8206000000.0
Net Other Financing Charges,-69000000.0,31000000.0,-166000000.0,-41000000.0,
Cash Dividends Paid,-1769000000.0,-1713000000.0,-1698000000.0,-1726000000.0,
Common Stock Dividend Paid,-1769000000.0,-1713000000.0,-1698000000.0,-1726000000.0,
Net Common Stock Issuance,-796000000.0,-776000000.0,-2943000000.0,-2882000000.0,
Common Stock Payments,-1247000000.0,-1258000000.0,-3553000000.0,-3708000000.0,
Common Stock Issuance,451000000.0,482000000.0,610000000.0,826000000.0,
Net Issuance Payments Of Debt,-589000000.0,-346000000.0,2512000000.0,-221000000.0,
Net Short Term Debt Issuance,-15000000.0,-1365000000.0,1366000000.0,-83000000.0,
Short Term Debt Payments,,,,-83000000.0,-587000000.0
Net Long Term Debt Issuance,-574000000.0,1019000000.0,1146000000.0,-138000000.0,
Long Term Debt Payments,-2488000000.0,-1567000000.0,-2703000000.0,-1538000000.0,
Long Term Debt Issuance,1914000000.0,2586000000.0,3849000000.0,1400000000.0,
Investing Cash Flow,-725000000.0,-1615000000.0,981000000.0,2307000000.0,
Cash From Discontinued Investing Activities,,-23000000.0,-226000000.0,-364000000.0,9032000000.0
Cash Flow From Continuing Investing Activities,,-1592000000.0,1207000000.0,2671000000.0,-2272000000.0
Net Other Investing Changes,-3000000.0,7000000.0,-14000000.0,-368000000.0,
Net Investment Purchase And Sale,694000000.0,-1307000000.0,283000000.0,704000000.0,
Sale Of Investment,2257000000.0,759000000.0,770000000.0,2353000000.0,
Purchase Of Investment,-1563000000.0,-2066000000.0,-487000000.0,-1649000000.0,
Net Business Purchase And Sale,-665000000.0,305000000.0,1027000000.0,2717000000.0,
Sale Of Business,,530000000.0,1315000000.0,2958000000.0,
Purchase Of Business,-665000000.0,-225000000.0,-288000000.0,-241000000.0,
Net Intangibles Purchase And Sale,,,-69000000.0,,-50000000.0
Purchase Of Intangibles,,,-69000000.0,,-50000000.0
Net PPE Purchase And Sale,-738000000.0,-623000000.0,-635000000.0,-727000000.0,
Sale Of PPE,107000000.0,147000000.0,127000000.0,93000000.0,
Purchase Of PPE,-845000000.0,-770000000.0,-762000000.0,-820000000.0,
Capital Expenditure Reported,,,,,-694000000.0
Operating Cash Flow,4675000000.0,4290000000.0,1287000000.0,3330000000.0,
Cash From Discontinued Operating Activities,,-11000000.0,-47000000.0,-8000000.0,-182000000.0
Cash Flow From Continuing Operating Activities,,4301000000.0,1334000000.0,3338000000.0,1875000000.0
Change In Working Capital,-143000000.0,-113000000.0,-1698000000.0,308000000.0,
Change In Other Working Capital,,389000000.0,216000000.0,108000000.0,361000000.0
Change In Other Current Assets,-15000000.0,188000000.0,276000000.0,156000000.0,
Change In Payables And Accrued Expense,,148000000.0,531000000.0,1113000000.0,-105000000.0
Change In Accrued Expense,-8000000.0,252000000.0,137000000.0,454000000.0,
Change In Payable,189000000.0,-129000000.0,369000000.0,659000000.0,
Change In Account Payable,,-106000000.0,395000000.0,659000000.0,-13000000.0
Change In Inventory,-101000000.0,-3000000.0,-1602000000.0,-771000000.0,
Change In Receivables,-179000000.0,-633000000.0,-811000000.0,-142000000.0,
Changes In Account Receivables,,-661000000.0,-831000000.0,-142000000.0,-100000000.0
Other Non Cash Items,251000000.0,158000000.0,66000000.0,117000000.0,
Stock Based Compensation,,,,,44000000.0
Unrealized Gain Loss On Investment Securities,,-29000000.0,-33000000.0,-123000000.0,-99000000.0
Asset Impairment Charge,,,0.0,0.0,311000000.0
Deferred Tax,-2000000.0,-28000000.0,-344000000.0,-289000000.0,
Deferred Income Tax,,-25000000.0,-344000000.0,-289000000.0,-280000000.0
Depreciation Amortization Depletion,,780000000.0,814000000.0,893000000.0,915000000.0
