,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,23800000.0,350700000.0,4500000.0,32800000.0,
Repayment Of Debt,-18700000.0,-18800000.0,-30800000.0,-27700000.0,
Issuance Of Debt,0.0,0.0,0.0,0.0,
Capital Expenditure,-66200000.0,-78700000.0,-104200000.0,-92000000.0,
End Cash Position,68700000.0,120900000.0,20000000.0,28400000.0,
Beginning Cash Position,120900000.0,20000000.0,28400000.0,65100000.0,
Effect Of Exchange Rate Changes,200000.0,100000.0,200000.0,1300000.0,
Changes In Cash,-52400000.0,100800000.0,-8600000.0,-38000000.0,
Financing Cash Flow,-76200000.0,-257200000.0,-13100000.0,-70800000.0,
Cash Dividends Paid,-43900000.0,-34100000.0,-106200000.0,-15300000.0,
Common Stock Dividend Paid,,,,,0.0
Net Issuance Payments Of Debt,-18700000.0,-213400000.0,100800000.0,-48600000.0,
Net Short Term Debt Issuance,0.0,-194600000.0,131600000.0,-20900000.0,
Net Long Term Debt Issuance,-18700000.0,-18800000.0,-30800000.0,-27700000.0,
Long Term Debt Payments,-18700000.0,-18800000.0,-30800000.0,-27700000.0,
Long Term Debt Issuance,0.0,0.0,0.0,0.0,
Investing Cash Flow,-66200000.0,-71400000.0,-104200000.0,-92000000.0,
Net Intangibles Purchase And Sale,,,0.0,0.0,-800000.0
Purchase Of Intangibles,,,0.0,0.0,-800000.0
Net PPE Purchase And Sale,-66200000.0,-71400000.0,-104200000.0,-92000000.0,
Sale Of PPE,0.0,7300000.0,0.0,,
Purchase Of PPE,-66200000.0,-78700000.0,-104200000.0,-92000000.0,
Operating Cash Flow,90000000.0,429400000.0,108700000.0,124800000.0,
Taxes Refund Paid,-17700000.0,-33100000.0,-4400000.0,-8600000.0,
Interest Received Cfo,3700000.0,5600000.0,1000000.0,100000.0,
Interest Paid Cfo,-22400000.0,-21400000.0,-10300000.0,-8300000.0,
Change In Working Capital,-131000000.0,225800000.0,-119900000.0,-113100000.0,
Change In Other Current Liabilities,-144300000.0,96800000.0,-98400000.0,227800000.0,
Change In Inventory,25600000.0,93600000.0,-56200000.0,-172800000.0,
Change In Receivables,-12300000.0,35400000.0,34700000.0,-168100000.0,
Other Non Cash Items,34200000.0,33800000.0,36000000.0,12900000.0,
Depreciation And Amortization,91400000.0,91000000.0,84100000.0,77400000.0,
Amortization Cash Flow,3900000.0,6600000.0,,,
Depreciation,87500000.0,84400000.0,84100000.0,77400000.0,
Pension And Employee Benefit Expense,-800000.0,400000.0,-1300000.0,-500000.0,
Net Foreign Currency Exchange Gain Loss,-300000.0,100000.0,400000.0,-800000.0,
Gain Loss On Sale Of PPE,,,0.0,0.0,0.0
Net Income From Continuing Operations,132900000.0,127200000.0,123100000.0,165700000.0,
