,2024-08-31,2023-08-31,2022-08-31,2021-08-31,2020-08-31
Free Cash Flow,540266000.0,-139025000.0,474402000.0,104409000.0,
Repayment Of Debt,-1236705000.0,-448054000.0,-1014933000.0,-521239000.0,
Issuance Of Debt,918321000.0,1036599000.0,856382000.0,557453000.0,
Capital Expenditure,-543466000.0,-808389000.0,-763192000.0,-594093000.0,
End Cash Position,24634000.0,31071000.0,24610000.0,26556000.0,
Other Cash Adjustment Outside Changein Cash,,-1000.0,-1000.0,-26776000.0,
Beginning Cash Position,31071000.0,24610000.0,26556000.0,59567000.0,
Effect Of Exchange Rate Changes,-811000.0,-1058000.0,1751000.0,-116000.0,
Changes In Cash,-5626000.0,7520000.0,-3697000.0,-6119000.0,
Financing Cash Flow,-714358000.0,190870000.0,-441534000.0,-74392000.0,
Cash Dividends Paid,-203778000.0,-235128000.0,-117564000.0,,-274316000.0
Common Stock Dividend Paid,,,,,-274316000.0
Net Issuance Payments Of Debt,-318384000.0,588545000.0,-158551000.0,36214000.0,
Net Long Term Debt Issuance,-318384000.0,588545000.0,-158551000.0,36214000.0,
Long Term Debt Payments,-1236705000.0,-448054000.0,-1014933000.0,-521239000.0,
Long Term Debt Issuance,918321000.0,1036599000.0,856382000.0,557453000.0,
Investing Cash Flow,-375000000.0,-852714000.0,-799757000.0,-630229000.0,
Net Other Investing Changes,,-63906000.0,-6944000.0,,
Net Investment Purchase And Sale,-618000.0,-22836000.0,-23533000.0,-408145000.0,
Sale Of Investment,907000.0,0.0,0.0,154911000.0,
Purchase Of Investment,-1525000.0,-22836000.0,-23533000.0,-563056000.0,
Net Business Purchase And Sale,-56706000.0,-28907000.0,-34260000.0,367292000.0,
Sale Of Business,,,45900000.0,485910000.0,0.0
Purchase Of Business,-56706000.0,-28907000.0,-34260000.0,-118618000.0,
Net Intangibles Purchase And Sale,-24215000.0,-41069000.0,-29311000.0,-12276000.0,
Purchase Of Intangibles,-24215000.0,-41069000.0,-29311000.0,-12276000.0,
Net PPE Purchase And Sale,-293461000.0,-759902000.0,-758553000.0,-577100000.0,
Sale Of PPE,225790000.0,7418000.0,4639000.0,4717000.0,
Purchase Of PPE,-519251000.0,-767320000.0,-763192000.0,-581817000.0,
Operating Cash Flow,1083732000.0,669364000.0,1237594000.0,698502000.0,
Taxes Refund Paid,-106028000.0,-137001000.0,-76418000.0,-91745000.0,
Change In Working Capital,40162000.0,-135577000.0,200519000.0,209022000.0,
Change In Other Current Liabilities,17469000.0,41690000.0,132681000.0,33244000.0,
Change In Inventory,-24038000.0,-111043000.0,-93844000.0,28800000.0,
Change In Receivables,46731000.0,-66224000.0,161682000.0,146978000.0,
Other Non Cash Items,39234000.0,19635000.0,-72371000.0,-7207000.0,
Provisionand Write Offof Assets,,,-17000.0,-634000.0,8160000.0
Depreciation And Amortization,530815000.0,488040000.0,413150000.0,522476000.0,
Depreciation,530815000.0,488040000.0,413150000.0,522476000.0,
Pension And Employee Benefit Expense,0.0,0.0,,,
Gain Loss On Investment Securities,52973000.0,1132000.0,4907000.0,42510000.0,
Net Foreign Currency Exchange Gain Loss,-8772000.0,-10035000.0,25482000.0,3254000.0,
Gain Loss On Sale Of PPE,-66733000.0,-74644000.0,,,7474000.0
Gain Loss On Sale Of Business,-14813000.0,0.0,-58782000.0,-216744000.0,
Net Income From Continuing Operations,596936000.0,531972000.0,865669000.0,246174000.0,
