,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,492847000.0,486728000.0,413249000.0,262374000.0,
Repurchase Of Capital Stock,-42801000.0,-19588000.0,0.0,,
Repayment Of Debt,0.0,-336176000.0,-158221000.0,-445137000.0,
Issuance Of Debt,0.0,112018000.0,95912000.0,707372000.0,
Capital Expenditure,-31226000.0,-45315000.0,-41008000.0,-49749000.0,
End Cash Position,813518000.0,547897000.0,505684000.0,463934000.0,
Other Cash Adjustment Outside Changein Cash,-100000.0,,,,
Beginning Cash Position,547897000.0,505684000.0,463934000.0,468309000.0,
Effect Of Exchange Rate Changes,15212000.0,-7845000.0,29506000.0,21964000.0,
Changes In Cash,250409000.0,50058000.0,12244000.0,-26339000.0,
Financing Cash Flow,-247151000.0,-430059000.0,-247392000.0,66158000.0,
Net Other Financing Charges,11610000.0,7582000.0,4459000.0,-21639000.0,
Interest Paid Cff,-26466000.0,-25133000.0,-15215000.0,-10884000.0,
Cash Dividends Paid,-53984000.0,-50791000.0,-41182000.0,-41182000.0,
Common Stock Dividend Paid,-53984000.0,-50791000.0,-41182000.0,-41182000.0,
Net Common Stock Issuance,-42801000.0,-19588000.0,0.0,,
Common Stock Payments,-42801000.0,-19588000.0,0.0,,
Net Issuance Payments Of Debt,0.0,-224158000.0,-62309000.0,262235000.0,
Net Short Term Debt Issuance,,,,0.0,0.0
Net Long Term Debt Issuance,0.0,-224158000.0,-62309000.0,262235000.0,
Long Term Debt Payments,0.0,-336176000.0,-158221000.0,-445137000.0,
Long Term Debt Issuance,0.0,112018000.0,95912000.0,707372000.0,
Investing Cash Flow,-26513000.0,-51926000.0,-194621000.0,-404620000.0,
Net Other Investing Changes,4713000.0,288000.0,-2144000.0,761000.0,
Net Business Purchase And Sale,0.0,-7963000.0,-153357000.0,-359403000.0,
Sale Of Business,,,,0.0,0.0
Purchase Of Business,0.0,-7963000.0,-153357000.0,-359403000.0,
Net Intangibles Purchase And Sale,-1177000.0,-968000.0,-1648000.0,-5775000.0,
Purchase Of Intangibles,-1177000.0,-968000.0,-1648000.0,-5775000.0,
Net PPE Purchase And Sale,0.0,1064000.0,1888000.0,-40203000.0,
Sale Of PPE,0.0,1064000.0,1888000.0,3771000.0,
Purchase Of PPE,,,-39360000.0,-43974000.0,-81060000.0
Capital Expenditure Reported,-30049000.0,-44347000.0,-39360000.0,,
Operating Cash Flow,524073000.0,532043000.0,454257000.0,312123000.0,
Taxes Refund Paid,-58804000.0,-54651000.0,-46886000.0,-44481000.0,
Change In Working Capital,43704000.0,104998000.0,-20469000.0,-50009000.0,
Change In Other Current Liabilities,182472000.0,-9060000.0,471688000.0,-45050000.0,
Change In Inventory,-4956000.0,49504000.0,-45131000.0,-2203000.0,
Change In Receivables,-133812000.0,64554000.0,-447026000.0,-2756000.0,
Other Non Cash Items,28777000.0,23905000.0,43185000.0,55537000.0,
Provisionand Write Offof Assets,777000.0,-174000.0,5254000.0,2453000.0,
Deferred Tax,,,,-9753000.0,-4415000.0
Depreciation And Amortization,214083000.0,228211000.0,212576000.0,182397000.0,
Amortization Cash Flow,,,48677000.0,31247000.0,34588000.0
Depreciation,214083000.0,228211000.0,212576000.0,151150000.0,
Net Income From Continuing Operations,295536000.0,229754000.0,260597000.0,166226000.0,
