,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-1113000.0,-2133000.0,-11261000.0,-4238000.0,
Repayment Of Debt,,,0.0,-33000.0,-33000.0
Issuance Of Debt,,,5000000.0,0.0,
Issuance Of Capital Stock,,0.0,1216000.0,320000.0,54576000.0
Capital Expenditure,,,-8239000.0,-200000.0,-144000.0
End Cash Position,2305000.0,1708000.0,6794000.0,10852000.0,
Beginning Cash Position,1708000.0,6794000.0,10852000.0,19643000.0,
Effect Of Exchange Rate Changes,-8000.0,-7000.0,-35000.0,-39000.0,
Changes In Cash,605000.0,-5079000.0,-4023000.0,-8752000.0,
Financing Cash Flow,2300000.0,1000000.0,6216000.0,287000.0,
Cash Flow From Continuing Financing Activities,2300000.0,1000000.0,6216000.0,287000.0,
Net Other Financing Charges,,,,,-1955000.0
Net Common Stock Issuance,,0.0,1216000.0,320000.0,54576000.0
Common Stock Issuance,,0.0,1216000.0,320000.0,54576000.0
Net Issuance Payments Of Debt,2300000.0,1000000.0,5000000.0,-33000.0,
Net Long Term Debt Issuance,2300000.0,1000000.0,5000000.0,-33000.0,
Long Term Debt Payments,,,0.0,-33000.0,-33000.0
Long Term Debt Issuance,,,5000000.0,0.0,
Investing Cash Flow,-582000.0,-3946000.0,-7217000.0,-5001000.0,
Cash Flow From Continuing Investing Activities,-582000.0,-3946000.0,-7217000.0,-5001000.0,
Net Other Investing Changes,,-2929000.0,1405000.0,-9000.0,1453000.0
Net Investment Purchase And Sale,-582000.0,-1017000.0,-469000.0,-5635000.0,
Purchase Of Investment,-582000.0,-1017000.0,-469000.0,-5635000.0,
Net Business Purchase And Sale,,-1017000.0,-469000.0,0.0,-2146000.0
Purchase Of Business,,-1017000.0,-469000.0,0.0,-2146000.0
Net Intangibles Purchase And Sale,,0.0,86000.0,843000.0,0.0
Sale Of Intangibles,,0.0,86000.0,843000.0,0.0
Purchase Of Intangibles,,,,-200000.0,-144000.0
Net PPE Purchase And Sale,,,,,0.0
Purchase Of PPE,,,,,0.0
Capital Expenditure Reported,,0.0,-8239000.0,-200000.0,-144000.0
Operating Cash Flow,-1113000.0,-2133000.0,-3022000.0,-4038000.0,
Cash Flow From Continuing Operating Activities,-1113000.0,-2133000.0,-3022000.0,-4038000.0,
Change In Working Capital,138000.0,45000.0,-16000.0,-45000.0,
Change In Payables And Accrued Expense,135000.0,,,,
Change In Prepaid Assets,13000.0,,,,
Change In Receivables,-10000.0,,,,
Changes In Account Receivables,-10000.0,,,,
Other Non Cash Items,1233000.0,816000.0,,2000.0,4000.0
Stock Based Compensation,691000.0,2588000.0,3027000.0,1441000.0,
Unrealized Gain Loss On Investment Securities,97402000.0,114158000.0,0.0,-27098000.0,
Asset Impairment Charge,,0.0,14676000.0,0.0,0.0
Depreciation Amortization Depletion,1000.0,9000.0,14000.0,32000.0,
Depreciation And Amortization,1000.0,9000.0,14000.0,32000.0,
Depreciation,1000.0,9000.0,14000.0,32000.0,
Operating Gains Losses,37000.0,27000.0,49000.0,66000.0,
Earnings Losses From Equity Investments,29000.0,20000.0,16000.0,25000.0,
Net Foreign Currency Exchange Gain Loss,8000.0,7000.0,33000.0,41000.0,
Net Income From Continuing Operations,-100615000.0,-119776000.0,-20772000.0,21564000.0,
