,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-398958000.0,-362815000.0,-53604000.0,-259103000.0,
Issuance Of Capital Stock,0.0,30959000.0,279849000.0,900794000.0,
Capital Expenditure,-10034000.0,-13304000.0,-12377000.0,-13260000.0,
End Cash Position,434826000.0,259548000.0,515047000.0,910755000.0,
Other Cash Adjustment Outside Changein Cash,-144000.0,3372000.0,880000.0,,
Beginning Cash Position,259548000.0,515047000.0,910755000.0,729270000.0,
Changes In Cash,175422000.0,-258871000.0,-396588000.0,181485000.0,
Financing Cash Flow,0.0,30959000.0,273487000.0,894870000.0,
Net Common Stock Issuance,0.0,30959000.0,279849000.0,900794000.0,
Common Stock Issuance,0.0,30959000.0,279849000.0,900794000.0,
Investing Cash Flow,564346000.0,59681000.0,-628848000.0,-467542000.0,
Net Investment Purchase And Sale,574380000.0,72985000.0,-616471000.0,-454282000.0,
Sale Of Investment,574380000.0,72985000.0,,,
Purchase Of Investment,,,-616471000.0,-454282000.0,0.0
Net PPE Purchase And Sale,-10034000.0,-13304000.0,-12377000.0,-13260000.0,
Purchase Of PPE,-10034000.0,-13304000.0,-12377000.0,-13260000.0,
Operating Cash Flow,-388924000.0,-349511000.0,-41227000.0,-245843000.0,
Taxes Refund Paid,-114000.0,-90000.0,,,
Interest Received Cfo,58924000.0,19419000.0,606000.0,248000.0,
Interest Paid Cfo,-22000.0,-4000.0,-650000.0,-517000.0,
Change In Working Capital,7068000.0,-10647000.0,-6775000.0,17028000.0,
Change In Other Current Liabilities,19061000.0,-12160000.0,26616000.0,6444000.0,
Change In Inventory,877000.0,-338000.0,5342000.0,-12769000.0,
Change In Receivables,-12870000.0,1851000.0,-38733000.0,23353000.0,
Other Non Cash Items,,,1789000.0,1138000.0,-41000.0
Stock Based Compensation,5463000.0,2950000.0,1789000.0,1138000.0,
Deferred Tax,,-90000.0,0.0,,
Depreciation And Amortization,11242000.0,9263000.0,14724000.0,14610000.0,
Depreciation,11242000.0,9263000.0,14724000.0,14610000.0,
Net Income From Continuing Operations,-471485000.0,-370402000.0,-50921000.0,-278350000.0,
