,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-38708000.0,-52325000.0,77151000.0,68100000.0,
Repayment Of Debt,-1590000.0,-1540000.0,-10717000.0,-31436000.0,
Issuance Of Debt,80000000.0,60000000.0,40000000.0,37030000.0,
Issuance Of Capital Stock,,,0.0,31308000.0,0.0
Capital Expenditure,-95010000.0,-115682000.0,-19082000.0,-15290000.0,
Interest Paid Supplemental Data,20578000.0,14607000.0,8539000.0,326000.0,
Income Tax Paid Supplemental Data,412000.0,8494000.0,248000.0,974000.0,
End Cash Position,22788000.0,13337000.0,26418000.0,27011000.0,
Beginning Cash Position,13337000.0,26418000.0,27011000.0,4916000.0,
Effect Of Exchange Rate Changes,-256000.0,-305000.0,-544000.0,-549000.0,
Changes In Cash,9707000.0,-12776000.0,-49000.0,22644000.0,
Financing Cash Flow,47756000.0,39661000.0,29139000.0,36795000.0,
Cash From Discontinued Financing Activities,-13000.0,-338000.0,,,
Cash Flow From Continuing Financing Activities,47769000.0,39999000.0,29139000.0,36795000.0,
Net Other Financing Charges,-30641000.0,-18461000.0,-144000.0,-107000.0,
Interest Paid Cff,,,,,-110000.0
Proceeds From Stock Option Exercised,,-461000.0,-144000.0,,
Cash Dividends Paid,,,,,0.0
Common Stock Dividend Paid,,,,,0.0
Net Common Stock Issuance,,,0.0,31308000.0,0.0
Common Stock Issuance,,,0.0,31308000.0,0.0
Net Issuance Payments Of Debt,78410000.0,58460000.0,29283000.0,5594000.0,
Net Short Term Debt Issuance,10000000.0,20000000.0,-7662000.0,-9993000.0,
Short Term Debt Payments,,,-7662000.0,-30500000.0,
Short Term Debt Issuance,10000000.0,20000000.0,,20507000.0,
Net Long Term Debt Issuance,68410000.0,38460000.0,36945000.0,15587000.0,
Long Term Debt Payments,-1590000.0,-1540000.0,-3055000.0,-936000.0,
Long Term Debt Issuance,70000000.0,40000000.0,40000000.0,16523000.0,
Investing Cash Flow,-94351000.0,-115794000.0,-125421000.0,-97541000.0,
Cash From Discontinued Investing Activities,-59000.0,-112000.0,,,
Cash Flow From Continuing Investing Activities,-94292000.0,-115682000.0,-125421000.0,-97541000.0,
Net Other Investing Changes,,-101318000.0,-106339000.0,-82251000.0,-18661000.0
Net Business Purchase And Sale,718000.0,0.0,,,
Sale Of Business,718000.0,0.0,,,
Net Intangibles Purchase And Sale,,-112000.0,-90000.0,-38000.0,-83000.0
Purchase Of Intangibles,,-112000.0,-90000.0,-38000.0,-83000.0
Net PPE Purchase And Sale,-95010000.0,-115682000.0,-18992000.0,-15252000.0,
Purchase Of PPE,-95010000.0,-115682000.0,-18992000.0,-15252000.0,
Operating Cash Flow,56302000.0,63357000.0,96233000.0,83390000.0,
Cash From Discontinued Operating Activities,-3344000.0,-2408000.0,,,
Cash Flow From Continuing Operating Activities,59646000.0,65765000.0,96233000.0,83390000.0,
Change In Working Capital,-2419000.0,14084000.0,8298000.0,-17286000.0,
Change In Other Working Capital,,8000000.0,,,
Change In Payables And Accrued Expense,-310000.0,20695000.0,15750000.0,6896000.0,
Change In Payable,-310000.0,20695000.0,15750000.0,6896000.0,
Change In Account Payable,-4350000.0,18880000.0,14300000.0,7941000.0,
Change In Tax Payable,4040000.0,1815000.0,1450000.0,-1045000.0,
Change In Income Tax Payable,4040000.0,1815000.0,1450000.0,-1045000.0,
Change In Inventory,-1348000.0,-9309000.0,-7603000.0,-5730000.0,
Change In Receivables,-761000.0,-5302000.0,151000.0,-18452000.0,
Other Non Cash Items,-17394000.0,1626000.0,3192000.0,1820000.0,
Stock Based Compensation,685000.0,1440000.0,1977000.0,1852000.0,
Asset Impairment Charge,,11200000.0,0.0,,
Deferred Tax,2277000.0,29268000.0,24071000.0,20048000.0,
Deferred Income Tax,2277000.0,29268000.0,24071000.0,20048000.0,
Depreciation Amortization Depletion,17341000.0,17222000.0,25411000.0,51192000.0,
Depreciation And Amortization,17341000.0,17222000.0,25411000.0,51192000.0,
Operating Gains Losses,15544000.0,7084000.0,-7150000.0,1937000.0,
Gain Loss On Investment Securities,-290000.0,1712000.0,-10662000.0,893000.0,
Net Foreign Currency Exchange Gain Loss,5955000.0,4429000.0,3512000.0,1044000.0,
Gain Loss On Sale Of PPE,,,,,2620000.0
Net Income From Continuing Operations,43612000.0,-4959000.0,40434000.0,23827000.0,
