,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,470958000.0,444981000.0,348059000.0,469302000.0
Repurchase Of Capital Stock,-11237000.0,-13137000.0,-34240000.0,-18813000.0
Repayment Of Debt,-1878841000.0,-292009000.0,-144953000.0,-199730000.0
Issuance Of Debt,4613712000.0,151970000.0,259712000.0,25939000.0
Issuance Of Capital Stock,1389500000.0,0.0,,
Capital Expenditure,-121063000.0,-73882000.0,-83054000.0,-39184000.0
End Cash Position,73929000.0,124032000.0,144168000.0,172174000.0
Beginning Cash Position,124032000.0,144168000.0,172174000.0,81544000.0
Effect Of Exchange Rate Changes,-20154000.0,-3651000.0,5768000.0,3042000.0
Changes In Cash,-29949000.0,-16485000.0,-33774000.0,87588000.0
Financing Cash Flow,3826647000.0,-400230000.0,-98959000.0,-320862000.0
Net Other Financing Charges,-145000000.0,-613000.0,999000.0,746000.0
Cash Dividends Paid,-224691000.0,-186624000.0,-139928000.0,-93323000.0
Net Common Stock Issuance,1378263000.0,-13137000.0,-34240000.0,-18813000.0
Common Stock Payments,-11237000.0,-13137000.0,-34240000.0,-18813000.0
Common Stock Issuance,1389500000.0,0.0,,
Net Issuance Payments Of Debt,2734871000.0,-140039000.0,114759000.0,-173791000.0
Net Long Term Debt Issuance,2734871000.0,-140039000.0,114759000.0,-173791000.0
Long Term Debt Payments,-1878841000.0,-292009000.0,-144953000.0,-199730000.0
Long Term Debt Issuance,4613712000.0,151970000.0,259712000.0,25939000.0
Investing Cash Flow,-4448617000.0,-135118000.0,-365928000.0,-100036000.0
Net Other Investing Changes,6000000.0,-6000000.0,,
Net Investment Purchase And Sale,5925000.0,-6180000.0,-2506000.0,-1466000.0
Net Business Purchase And Sale,-4333722000.0,-55056000.0,-280410000.0,-59620000.0
Sale Of Business,41220000.0,0.0,,
Purchase Of Business,-4374942000.0,-55056000.0,-280410000.0,-59620000.0
Net Intangibles Purchase And Sale,-81686000.0,-35801000.0,-49453000.0,-24143000.0
Purchase Of Intangibles,-81686000.0,-35801000.0,-49453000.0,-24143000.0
Net PPE Purchase And Sale,-39134000.0,-38081000.0,-33559000.0,-14807000.0
Sale Of PPE,243000.0,0.0,42000.0,234000.0
Purchase Of PPE,-39377000.0,-38081000.0,-33601000.0,-15041000.0
Operating Cash Flow,592021000.0,518863000.0,431113000.0,508486000.0
Taxes Refund Paid,-134017000.0,-128742000.0,-84024000.0,-32941000.0
Change In Working Capital,64130000.0,-231648000.0,-216298000.0,-27779000.0
Change In Other Current Liabilities,-37487000.0,-37999000.0,30808000.0,33532000.0
Change In Payable,-183048000.0,36712000.0,50564000.0,57490000.0
Change In Inventory,107570000.0,-242410000.0,-166153000.0,-28959000.0
Change In Receivables,177095000.0,12049000.0,-131517000.0,-89842000.0
Other Non Cash Items,19093000.0,3074000.0,-10247000.0,3428000.0
Stock Based Compensation,-656000.0,10347000.0,10218000.0,9465000.0
Provisionand Write Offof Assets,6400000.0,3344000.0,156000.0,-1308000.0
Depreciation And Amortization,218632000.0,125190000.0,107872000.0,102328000.0
Depreciation,218632000.0,125190000.0,107872000.0,102328000.0
Net Foreign Currency Exchange Gain Loss,9731000.0,6925000.0,13541000.0,1340000.0
Gain Loss On Sale Of Business,2139000.0,0.0,,
Net Income From Continuing Operations,364496000.0,717328000.0,623440000.0,448448000.0
