,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,4200000000.0,4720000000.0,4202000000.0,2603000000.0,
Repurchase Of Capital Stock,-20000000.0,0.0,-2752000000.0,-1038000000.0,
Repayment Of Debt,-20799000000.0,-29994000000.0,-24999000000.0,-14000000.0,
Issuance Of Debt,17312000000.0,16186000000.0,29196000000.0,15539000000.0,
Issuance Of Capital Stock,0.0,9997000000.0,0.0,,
Capital Expenditure,-96000000.0,-93000000.0,-85000000.0,,
End Cash Position,2400000000.0,2088000000.0,858000000.0,1197000000.0,
Beginning Cash Position,2088000000.0,858000000.0,1197000000.0,161000000.0,
Effect Of Exchange Rate Changes,41000000.0,-3000000.0,-68000000.0,0.0,
Changes In Cash,271000000.0,1233000000.0,-271000000.0,1036000000.0,
Financing Cash Flow,-4071000000.0,-4380000000.0,-2152000000.0,12405000000.0,
Net Other Financing Charges,-564000000.0,55000000.0,-1725000000.0,-194000000.0,
Cash Dividends Paid,,-624000000.0,-1872000000.0,-1888000000.0,-1776000000.0
Common Stock Dividend Paid,,,,,-1776000000.0
Net Preferred Stock Issuance,0.0,9997000000.0,,,
Preferred Stock Issuance,0.0,9997000000.0,,,
Net Common Stock Issuance,-20000000.0,0.0,-2752000000.0,-1038000000.0,
Common Stock Payments,-20000000.0,0.0,-2752000000.0,-1038000000.0,
Common Stock Issuance,,9997000000.0,0.0,,
Net Issuance Payments Of Debt,-3487000000.0,-13808000000.0,4197000000.0,15525000000.0,
Net Long Term Debt Issuance,-3487000000.0,-13808000000.0,4197000000.0,15525000000.0,
Long Term Debt Payments,-20799000000.0,-29994000000.0,-24999000000.0,-14000000.0,
Long Term Debt Issuance,17312000000.0,16186000000.0,29196000000.0,15539000000.0,
Investing Cash Flow,46000000.0,800000000.0,-2406000000.0,-13972000000.0,
Dividends Received Cfi,0.0,146000000.0,333000000.0,0.0,
Net Investment Purchase And Sale,-2000000.0,-23000000.0,107000000.0,-2934000000.0,
Sale Of Investment,,0.0,133000000.0,0.0,
Purchase Of Investment,-2000000.0,-23000000.0,-26000000.0,-2934000000.0,
Net Investment Properties Purchase And Sale,497000000.0,770000000.0,-2761000000.0,4859000000.0,
Sale Of Investment Properties,3031000000.0,4474000000.0,3043000000.0,17547000000.0,
Purchase Of Investment Properties,-2534000000.0,-3704000000.0,-5804000000.0,-12688000000.0,
Net Business Purchase And Sale,-353000000.0,0.0,0.0,-15897000000.0,
Purchase Of Business,-353000000.0,0.0,0.0,-15897000000.0,
Net PPE Purchase And Sale,-96000000.0,-93000000.0,-85000000.0,,
Purchase Of PPE,-96000000.0,-93000000.0,-85000000.0,,
Operating Cash Flow,4296000000.0,4813000000.0,4287000000.0,2603000000.0,
Taxes Refund Paid,-20000000.0,-92000000.0,-144000000.0,-244000000.0,
Interest Received Cfo,50000000.0,39000000.0,0.0,2000000.0,
Interest Paid Cfo,-2252000000.0,-2293000000.0,-1579000000.0,-837000000.0,
Change In Working Capital,-88000000.0,722000000.0,254000000.0,-674000000.0,
Change In Other Current Liabilities,-217000000.0,396000000.0,101000000.0,-181000000.0,
Change In Receivables,129000000.0,326000000.0,153000000.0,-493000000.0,
Other Non Cash Items,-241000000.0,-403000000.0,-270000000.0,-174000000.0,
Provisionand Write Offof Assets,9000000.0,25000000.0,28000000.0,,
Depreciation And Amortization,128000000.0,183000000.0,160000000.0,139000000.0,
Depreciation,128000000.0,183000000.0,160000000.0,139000000.0,
Net Foreign Currency Exchange Gain Loss,-109000000.0,6000000.0,0.0,45000000.0,
Gain Loss On Sale Of PPE,33000000.0,60000000.0,0.0,,
Net Income From Continuing Operations,6786000000.0,6566000000.0,5838000000.0,4346000000.0,
