,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-55400000.0,-82600000.0,-30900000.0,76400000.0
Repayment Of Debt,-27900000.0,-4300000.0,-4300000.0,-6100000.0
Issuance Of Debt,0.0,12700000.0,63600000.0,0.0
Issuance Of Capital Stock,0.0,0.0,1500000.0,0.0
Capital Expenditure,-19600000.0,-108200000.0,-120100000.0,-45300000.0
End Cash Position,16500000.0,50000000.0,29500000.0,81600000.0
Other Cash Adjustment Outside Changein Cash,,,,-100000.0
Beginning Cash Position,50000000.0,29500000.0,81600000.0,69400000.0
Effect Of Exchange Rate Changes,1300000.0,900000.0,200000.0,300000.0
Changes In Cash,-34800000.0,19600000.0,-52300000.0,12000000.0
Financing Cash Flow,18100000.0,45000000.0,-22400000.0,-65400000.0
Cash Dividends Paid,,-40000000.0,-70000000.0,-47500000.0
Common Stock Dividend Paid,0.0,-40000000.0,-70000000.0,-47500000.0
Net Common Stock Issuance,0.0,0.0,1500000.0,0.0
Common Stock Issuance,0.0,0.0,1500000.0,0.0
Net Issuance Payments Of Debt,35600000.0,99900000.0,58100000.0,-6200000.0
Net Short Term Debt Issuance,63500000.0,91500000.0,-1200000.0,-100000.0
Net Long Term Debt Issuance,-27900000.0,8400000.0,59300000.0,-6100000.0
Long Term Debt Payments,-27900000.0,-4300000.0,-4300000.0,-6100000.0
Long Term Debt Issuance,0.0,12700000.0,63600000.0,0.0
Investing Cash Flow,-17100000.0,-51000000.0,-119100000.0,-44300000.0
Net Other Investing Changes,,,1900000.0,1000000.0
Net Business Purchase And Sale,0.0,0.0,-900000.0,0.0
Sale Of Business,0.0,0.0,,
Purchase Of Business,0.0,0.0,-900000.0,0.0
Net Intangibles Purchase And Sale,-8500000.0,-34800000.0,-30800000.0,-26500000.0
Purchase Of Intangibles,-8500000.0,-34800000.0,-30800000.0,-26500000.0
Net PPE Purchase And Sale,-8600000.0,-16200000.0,-87400000.0,-18800000.0
Sale Of PPE,2500000.0,57200000.0,1900000.0,
Purchase Of PPE,-11100000.0,-73400000.0,-89300000.0,-18800000.0
Operating Cash Flow,-35800000.0,25600000.0,89200000.0,121700000.0
Taxes Refund Paid,-8100000.0,-36900000.0,-33400000.0,-29100000.0
Interest Received Cfo,2900000.0,10600000.0,2700000.0,2100000.0
Interest Paid Cfo,-18400000.0,-13100000.0,-2600000.0,-3900000.0
Change In Working Capital,-64400000.0,-16900000.0,-70700000.0,-95800000.0
Change In Other Current Liabilities,-10600000.0,-26700000.0,32200000.0,24700000.0
Change In Payable,-60500000.0,-7800000.0,21000000.0,42500000.0
Change In Inventory,-12800000.0,-43200000.0,-102800000.0,-59600000.0
Change In Receivables,19500000.0,60800000.0,-21100000.0,-103300000.0
Other Non Cash Items,47400000.0,-16900000.0,3800000.0,2400000.0
Depreciation And Amortization,56200000.0,48500000.0,36000000.0,35800000.0
Depreciation,56200000.0,48500000.0,36000000.0,35800000.0
Net Income From Continuing Operations,-55600000.0,51100000.0,152800000.0,207200000.0
