,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-3286000.0,1247000.0,4534000.0,-908000.0,
Repayment Of Debt,-487000.0,-804000.0,-7842000.0,-6977000.0,
Issuance Of Debt,,0.0,4318000.0,0.0,936000.0
Issuance Of Capital Stock,,0.0,56000.0,0.0,
Capital Expenditure,-4114000.0,-3065000.0,-5820000.0,-1156000.0,
End Cash Position,1590000.0,5363000.0,4920000.0,3854000.0,
Other Cash Adjustment Outside Changein Cash,,,,,19000.0
Beginning Cash Position,5363000.0,4920000.0,3854000.0,11739000.0,
Changes In Cash,-3773000.0,443000.0,1066000.0,-7885000.0,
Financing Cash Flow,-487000.0,-804000.0,-3468000.0,-6977000.0,
Net Common Stock Issuance,,0.0,56000.0,0.0,
Common Stock Issuance,,0.0,56000.0,0.0,
Net Issuance Payments Of Debt,-487000.0,-804000.0,-3524000.0,-6977000.0,
Net Long Term Debt Issuance,-487000.0,-804000.0,-3524000.0,-6977000.0,
Long Term Debt Payments,-487000.0,-804000.0,-7842000.0,-6977000.0,
Long Term Debt Issuance,,0.0,4318000.0,0.0,936000.0
Investing Cash Flow,-4114000.0,-3065000.0,-5820000.0,-1156000.0,
Net Intangibles Purchase And Sale,-666000.0,0.0,,,
Purchase Of Intangibles,-666000.0,0.0,,,
Net PPE Purchase And Sale,-3448000.0,-3065000.0,-5820000.0,-1156000.0,
Purchase Of PPE,-3448000.0,-3065000.0,-5820000.0,-1156000.0,
Operating Cash Flow,828000.0,4312000.0,10354000.0,248000.0,
Taxes Refund Paid,-80000.0,-74000.0,-534000.0,-1519000.0,
Change In Working Capital,3191000.0,1489000.0,-1375000.0,-6514000.0,
Change In Other Current Liabilities,4015000.0,-5429000.0,5467000.0,75000.0,
Change In Inventory,-3723000.0,3879000.0,-3734000.0,-5302000.0,
Change In Receivables,2899000.0,3039000.0,-3108000.0,-1287000.0,
Other Non Cash Items,-5150000.0,-5337000.0,-750000.0,1009000.0,
Depreciation And Amortization,7777000.0,7055000.0,6190000.0,5464000.0,
Depreciation,7777000.0,7055000.0,6190000.0,5464000.0,
Net Income From Continuing Operations,-5539000.0,1179000.0,6823000.0,1823000.0,
