,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,178174000.0,130852000.0,129154000.0,188407000.0,
Repurchase Of Capital Stock,-12941000.0,-54029000.0,-48066000.0,-126022000.0,
Issuance Of Capital Stock,,,,0.0,252000.0
Capital Expenditure,-105155000.0,-110312000.0,-175602000.0,-172224000.0,
End Cash Position,275539000.0,182332000.0,177469000.0,149964000.0,
Beginning Cash Position,182332000.0,177469000.0,149964000.0,188411000.0,
Effect Of Exchange Rate Changes,5838000.0,-3578000.0,8035000.0,1785000.0,
Changes In Cash,87369000.0,8441000.0,19470000.0,-40232000.0,
Financing Cash Flow,-76640000.0,-119478000.0,-108621000.0,-192338000.0,
Cash Dividends Paid,-62392000.0,-64505000.0,-59080000.0,-54097000.0,
Net Common Stock Issuance,-12941000.0,-54029000.0,-48066000.0,-126022000.0,
Common Stock Payments,-12941000.0,-54029000.0,-48066000.0,-126022000.0,
Common Stock Issuance,,,,0.0,252000.0
Investing Cash Flow,-119320000.0,-113245000.0,-176665000.0,-208525000.0,
Net Investment Purchase And Sale,-14165000.0,-2933000.0,-1063000.0,-36301000.0,
Purchase Of Investment,,,-1063000.0,-36301000.0,0.0
Net PPE Purchase And Sale,-1355000.0,-4029000.0,-8439000.0,-9701000.0,
Purchase Of PPE,-1355000.0,-4029000.0,-8439000.0,-9701000.0,
Capital Expenditure Reported,-103800000.0,-106283000.0,-167163000.0,-162523000.0,
Operating Cash Flow,283329000.0,241164000.0,304756000.0,360631000.0,
Taxes Refund Paid,-8332000.0,-17681000.0,-14290000.0,-7241000.0,
Change In Working Capital,18670000.0,-36527000.0,11407000.0,14393000.0,
Change In Other Current Liabilities,-5575000.0,-39889000.0,34351000.0,22477000.0,
Change In Receivables,24245000.0,3362000.0,-22944000.0,-8084000.0,
Other Non Cash Items,,10485000.0,1436000.0,11190000.0,
Depreciation And Amortization,135774000.0,156828000.0,151326000.0,133204000.0,
Depreciation,135774000.0,156828000.0,151326000.0,133204000.0,
Gain Loss On Investment Securities,9054000.0,-8637000.0,6740000.0,11190000.0,
Net Income From Continuing Operations,125967000.0,136696000.0,75607000.0,209086000.0,
