,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-113123000.0,-106678000.0,-115016000.0,-22929000.0,
Repayment Of Debt,-169602000.0,-110471000.0,-28993000.0,-8375000.0,
Issuance Of Debt,147000000.0,50000000.0,114505000.0,19954000.0,
Issuance Of Capital Stock,,0.0,0.0,425598000.0,105470000.0
Capital Expenditure,-1462000.0,-427000.0,-21922000.0,-6562000.0,
End Cash Position,163791000.0,234216000.0,394307000.0,441435000.0,
Beginning Cash Position,234216000.0,394307000.0,441435000.0,163351000.0,
Effect Of Exchange Rate Changes,,0.0,0.0,34000.0,
Changes In Cash,-70425000.0,-160091000.0,-47128000.0,278050000.0,
Financing Cash Flow,106398000.0,39529000.0,85428000.0,433947000.0,
Net Other Financing Charges,129000000.0,100000000.0,-84000.0,84000.0,
Net Common Stock Issuance,,0.0,0.0,425598000.0,105470000.0
Common Stock Issuance,,0.0,0.0,425598000.0,105470000.0
Net Issuance Payments Of Debt,-22602000.0,-60471000.0,85512000.0,11579000.0,
Net Short Term Debt Issuance,,50000000.0,114505000.0,11579000.0,312083000.0
Short Term Debt Payments,,,-28993000.0,-8375000.0,-18804000.0
Short Term Debt Issuance,,50000000.0,114505000.0,19954000.0,330887000.0
Net Long Term Debt Issuance,-22602000.0,-60471000.0,-28993000.0,11579000.0,
Long Term Debt Payments,-169602000.0,-110471000.0,-28993000.0,-8375000.0,
Long Term Debt Issuance,147000000.0,50000000.0,0.0,19954000.0,
Investing Cash Flow,-65162000.0,-93369000.0,-39462000.0,-139530000.0,
Net Other Investing Changes,,,-30000000.0,,
Net Investment Purchase And Sale,-22798000.0,-28987000.0,-28491000.0,0.0,
Sale Of Investment,,,,0.0,919000.0
Purchase Of Investment,-22798000.0,-28987000.0,-28491000.0,0.0,
Net Investment Properties Purchase And Sale,-27633000.0,-63955000.0,-195055000.0,-132950000.0,
Sale Of Investment Properties,31761000.0,0.0,,,
Purchase Of Investment Properties,-59394000.0,-63955000.0,-195055000.0,-132950000.0,
Net Business Purchase And Sale,-13269000.0,0.0,236006000.0,-18000.0,
Sale Of Business,,0.0,266146000.0,0.0,957000.0
Purchase Of Business,-13269000.0,0.0,-30140000.0,-18000.0,
Net Intangibles Purchase And Sale,-1462000.0,-427000.0,-10000.0,0.0,
Purchase Of Intangibles,-1462000.0,-427000.0,-10000.0,0.0,
Net PPE Purchase And Sale,,-15818000.0,-21912000.0,-6562000.0,-29988000.0
Purchase Of PPE,,-15818000.0,-21912000.0,-6562000.0,-29988000.0
Operating Cash Flow,-111661000.0,-106251000.0,-93094000.0,-16367000.0,
Taxes Refund Paid,-5341000.0,19843000.0,-3605000.0,1700000.0,
Change In Working Capital,-783000.0,-89818000.0,-49405000.0,998000.0,
Change In Other Current Liabilities,-24639000.0,-1481000.0,-14533000.0,7827000.0,
Change In Inventory,-458000.0,1250000.0,-1145000.0,0.0,
Change In Receivables,24314000.0,-89587000.0,-33727000.0,-6829000.0,
Other Non Cash Items,-45617000.0,40106000.0,,1500000.0,
Provisionand Write Offof Assets,,,0.0,0.0,-3281000.0
Depreciation And Amortization,34205000.0,53224000.0,27699000.0,20194000.0,
Depreciation,34205000.0,53224000.0,27699000.0,20194000.0,
Gain Loss On Investment Securities,-15223000.0,40106000.0,,,
Gain Loss On Sale Of Business,-26000.0,0.0,0.0,27000.0,
Net Income From Continuing Operations,-79008000.0,-128430000.0,269506000.0,-40786000.0,
