,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-27117000.0,-10039000.0,-55102534.0,-44388929.0,
Issuance Of Debt,,10000000.0,,,
Issuance Of Capital Stock,,277092.0,60433056.0,63808878.0,48486188.0
Capital Expenditure,,-20999050.0,-24420427.0,-16204686.0,-8437849.0
End Cash Position,2232000.0,14990000.0,36296208.0,34283437.0,
Other Cash Adjustment Outside Changein Cash,,1.0,,90.0,
Beginning Cash Position,14990000.0,36296000.0,34283437.0,16833493.0,
Changes In Cash,-12758000.0,-21306000.0,2012771.0,17449854.0,
Financing Cash Flow,40065000.0,9732000.0,57115305.0,61838783.0,
Net Common Stock Issuance,,277092.0,60433056.0,63808878.0,48486188.0
Common Stock Issuance,,277092.0,60433056.0,63808878.0,48486188.0
Net Issuance Payments Of Debt,,10000000.0,,,
Net Long Term Debt Issuance,,10000000.0,,,
Long Term Debt Issuance,,10000000.0,,,
Investing Cash Flow,-25706000.0,-20999000.0,-24420427.0,-16204686.0,
Net Intangibles Purchase And Sale,,-19201474.0,-24420427.0,-16204686.0,-7246948.0
Purchase Of Intangibles,,-19201474.0,-24420427.0,-16204686.0,-7246948.0
Net PPE Purchase And Sale,,-1797576.0,,0.0,-1190901.0
Purchase Of PPE,,-1797576.0,,0.0,-1190901.0
Operating Cash Flow,-27117000.0,-10039000.0,-30682107.0,-28184243.0,
Change In Working Capital,,6125006.0,-9016335.0,-4745412.0,6042274.0
Change In Other Current Liabilities,,-1513804.0,6582893.0,3578630.0,4260579.0
Change In Inventory,,-12934206.0,-585639.0,2156023.0,690934.0
Change In Receivables,,20573016.0,-15013589.0,-10480065.0,1090761.0
Other Non Cash Items,,,,-1.0,
Depreciation And Amortization,,852605.0,707430.0,860714.0,1053965.0
Depreciation,,852605.0,707430.0,860714.0,1053965.0
Net Foreign Currency Exchange Gain Loss,,-108471.0,122126.0,197395.0,0.0
Net Income From Continuing Operations,,-16908631.0,-22815010.0,-24496940.0,-57822219.0
