,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,9405000000.0,14718000000.0,7458000000.0,9446000000.0,
Repurchase Of Capital Stock,-2224000000.0,0.0,0.0,,
Repayment Of Debt,-15004000000.0,-26509000000.0,-18539000000.0,-7967000000.0,
Issuance Of Debt,1397000000.0,21163000000.0,32546000000.0,16244000000.0,
Capital Expenditure,-7396000000.0,-6850000000.0,-5416000000.0,-5221000000.0,
End Cash Position,10962000000.0,6927000000.0,4288000000.0,3904000000.0,
Beginning Cash Position,6927000000.0,4288000000.0,3904000000.0,4982000000.0,
Effect Of Exchange Rate Changes,163000000.0,-269000000.0,202000000.0,195000000.0,
Changes In Cash,3872000000.0,2908000000.0,182000000.0,-1273000000.0,
Financing Cash Flow,-22336000000.0,-11551000000.0,1808000000.0,-3807000000.0,
Net Other Financing Charges,-63000000.0,1113000000.0,-1311000000.0,-7070000000.0,
Cash Dividends Paid,-5443000000.0,-5092000000.0,-4916000000.0,-4741000000.0,
Common Stock Dividend Paid,,,,,-4390000000.0
Net Common Stock Issuance,-2224000000.0,0.0,0.0,,
Common Stock Payments,-2224000000.0,0.0,0.0,,
Net Issuance Payments Of Debt,-13514000000.0,-6572000000.0,8952000000.0,8277000000.0,
Net Short Term Debt Issuance,93000000.0,-1226000000.0,-5055000000.0,,
Net Long Term Debt Issuance,-13607000000.0,-5346000000.0,14007000000.0,8277000000.0,
Long Term Debt Payments,-15004000000.0,-26509000000.0,-18539000000.0,-7967000000.0,
Long Term Debt Issuance,1397000000.0,21163000000.0,32546000000.0,16244000000.0,
Investing Cash Flow,9407000000.0,-7109000000.0,-14500000000.0,-12133000000.0,
Net Other Investing Changes,-87000000.0,-1298000000.0,-1514000000.0,-2123000000.0,
Interest Received Cfi,-39000000.0,-40000000.0,-14000000.0,-57000000.0,
Net Investment Purchase And Sale,-1137000000.0,-48000000.0,-2827000000.0,-418000000.0,
Purchase Of Investment,,-48000000.0,-2827000000.0,-418000000.0,
Net Business Purchase And Sale,17963000000.0,1056000000.0,-4797000000.0,-4410000000.0,
Sale Of Business,17980000000.0,1234000000.0,0.0,17000000.0,
Purchase Of Business,-17000000.0,-178000000.0,-4797000000.0,-4427000000.0,
Net Intangibles Purchase And Sale,-7396000000.0,-6850000000.0,-5416000000.0,-5202000000.0,
Purchase Of Intangibles,-7396000000.0,-6850000000.0,-5416000000.0,-5202000000.0,
Net PPE Purchase And Sale,103000000.0,71000000.0,68000000.0,20000000.0,
Sale Of PPE,103000000.0,71000000.0,68000000.0,39000000.0,
Purchase Of PPE,,-40000000.0,-14000000.0,-19000000.0,
Capital Expenditure Reported,-39000000.0,-40000000.0,-51000000.0,-57000000.0,
Operating Cash Flow,16801000000.0,21568000000.0,12874000000.0,14667000000.0,
Taxes Refund Paid,-5860000000.0,-3615000000.0,-2175000000.0,-3147000000.0,
Interest Received Cfo,569000000.0,410000000.0,139000000.0,70000000.0,
Interest Paid Cfo,-2473000000.0,-2421000000.0,-717000000.0,-607000000.0,
Change In Working Capital,-408000000.0,1085000000.0,-4224000000.0,-972000000.0,
Change In Other Current Liabilities,2756000000.0,-1401000000.0,4018000000.0,2777000000.0,
Change In Inventory,-946000000.0,2505000000.0,-4750000000.0,-1578000000.0,
Change In Receivables,-2218000000.0,-19000000.0,-3492000000.0,-2171000000.0,
Other Non Cash Items,544000000.0,901000000.0,623000000.0,-289000000.0,
Provisionand Write Offof Assets,,0.0,0.0,-20000000.0,0.0
Depreciation And Amortization,7505000000.0,7998000000.0,9012000000.0,6122000000.0,
Depreciation,7505000000.0,7998000000.0,9012000000.0,6122000000.0,
Pension And Employee Benefit Expense,,,0.0,0.0,-187000000.0
Gain Loss On Investment Securities,-30000000.0,36000000.0,32000000.0,19000000.0,
Gain Loss On Sale Of Business,0.0,524000000.0,2000000.0,21000000.0,
Net Income From Continuing Operations,18295000000.0,15148000000.0,8491000000.0,10978000000.0,
