,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-41986000.0,-52536000.0,-192680000.0,-188429000.0,
Issuance Of Debt,,0.0,23000.0,,
Issuance Of Capital Stock,,,23000.0,452025000.0,151566000.0
End Cash Position,96157000.0,138148000.0,190533000.0,379448000.0,
Other Cash Adjustment Outside Changein Cash,,,1000.0,,1000.0
Beginning Cash Position,138148000.0,190533000.0,379398000.0,116393000.0,
Effect Of Exchange Rate Changes,-5000.0,50000.0,3791000.0,1007000.0,
Changes In Cash,-41986000.0,-52435000.0,-192657000.0,262048000.0,
Financing Cash Flow,0.0,0.0,23000.0,450477000.0,
Net Common Stock Issuance,,,23000.0,452025000.0,151566000.0
Common Stock Issuance,,,23000.0,452025000.0,151566000.0
Net Issuance Payments Of Debt,,0.0,23000.0,,
Net Short Term Debt Issuance,,0.0,23000.0,,
Short Term Debt Issuance,,0.0,23000.0,,
Investing Cash Flow,0.0,101000.0,0.0,0.0,
Net Investment Purchase And Sale,0.0,50000.0,0.0,,
Sale Of Investment,0.0,50000.0,0.0,,
Net PPE Purchase And Sale,0.0,51000.0,0.0,0.0,
Sale Of PPE,0.0,51000.0,0.0,,
Purchase Of PPE,,,0.0,0.0,0.0
Operating Cash Flow,-41986000.0,-52536000.0,-192680000.0,-188429000.0,
Taxes Refund Paid,0.0,0.0,0.0,0.0,
Change In Working Capital,1757000.0,-11054000.0,-31670000.0,14767000.0,
Change In Other Current Liabilities,1571000.0,-32287000.0,-31166000.0,4907000.0,
Change In Receivables,186000.0,21233000.0,-504000.0,9860000.0,
Other Non Cash Items,-1000.0,-4463000.0,91000.0,,-18000.0
Provisionand Write Offof Assets,-262000.0,65000.0,845000.0,0.0,
Depreciation And Amortization,3000.0,37000.0,67000.0,1596000.0,
Amortization Cash Flow,0.0,0.0,,,
Depreciation,3000.0,37000.0,67000.0,1596000.0,
Gain Loss On Investment Securities,,,1663000.0,-3535000.0,1872000.0
Net Foreign Currency Exchange Gain Loss,5000.0,-50000.0,-3791000.0,-1007000.0,
Net Income From Continuing Operations,-43488000.0,-37071000.0,-159793000.0,-200251000.0,
